"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +6.41661668239E-009, +0.00000000000E+000
+2.17481250000E+006, +5.93969781906E-009, +0.00000000000E+000
+4.04962500000E+006, +5.59921793547E-009, +0.00000000000E+000
+5.92443750000E+006, +5.45725271243E-009, +0.00000000000E+000
+7.79925000000E+006, +5.34794573194E-009, +0.00000000000E+000
+9.67406250000E+006, +5.29614981145E-009, +0.00000000000E+000
+1.15488750000E+007, +5.24611748305E-009, +0.00000000000E+000
+1.34236875000E+007, +5.20412041023E-009, +0.00000000000E+000
+1.52985000000E+007, +5.18631439415E-009, +0.00000000000E+000
+1.71733125000E+007, +5.16309035737E-009, +0.00000000000E+000
+1.90481250000E+007, +5.14391598831E-009, +0.00000000000E+000
+2.09229375000E+007, +5.12847851444E-009, +0.00000000000E+000
+2.27977500000E+007, +5.11616205979E-009, +0.00000000000E+000
+2.46725625000E+007, +5.05883895620E-009, +0.00000000000E+000
+2.65473750000E+007, +5.00356285803E-009, +0.00000000000E+000
+2.84221875000E+007, +4.99992449497E-009, +0.00000000000E+000
+3.02970000000E+007, +4.99113897596E-009, +0.00000000000E+000
+3.21718125000E+007, +4.98882243212E-009, +0.00000000000E+000
+3.40466250000E+007, +4.97421118279E-009, +0.00000000000E+000
+3.59214375000E+007, +4.97295740428E-009, +0.00000000000E+000
+3.77962500000E+007, +4.97636512983E-009, +0.00000000000E+000
+3.96710625000E+007, +4.96517787121E-009, +0.00000000000E+000
+4.15458750000E+007, +4.96346785313E-009, +0.00000000000E+000
+4.34206875000E+007, +4.95908856174E-009, +0.00000000000E+000
+4.52955000000E+007, +4.94977523854E-009, +0.00000000000E+000
+4.71703125000E+007, +4.95110392404E-009, +0.00000000000E+000
+4.90451250000E+007, +4.95418681036E-009, +0.00000000000E+000
+5.09199375000E+007, +4.94695760707E-009, +0.00000000000E+000
+5.27947500000E+007, +4.93907752766E-009, +0.00000000000E+000
+5.46695625000E+007, +4.93622860026E-009, +0.00000000000E+000
+5.65443750000E+007, +4.93643480775E-009, +0.00000000000E+000
+5.84191875000E+007, +4.92486105697E-009, +0.00000000000E+000
+6.02940000000E+007, +4.92220534751E-009, +0.00000000000E+000
+6.21688125000E+007, +4.91945673011E-009, +0.00000000000E+000
+6.40436250000E+007, +4.91391863159E-009, +0.00000000000E+000
+6.59184375000E+007, +4.91616442183E-009, +0.00000000000E+000
+6.77932500000E+007, +4.91199741177E-009, +0.00000000000E+000
+6.96680625000E+007, +4.90334936652E-009, +0.00000000000E+000
+7.15428750000E+007, +4.89733821675E-009, +0.00000000000E+000
+7.34176875000E+007, +4.89123224006E-009, +0.00000000000E+000
+7.52925000000E+007, +4.88845374134E-009, +0.00000000000E+000
+7.71673125000E+007, +4.88233219569E-009, +0.00000000000E+000
+7.90421250000E+007, +4.87571713714E-009, +0.00000000000E+000
+8.09169375000E+007, +4.87663960134E-009, +0.00000000000E+000
