"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +4.58093198551E+000, +0.00000000000E+000
+2.17481250000E+006, +4.43800640742E+000, +0.00000000000E+000
+4.04962500000E+006, +4.37854574454E+000, +0.00000000000E+000
+5.92443750000E+006, +4.32304514600E+000, +0.00000000000E+000
+7.79925000000E+006, +4.27177280986E+000, +0.00000000000E+000
+9.67406250000E+006, +4.22091646431E+000, +0.00000000000E+000
+1.15488750000E+007, +4.16791666110E+000, +0.00000000000E+000
+1.34236875000E+007, +4.11615427368E+000, +0.00000000000E+000
+1.52985000000E+007, +4.06245576296E+000, +0.00000000000E+000
+1.71733125000E+007, +4.00834925275E+000, +0.00000000000E+000
+1.90481250000E+007, +3.95467899939E+000, +0.00000000000E+000
+2.09229375000E+007, +3.90062704169E+000, +0.00000000000E+000
+2.27977500000E+007, +3.84458927571E+000, +0.00000000000E+000
+2.46725625000E+007, +3.78542468720E+000, +0.00000000000E+000
+2.65473750000E+007, +3.73122573391E+000, +0.00000000000E+000
+2.84221875000E+007, +3.67791610356E+000, +0.00000000000E+000
+3.02970000000E+007, +3.62128011822E+000, +0.00000000000E+000
+3.21718125000E+007, +3.56498590872E+000, +0.00000000000E+000
+3.40466250000E+007, +3.50758169484E+000, +0.00000000000E+000
+3.59214375000E+007, +3.45133138190E+000, +0.00000000000E+000
+3.77962500000E+007, +3.39190114949E+000, +0.00000000000E+000
+3.96710625000E+007, +3.33298771535E+000, +0.00000000000E+000
+4.15458750000E+007, +3.27179451390E+000, +0.00000000000E+000
+4.34206875000E+007, +3.21155177415E+000, +0.00000000000E+000
+4.52955000000E+007, +3.14926123011E+000, +0.00000000000E+000
+4.71703125000E+007, +3.08814636328E+000, +0.00000000000E+000
+4.90451250000E+007, +3.02484630344E+000, +0.00000000000E+000
+5.09199375000E+007, +2.96213470628E+000, +0.00000000000E+000
+5.27947500000E+007, +2.89703442677E+000, +0.00000000000E+000
+5.46695625000E+007, +2.83325366459E+000, +0.00000000000E+000
+5.65443750000E+007, +2.76689876576E+000, +0.00000000000E+000
+5.84191875000E+007, +2.70172352570E+000, +0.00000000000E+000
+6.02940000000E+007, +2.63225756823E+000, +0.00000000000E+000
+6.21688125000E+007, +2.56682974391E+000, +0.00000000000E+000
+6.40436250000E+007, +2.49725904899E+000, +0.00000000000E+000
+6.59184375000E+007, +2.42893682898E+000, +0.00000000000E+000
+6.77932500000E+007, +2.35806237787E+000, +0.00000000000E+000
+6.96680625000E+007, +2.28875992488E+000, +0.00000000000E+000
+7.15428750000E+007, +2.21742534415E+000, +0.00000000000E+000
+7.34176875000E+007, +2.14695281250E+000, +0.00000000000E+000
+7.52925000000E+007, +2.07342000736E+000, +0.00000000000E+000
+7.71673125000E+007, +2.00098019499E+000, +0.00000000000E+000
+7.90421250000E+007, +1.92834591634E+000, +0.00000000000E+000
+8.09169375000E+007, +1.85941242632E+000, +0.00000000000E+000
+8.27917500000E+007, +1.79162499818E+000, +0.00000000000E+000
+8.46665625000E+007, +1.72821682230E+000, +0.00000000000E+000
+8.65413750000E+007, +1.66438873773E+000, +0.00000000000E+000
+8.84161875000E+007, +1.60807930100E+000, +0.00000000000E+000
+9.02910000000E+007, +1.55018377024E+000, +0.00000000000E+000
+9.21658125000E+007, +1.49695441947E+000, +0.00000000000E+000
+9.40406250000E+007, +1.44515876455E+000, +0.00000000000E+000
+9.59154375000E+007, +1.39696786244E+000, +0.00000000000E+000
+9.77902500000E+007, +1.34905770578E+000, +0.00000000000E+000
+9.96650625000E+007, +1.30709424776E+000, +0.00000000000E+000
+1.01539875000E+008, +1.26492147889E+000, +0.00000000000E+000
+1.03414687500E+008, +1.22937273702E+000, +0.00000000000E+000
+1.05289500000E+008, +1.19371163388E+000, +0.00000000000E+000
+1.07164312500E+008, +1.16257218297E+000, +0.00000000000E+000
+1.09039125000E+008, +1.13177494749E+000, +0.00000000000E+000
+1.10913937500E+008, +1.10535806777E+000, +0.00000000000E+000
+1.12788750000E+008, +1.07920607860E+000, +0.00000000000E+000
+1.14663562500E+008, +1.05993911756E+000, +0.00000000000E+000
+1.16538375000E+008, +1.03976933074E+000, +0.00000000000E+000
+1.18413187500E+008, +1.02406616550E+000, +0.00000000000E+000
+1.20288000000E+008, +1.00975151779E+000, +0.00000000000E+000
+1.22162812500E+008, +9.98418112596E-001, +0.00000000000E+000
+1.24037625000E+008, +9.90847015129E-001, +0.00000000000E+000
+1.25912437500E+008, +9.84895928760E-001, +0.00000000000E+000
+1.27787250000E+008, +9.76280295950E-001, +0.00000000000E+000
+1.29662062500E+008, +9.69041633800E-001, +0.00000000000E+000
+1.31536875000E+008, +9.60555869992E-001, +0.00000000000E+000
+1.33411687500E+008, +9.54254499305E-001, +0.00000000000E+000
+1.35286500000E+008, +9.45820857927E-001, +0.00000000000E+000
+1.37161312500E+008, +9.39269151980E-001, +0.00000000000E+000
+1.39036125000E+008, +9.31822782771E-001, +0.00000000000E+000
+1.40910937500E+008, +9.24164234744E-001, +0.00000000000E+000
+1.42785750000E+008, +9.15120145445E-001, +0.00000000000E+000
+1.44660562500E+008, +9.08455340819E-001, +0.00000000000E+000
+1.46535375000E+008, +8.99043585522E-001, +0.00000000000E+000
+1.48410187500E+008, +8.90168495401E-001, +0.00000000000E+000
+1.50285000000E+008, +8.79713497146E-001, +0.00000000000E+000
+1.52159812500E+008, +8.70597570214E-001, +0.00000000000E+000
+1.54034625000E+008, +8.61234103564E-001, +0.00000000000E+000
+1.55909437500E+008, +8.53896205915E-001, +0.00000000000E+000
+1.57784250000E+008, +8.45993754793E-001, +0.00000000000E+000
+1.59659062500E+008, +8.40355671541E-001, +0.00000000000E+000
+1.61533875000E+008, +8.32821564304E-001, +0.00000000000E+000
