"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -1.36621649553E-008, +0.00000000000E+000
+2.17481250000E+006, -5.40376686882E-009, +0.00000000000E+000
+4.04962500000E+006, -2.53381253750E-009, +0.00000000000E+000
+5.92443750000E+006, -8.19928084252E-010, +0.00000000000E+000
+7.79925000000E+006, +3.13401678103E-010, +0.00000000000E+000
+9.67406250000E+006, +1.23623391371E-009, +0.00000000000E+000
+1.15488750000E+007, +1.75716375388E-009, +0.00000000000E+000
+1.34236875000E+007, +2.14256358698E-009, +0.00000000000E+000
+1.52985000000E+007, +2.47642341308E-009, +0.00000000000E+000
+1.71733125000E+007, +2.76881462499E-009, +0.00000000000E+000
+1.90481250000E+007, +3.05089354787E-009, +0.00000000000E+000
+2.09229375000E+007, +3.34636903629E-009, +0.00000000000E+000
+2.27977500000E+007, +3.62920469176E-009, +0.00000000000E+000
+2.46725625000E+007, +4.51057937642E-009, +0.00000000000E+000
+2.65473750000E+007, +5.41121446739E-009, +0.00000000000E+000
+2.84221875000E+007, +5.34469327748E-009, +0.00000000000E+000
+3.02970000000E+007, +5.77575386590E-009, +0.00000000000E+000
+3.21718125000E+007, +6.05790358863E-009, +0.00000000000E+000
+3.40466250000E+007, +6.39574035656E-009, +0.00000000000E+000
+3.59214375000E+007, +6.82424365897E-009, +0.00000000000E+000
+3.77962500000E+007, +7.26479921088E-009, +0.00000000000E+000
+3.96710625000E+007, +7.72706940608E-009, +0.00000000000E+000
+4.15458750000E+007, +8.24532421700E-009, +0.00000000000E+000
+4.34206875000E+007, +8.71506715489E-009, +0.00000000000E+000
+4.52955000000E+007, +9.22069103755E-009, +0.00000000000E+000
+4.71703125000E+007, +9.72460757695E-009, +0.00000000000E+000
+4.90451250000E+007, +1.01405303660E-008, +0.00000000000E+000
+5.09199375000E+007, +1.05089158561E-008, +0.00000000000E+000
+5.27947500000E+007, +1.08170606173E-008, +0.00000000000E+000
+5.46695625000E+007, +1.10040943633E-008, +0.00000000000E+000
+5.65443750000E+007, +1.12184987819E-008, +0.00000000000E+000
+5.84191875000E+007, +1.13325724703E-008, +0.00000000000E+000
+6.02940000000E+007, +1.14445913935E-008, +0.00000000000E+000
+6.21688125000E+007, +1.14968866054E-008, +0.00000000000E+000
+6.40436250000E+007, +1.15342257717E-008, +0.00000000000E+000
+6.59184375000E+007, +1.14908342709E-008, +0.00000000000E+000
+6.77932500000E+007, +1.14928196356E-008, +0.00000000000E+000
+6.96680625000E+007, +1.14209013131E-008, +0.00000000000E+000
+7.15428750000E+007, +1.13123755384E-008, +0.00000000000E+000
+7.34176875000E+007, +1.11532804708E-008, +0.00000000000E+000
+7.52925000000E+007, +1.09872683077E-008, +0.00000000000E+000
+7.71673125000E+007, +1.07775605706E-008, +0.00000000000E+000
+7.90421250000E+007, +1.04866160697E-008, +0.00000000000E+000
+8.09169375000E+007, +1.01667533560E-008, +0.00000000000E+000
+8.27917500000E+007, +9.78450310594E-009, +0.00000000000E+000
+8.46665625000E+007, +9.36565259440E-009, +0.00000000000E+000
+8.65413750000E+007, +8.86803382324E-009, +0.00000000000E+000
+8.84161875000E+007, +8.29578193313E-009, +0.00000000000E+000
+9.02910000000E+007, +7.76658617149E-009, +0.00000000000E+000
+9.21658125000E+007, +7.21654524256E-009, +0.00000000000E+000
+9.40406250000E+007, +6.69872768784E-009, +0.00000000000E+000
+9.59154375000E+007, +6.23510547885E-009, +0.00000000000E+000
+9.77902500000E+007, +5.84186526081E-009, +0.00000000000E+000
+9.96650625000E+007, +5.47712245426E-009, +0.00000000000E+000
+1.01539875000E+008, +5.22911532870E-009, +0.00000000000E+000
+1.03414687500E+008, +4.96164876525E-009, +0.00000000000E+000
+1.05289500000E+008, +4.77072880339E-009, +0.00000000000E+000
+1.07164312500E+008, +4.56646056401E-009, +0.00000000000E+000
+1.09039125000E+008, +4.42339116166E-009, +0.00000000000E+000
+1.10913937500E+008, +4.26257133396E-009, +0.00000000000E+000
+1.12788750000E+008, +4.17896833200E-009, +0.00000000000E+000
+1.14663562500E+008, +4.03335776352E-009, +0.00000000000E+000
+1.16538375000E+008, +3.97452937754E-009, +0.00000000000E+000
+1.18413187500E+008, +3.87568549761E-009, +0.00000000000E+000
+1.20288000000E+008, +3.80460872736E-009, +0.00000000000E+000
+1.22162812500E+008, +3.72200415151E-009, +0.00000000000E+000
+1.24037625000E+008, +3.66555856645E-009, +0.00000000000E+000
+1.25912437500E+008, +3.62019183350E-009, +0.00000000000E+000
+1.27787250000E+008, +3.56011411035E-009, +0.00000000000E+000
+1.29662062500E+008, +3.50350916676E-009, +0.00000000000E+000
+1.31536875000E+008, +3.46074176127E-009, +0.00000000000E+000
+1.33411687500E+008, +3.41401662851E-009, +0.00000000000E+000
+1.35286500000E+008, +3.37842015623E-009, +0.00000000000E+000
+1.37161312500E+008, +3.32234968407E-009, +0.00000000000E+000
+1.39036125000E+008, +3.27728924480E-009, +0.00000000000E+000
+1.40910937500E+008, +3.23319153063E-009, +0.00000000000E+000
+1.42785750000E+008, +3.19678243269E-009, +0.00000000000E+000
+1.44660562500E+008, +3.14762284437E-009, +0.00000000000E+000
+1.46535375000E+008, +3.11507645702E-009, +0.00000000000E+000
+1.48410187500E+008, +3.09193385351E-009, +0.00000000000E+000
+1.50285000000E+008, +3.04252494784E-009, +0.00000000000E+000
+1.52159812500E+008, +3.00306152501E-009, +0.00000000000E+000
+1.54034625000E+008, +2.93790838140E-009, +0.00000000000E+000
+1.55909437500E+008, +2.92795389325E-009, +0.00000000000E+000
+1.57784250000E+008, +2.87953055539E-009, +0.00000000000E+000
+1.59659062500E+008, +2.86806532849E-009, +0.00000000000E+000
+1.61533875000E+008, +2.79756597351E-009, +0.00000000000E+000
+1.63408687500E+008, +2.75689099111E-009, +0.00000000000E+000
+1.65283500000E+008, +2.70138186015E-009, +0.00000000000E+000
+1.67158312500E+008, +2.67495166307E-009, +0.00000000000E+000
+1.69033125000E+008, +2.61754012866E-009, +0.00000000000E+000
+1.70907937500E+008, +2.57134204598E-009, +0.00000000000E+000
+1.72782750000E+008, +2.49647977969E-009, +0.00000000000E+000
+1.74657562500E+008, +2.47776207076E-009, +0.00000000000E+000
+1.76532375000E+008, +2.39275021916E-009, +0.00000000000E+000
+1.78407187500E+008, +2.34292905248E-009, +0.00000000000E+000
+1.80282000000E+008, +2.26620714886E-009, +0.00000000000E+000
+1.82156812500E+008, +2.20260506690E-009, +0.00000000000E+000
+1.84031625000E+008, +2.12390596573E-009, +0.00000000000E+000
+1.85906437500E+008, +2.07993842130E-009, +0.00000000000E+000
+1.87781250000E+008, +1.91403609783E-009, +0.00000000000E+000
+1.89656062500E+008, +1.91666669000E-009, +0.00000000000E+000
+1.91530875000E+008, +1.76640721851E-009, +0.00000000000E+000
+1.93405687500E+008, +1.68041357813E-009, +0.00000000000E+000
+1.95280500000E+008, +1.45319711106E-009, +0.00000000000E+000
+1.97155312500E+008, +1.36488271033E-009, +0.00000000000E+000
+1.99030125000E+008, +1.19422946671E-009, +0.00000000000E+000
+2.00904937500E+008, +1.03226026659E-009, +0.00000000000E+000
+2.02779750000E+008, +7.16855554931E-010, +0.00000000000E+000
+2.04654562500E+008, +5.81049566656E-010, +0.00000000000E+000
+2.06529375000E+008, +2.23791675381E-010, +0.00000000000E+000
+2.08404187500E+008, -1.84042108635E-010, +0.00000000000E+000
+2.10279000000E+008, -5.53980598787E-010, +0.00000000000E+000
+2.12153812500E+008, -8.96969430125E-010, +0.00000000000E+000
+2.14028625000E+008, -1.59653224687E-009, +0.00000000000E+000
+2.15903437500E+008, -2.13388075524E-009, +0.00000000000E+000
+2.17778250000E+008, -2.81379031939E-009, +0.00000000000E+000
+2.19653062500E+008, -3.22210370997E-009, +0.00000000000E+000
+2.21527875000E+008, -3.82835072726E-009, +0.00000000000E+000
+2.23402687500E+008, -4.20582149041E-009, +0.00000000000E+000
+2.25277500000E+008, -4.63645779447E-009, +0.00000000000E+000
+2.27152312500E+008, -4.87087450915E-009, +0.00000000000E+000
