"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +1.84354677069E-001, +0.00000000000E+000
+2.17481250000E+006, -2.27333758093E+000, +0.00000000000E+000
+4.04962500000E+006, -4.58253499977E+000, +0.00000000000E+000
+5.92443750000E+006, -6.84544717040E+000, +0.00000000000E+000
+7.79925000000E+006, -9.07250858806E+000, +0.00000000000E+000
+9.67406250000E+006, -1.12958402760E+001, +0.00000000000E+000
+1.15488750000E+007, -1.35049910487E+001, +0.00000000000E+000
+1.34236875000E+007, -1.56992193712E+001, +0.00000000000E+000
+1.52985000000E+007, -1.78882669590E+001, +0.00000000000E+000
+1.71733125000E+007, -2.00746969392E+001, +0.00000000000E+000
+1.90481250000E+007, -2.22612226796E+001, +0.00000000000E+000
+2.09229375000E+007, -2.44358840304E+001, +0.00000000000E+000
+2.27977500000E+007, -2.66131539456E+001, +0.00000000000E+000
+2.46725625000E+007, -2.88194819064E+001, +0.00000000000E+000
+2.65473750000E+007, -3.10078710874E+001, +0.00000000000E+000
+2.84221875000E+007, -3.31985668206E+001, +0.00000000000E+000
+3.02970000000E+007, -3.53812470418E+001, +0.00000000000E+000
+3.21718125000E+007, -3.75625566806E+001, +0.00000000000E+000
+3.40466250000E+007, -3.97405612238E+001, +0.00000000000E+000
+3.59214375000E+007, -4.19194127610E+001, +0.00000000000E+000
+3.77962500000E+007, -4.40927781345E+001, +0.00000000000E+000
+3.96710625000E+007, -4.62690749060E+001, +0.00000000000E+000
+4.15458750000E+007, -4.84378627522E+001, +0.00000000000E+000
+4.34206875000E+007, -5.06091737921E+001, +0.00000000000E+000
+4.52955000000E+007, -5.27813095828E+001, +0.00000000000E+000
+4.71703125000E+007, -5.49497523220E+001, +0.00000000000E+000
+4.90451250000E+007, -5.71187723592E+001, +0.00000000000E+000
+5.09199375000E+007, -5.92887713813E+001, +0.00000000000E+000
+5.27947500000E+007, -6.14620500996E+001, +0.00000000000E+000
+5.46695625000E+007, -6.36294235874E+001, +0.00000000000E+000
+5.65443750000E+007, -6.57952775803E+001, +0.00000000000E+000
+5.84191875000E+007, -6.79683458276E+001, +0.00000000000E+000
+6.02940000000E+007, -7.01314454901E+001, +0.00000000000E+000
+6.21688125000E+007, -7.22999546995E+001, +0.00000000000E+000
+6.40436250000E+007, -7.44717560471E+001, +0.00000000000E+000
+6.59184375000E+007, -7.66477182451E+001, +0.00000000000E+000
+6.77932500000E+007, -7.88227183049E+001, +0.00000000000E+000
+6.96680625000E+007, -8.09912870941E+001, +0.00000000000E+000
+7.15428750000E+007, -8.31612899393E+001, +0.00000000000E+000
+7.34176875000E+007, -8.53315411324E+001, +0.00000000000E+000
+7.52925000000E+007, -8.75012746858E+001, +0.00000000000E+000
+7.71673125000E+007, -8.96717858079E+001, +0.00000000000E+000
+7.90421250000E+007, -9.18409558723E+001, +0.00000000000E+000
+8.09169375000E+007, -9.40115985123E+001, +0.00000000000E+000
+8.27917500000E+007, -9.61791497653E+001, +0.00000000000E+000
+8.46665625000E+007, -9.83507801336E+001, +0.00000000000E+000
+8.65413750000E+007, -1.00520253763E+002, +0.00000000000E+000
+8.84161875000E+007, -1.02693797797E+002, +0.00000000000E+000
+9.02910000000E+007, -1.04862457359E+002, +0.00000000000E+000
+9.21658125000E+007, -1.07031734440E+002, +0.00000000000E+000
+9.40406250000E+007, -1.09205988005E+002, +0.00000000000E+000
+9.59154375000E+007, -1.11379801465E+002, +0.00000000000E+000
+9.77902500000E+007, -1.13552913133E+002, +0.00000000000E+000
+9.96650625000E+007, -1.15725007193E+002, +0.00000000000E+000
+1.01539875000E+008, -1.17899674651E+002, +0.00000000000E+000
+1.03414687500E+008, -1.20074733873E+002, +0.00000000000E+000
+1.05289500000E+008, -1.22246941795E+002, +0.00000000000E+000
+1.07164312500E+008, -1.24424540105E+002, +0.00000000000E+000
+1.09039125000E+008, -1.26598823453E+002, +0.00000000000E+000
+1.10913937500E+008, -1.28774851292E+002, +0.00000000000E+000
+1.12788750000E+008, -1.30944307764E+002, +0.00000000000E+000
+1.14663562500E+008, -1.33115804812E+002, +0.00000000000E+000
+1.16538375000E+008, -1.35290204609E+002, +0.00000000000E+000
+1.18413187500E+008, -1.37462816275E+002, +0.00000000000E+000
+1.20288000000E+008, -1.39633400773E+002, +0.00000000000E+000
+1.22162812500E+008, -1.41803968838E+002, +0.00000000000E+000
+1.24037625000E+008, -1.43975538494E+002, +0.00000000000E+000
+1.25912437500E+008, -1.46145610076E+002, +0.00000000000E+000
+1.27787250000E+008, -1.48314764004E+002, +0.00000000000E+000
+1.29662062500E+008, -1.50480855869E+002, +0.00000000000E+000
+1.31536875000E+008, -1.52646590841E+002, +0.00000000000E+000
+1.33411687500E+008, -1.54815217885E+002, +0.00000000000E+000
+1.35286500000E+008, -1.56983302774E+002, +0.00000000000E+000
+1.37161312500E+008, -1.59152600157E+002, +0.00000000000E+000
+1.39036125000E+008, -1.61319976189E+002, +0.00000000000E+000
+1.40910937500E+008, -1.63486061375E+002, +0.00000000000E+000
+1.42785750000E+008, -1.65651503916E+002, +0.00000000000E+000
+1.44660562500E+008, -1.67817922105E+002, +0.00000000000E+000
+1.46535375000E+008, -1.69982424150E+002, +0.00000000000E+000
+1.48410187500E+008, -1.72152195442E+002, +0.00000000000E+000
+1.50285000000E+008, -1.74319330426E+002, +0.00000000000E+000
+1.52159812500E+008, -1.76486324315E+002, +0.00000000000E+000
+1.54034625000E+008, -1.78654599609E+002, +0.00000000000E+000
+1.55909437500E+008, +1.79180249854E+002, +0.00000000000E+000
+1.57784250000E+008, +1.77012319023E+002, +0.00000000000E+000
+1.59659062500E+008, +1.74846603534E+002, +0.00000000000E+000
+1.61533875000E+008, +1.72682254116E+002, +0.00000000000E+000
+1.63408687500E+008, +1.70515030190E+002, +0.00000000000E+000
+1.65283500000E+008, +1.68352349538E+002, +0.00000000000E+000
+1.67158312500E+008, +1.66185416972E+002, +0.00000000000E+000
+1.69033125000E+008, +1.64018231751E+002, +0.00000000000E+000
+1.70907937500E+008, +1.61856504876E+002, +0.00000000000E+000
+1.72782750000E+008, +1.59695279543E+002, +0.00000000000E+000
+1.74657562500E+008, +1.57534455244E+002, +0.00000000000E+000
+1.76532375000E+008, +1.55368593114E+002, +0.00000000000E+000
+1.78407187500E+008, +1.53200464218E+002, +0.00000000000E+000
+1.80282000000E+008, +1.51037765525E+002, +0.00000000000E+000
+1.82156812500E+008, +1.48876969931E+002, +0.00000000000E+000
+1.84031625000E+008, +1.46713454476E+002, +0.00000000000E+000
+1.85906437500E+008, +1.44550933747E+002, +0.00000000000E+000
+1.87781250000E+008, +1.42390627411E+002, +0.00000000000E+000
+1.89656062500E+008, +1.40228701325E+002, +0.00000000000E+000
+1.91530875000E+008, +1.38066188359E+002, +0.00000000000E+000
+1.93405687500E+008, +1.35907914988E+002, +0.00000000000E+000
+1.95280500000E+008, +1.33750618955E+002, +0.00000000000E+000
+1.97155312500E+008, +1.31593875888E+002, +0.00000000000E+000
+1.99030125000E+008, +1.29440281861E+002, +0.00000000000E+000
+2.00904937500E+008, +1.27288556350E+002, +0.00000000000E+000
+2.02779750000E+008, +1.25130655979E+002, +0.00000000000E+000
+2.04654562500E+008, +1.22978281046E+002, +0.00000000000E+000
+2.06529375000E+008, +1.20825951237E+002, +0.00000000000E+000
+2.08404187500E+008, +1.18675136268E+002, +0.00000000000E+000
+2.10279000000E+008, +1.16527561159E+002, +0.00000000000E+000
+2.12153812500E+008, +1.14375351556E+002, +0.00000000000E+000
+2.14028625000E+008, +1.12226814029E+002, +0.00000000000E+000
+2.15903437500E+008, +1.10077009186E+002, +0.00000000000E+000
+2.17778250000E+008, +1.07925105989E+002, +0.00000000000E+000
+2.19653062500E+008, +1.05769913918E+002, +0.00000000000E+000
+2.21527875000E+008, +1.03614606753E+002, +0.00000000000E+000
+2.23402687500E+008, +1.01458788551E+002, +0.00000000000E+000
+2.25277500000E+008, +9.93017508033E+001, +0.00000000000E+000
+2.27152312500E+008, +9.71420854929E+001, +0.00000000000E+000
+2.29027125000E+008, +9.49798383136E+001, +0.00000000000E+000
+2.30901937500E+008, +9.28188453833E+001, +0.00000000000E+000
+2.32776750000E+008, +9.06551501560E+001, +0.00000000000E+000
+2.34651562500E+008, +8.84893261037E+001, +0.00000000000E+000
+2.36526375000E+008, +8.63211468349E+001, +0.00000000000E+000
+2.38401187500E+008, +8.41525093705E+001, +0.00000000000E+000
+2.40276000000E+008, +8.19793829649E+001, +0.00000000000E+000
+2.42150812500E+008, +7.98074984093E+001, +0.00000000000E+000
+2.44025625000E+008, +7.76302162920E+001, +0.00000000000E+000
+2.45900437500E+008, +7.54502288405E+001, +0.00000000000E+000
+2.47775250000E+008, +7.32679767479E+001, +0.00000000000E+000
+2.49650062500E+008, +7.10880263339E+001, +0.00000000000E+000
+2.51524875000E+008, +6.89051408029E+001, +0.00000000000E+000
+2.53399687500E+008, +6.67184088243E+001, +0.00000000000E+000
+2.55274500000E+008, +6.45302462232E+001, +0.00000000000E+000
+2.57149312500E+008, +6.23409381078E+001, +0.00000000000E+000
+2.59024125000E+008, +6.01521632714E+001, +0.00000000000E+000
+2.60898937500E+008, +5.79627379527E+001, +0.00000000000E+000
+2.62773750000E+008, +5.57763952918E+001, +0.00000000000E+000
+2.64648562500E+008, +5.35896667427E+001, +0.00000000000E+000
+2.66523375000E+008, +5.14077809411E+001, +0.00000000000E+000
+2.68398187500E+008, +4.92268846938E+001, +0.00000000000E+000
+2.70273000000E+008, +4.70484925855E+001, +0.00000000000E+000
+2.72147812500E+008, +4.48757293766E+001, +0.00000000000E+000
+2.74022625000E+008, +4.27042554694E+001, +0.00000000000E+000
+2.75897437500E+008, +4.05362738237E+001, +0.00000000000E+000
+2.77772250000E+008, +3.83716043017E+001, +0.00000000000E+000
+2.79647062500E+008, +3.62099546867E+001, +0.00000000000E+000
+2.81521875000E+008, +3.40523576385E+001, +0.00000000000E+000
+2.83396687500E+008, +3.18987271040E+001, +0.00000000000E+000
+2.85271500000E+008, +2.97464108377E+001, +0.00000000000E+000
+2.87146312500E+008, +2.75959762212E+001, +0.00000000000E+000
+2.89021125000E+008, +2.54522737502E+001, +0.00000000000E+000
+2.90895937500E+008, +2.33120090416E+001, +0.00000000000E+000
+2.92770750000E+008, +2.11739591199E+001, +0.00000000000E+000
+2.94645562500E+008, +1.90404042732E+001, +0.00000000000E+000
+2.96520375000E+008, +1.69081285542E+001, +0.00000000000E+000
+2.98395187500E+008, +1.47799607013E+001, +0.00000000000E+000
+3.00270000000E+008, +1.26508192662E+001, +0.00000000000E+000
+3.02144812500E+008, +1.05222477671E+001, +0.00000000000E+000
+3.04019625000E+008, +8.39513675021E+000, +0.00000000000E+000
+3.05894437500E+008, +6.26731605008E+000, +0.00000000000E+000
+3.07769250000E+008, +4.14057102873E+000, +0.00000000000E+000
+3.09644062500E+008, +2.01123253943E+000, +0.00000000000E+000
+3.11518875000E+008, -1.19621307541E-001, +0.00000000000E+000
+3.13393687500E+008, -2.25671520826E+000, +0.00000000000E+000
+3.15268500000E+008, -4.39558086868E+000, +0.00000000000E+000
+3.17143312500E+008, -6.53624675589E+000, +0.00000000000E+000
+3.19018125000E+008, -8.67848943749E+000, +0.00000000000E+000
+3.20892937500E+008, -1.08272297143E+001, +0.00000000000E+000
+3.22767750000E+008, -1.29761866793E+001, +0.00000000000E+000
+3.24642562500E+008, -1.51320758941E+001, +0.00000000000E+000
+3.26517375000E+008, -1.72898868011E+001, +0.00000000000E+000
+3.28392187500E+008, -1.94518529544E+001, +0.00000000000E+000
+3.30267000000E+008, -2.16168605909E+001, +0.00000000000E+000
+3.32141812500E+008, -2.37826706317E+001, +0.00000000000E+000
+3.34016625000E+008, -2.59521288187E+001, +0.00000000000E+000
+3.35891437500E+008, -2.81265872437E+001, +0.00000000000E+000
+3.37766250000E+008, -3.03027683301E+001, +0.00000000000E+000
+3.39641062500E+008, -3.24839277331E+001, +0.00000000000E+000
+3.41515875000E+008, -3.46665242868E+001, +0.00000000000E+000
+3.43390687500E+008, -3.68512523190E+001, +0.00000000000E+000
+3.45265500000E+008, -3.90383004392E+001, +0.00000000000E+000
+3.47140312500E+008, -4.12238421975E+001, +0.00000000000E+000
+3.49015125000E+008, -4.34102073419E+001, +0.00000000000E+000
+3.50889937500E+008, -4.55966513481E+001, +0.00000000000E+000
+3.52764750000E+008, -4.77834929525E+001, +0.00000000000E+000
+3.54639562500E+008, -4.99701938038E+001, +0.00000000000E+000
+3.56514375000E+008, -5.21556636708E+001, +0.00000000000E+000
+3.58389187500E+008, -5.43407418960E+001, +0.00000000000E+000
+3.60264000000E+008, -5.65230564297E+001, +0.00000000000E+000
+3.62138812500E+008, -5.87038274902E+001, +0.00000000000E+000
+3.64013625000E+008, -6.08830753779E+001, +0.00000000000E+000
+3.65888437500E+008, -6.30640360194E+001, +0.00000000000E+000
+3.67763250000E+008, -6.52375739775E+001, +0.00000000000E+000
+3.69638062500E+008, -6.74118982958E+001, +0.00000000000E+000
+3.71512875000E+008, -6.95816272648E+001, +0.00000000000E+000
+3.73387687500E+008, -7.17500488565E+001, +0.00000000000E+000
+3.75262500000E+008, -7.39154231934E+001, +0.00000000000E+000
+3.77137312500E+008, -7.60804612642E+001, +0.00000000000E+000
+3.79012125000E+008, -7.82414536897E+001, +0.00000000000E+000
+3.80886937500E+008, -8.03984572980E+001, +0.00000000000E+000
+3.82761750000E+008, -8.25569793974E+001, +0.00000000000E+000
+3.84636562500E+008, -8.47128963626E+001, +0.00000000000E+000
+3.86511375000E+008, -8.68681089169E+001, +0.00000000000E+000
+3.88386187500E+008, -8.90232540995E+001, +0.00000000000E+000
+3.90261000000E+008, -9.11776920886E+001, +0.00000000000E+000
+3.92135812500E+008, -9.33315115812E+001, +0.00000000000E+000
+3.94010625000E+008, -9.54840089740E+001, +0.00000000000E+000
+3.95885437500E+008, -9.76374052195E+001, +0.00000000000E+000
+3.97760250000E+008, -9.97896311163E+001, +0.00000000000E+000
+3.99635062500E+008, -1.01943030822E+002, +0.00000000000E+000
+4.01509875000E+008, -1.04095435175E+002, +0.00000000000E+000
+4.03384687500E+008, -1.06250876471E+002, +0.00000000000E+000
+4.05259500000E+008, -1.08404275153E+002, +0.00000000000E+000
+4.07134312500E+008, -1.10562593498E+002, +0.00000000000E+000
+4.09009125000E+008, -1.12717780799E+002, +0.00000000000E+000
+4.10883937500E+008, -1.14872945011E+002, +0.00000000000E+000
+4.12758750000E+008, -1.17028640612E+002, +0.00000000000E+000
+4.14633562500E+008, -1.19184202167E+002, +0.00000000000E+000
+4.16508375000E+008, -1.21344576759E+002, +0.00000000000E+000
+4.18383187500E+008, -1.23503882359E+002, +0.00000000000E+000
+4.20258000000E+008, -1.25660661936E+002, +0.00000000000E+000
+4.22132812500E+008, -1.27823154891E+002, +0.00000000000E+000
+4.24007625000E+008, -1.29982419113E+002, +0.00000000000E+000
+4.25882437500E+008, -1.32144906780E+002, +0.00000000000E+000
+4.27757250000E+008, -1.34309064567E+002, +0.00000000000E+000
+4.29632062500E+008, -1.36472285564E+002, +0.00000000000E+000
+4.31506875000E+008, -1.38636845075E+002, +0.00000000000E+000
+4.33381687500E+008, -1.40799518586E+002, +0.00000000000E+000
+4.35256500000E+008, -1.42963690762E+002, +0.00000000000E+000
+4.37131312500E+008, -1.45124802331E+002, +0.00000000000E+000
+4.39006125000E+008, -1.47288846212E+002, +0.00000000000E+000
+4.40880937500E+008, -1.49454195848E+002, +0.00000000000E+000
+4.42755750000E+008, -1.51618473469E+002, +0.00000000000E+000
+4.44630562500E+008, -1.53784637850E+002, +0.00000000000E+000
+4.46505375000E+008, -1.55947367011E+002, +0.00000000000E+000
+4.48380187500E+008, -1.58117204348E+002, +0.00000000000E+000
+4.50255000000E+008, -1.60280860886E+002, +0.00000000000E+000
+4.52129812500E+008, -1.62444143645E+002, +0.00000000000E+000
+4.54004625000E+008, -1.64605950156E+002, +0.00000000000E+000
+4.55879437500E+008, -1.66767898221E+002, +0.00000000000E+000
+4.57754250000E+008, -1.68931220297E+002, +0.00000000000E+000
+4.59629062500E+008, -1.71094266406E+002, +0.00000000000E+000
+4.61503875000E+008, -1.73256814462E+002, +0.00000000000E+000
