"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.57271014072E+001, +0.00000000000E+000
+2.17481250000E+006, -4.25272350600E+001, +0.00000000000E+000
+4.04962500000E+006, -3.48889220758E+001, +0.00000000000E+000
+5.92443750000E+006, -3.41581181968E+001, +0.00000000000E+000
+7.79925000000E+006, -3.62137794773E+001, +0.00000000000E+000
+9.67406250000E+006, -3.98414489962E+001, +0.00000000000E+000
+1.15488750000E+007, -4.44553614606E+001, +0.00000000000E+000
+1.34236875000E+007, -4.97801324665E+001, +0.00000000000E+000
+1.52985000000E+007, -5.60676436746E+001, +0.00000000000E+000
+1.71733125000E+007, -6.39260560218E+001, +0.00000000000E+000
+1.90481250000E+007, -7.42414412716E+001, +0.00000000000E+000
+2.09229375000E+007, -8.67310231166E+001, +0.00000000000E+000
+2.27977500000E+007, -9.97669871879E+001, +0.00000000000E+000
+2.46725625000E+007, -1.07394122902E+002, +0.00000000000E+000
+2.65473750000E+007, -1.17285547012E+002, +0.00000000000E+000
+2.84221875000E+007, -1.27720928781E+002, +0.00000000000E+000
+3.02970000000E+007, -1.38554792078E+002, +0.00000000000E+000
+3.21718125000E+007, -1.49503062311E+002, +0.00000000000E+000
+3.40466250000E+007, -1.60569659568E+002, +0.00000000000E+000
+3.59214375000E+007, -1.71719550667E+002, +0.00000000000E+000
+3.77962500000E+007, +1.77085285769E+002, +0.00000000000E+000
+3.96710625000E+007, +1.65877293392E+002, +0.00000000000E+000
+4.15458750000E+007, +1.54664098436E+002, +0.00000000000E+000
+4.34206875000E+007, +1.43469429312E+002, +0.00000000000E+000
+4.52955000000E+007, +1.32285587785E+002, +0.00000000000E+000
+4.71703125000E+007, +1.21120933210E+002, +0.00000000000E+000
+4.90451250000E+007, +1.09997174246E+002, +0.00000000000E+000
+5.09199375000E+007, +9.89200516864E+001, +0.00000000000E+000
+5.27947500000E+007, +8.79603468724E+001, +0.00000000000E+000
+5.46695625000E+007, +7.71517734626E+001, +0.00000000000E+000
+5.65443750000E+007, +6.66351261365E+001, +0.00000000000E+000
+5.84191875000E+007, +5.64799084693E+001, +0.00000000000E+000
+6.02940000000E+007, +4.69019986358E+001, +0.00000000000E+000
+6.21688125000E+007, +3.79349531822E+001, +0.00000000000E+000
+6.40436250000E+007, +2.95763877020E+001, +0.00000000000E+000
+6.59184375000E+007, +2.16477028090E+001, +0.00000000000E+000
+6.77932500000E+007, +1.39076139670E+001, +0.00000000000E+000
+6.96680625000E+007, +6.16290140492E+000, +0.00000000000E+000
+7.15428750000E+007, -1.72390690368E+000, +0.00000000000E+000
+7.34176875000E+007, -9.92025095193E+000, +0.00000000000E+000
+7.52925000000E+007, -1.85454201683E+001, +0.00000000000E+000
+7.71673125000E+007, -2.76204503036E+001, +0.00000000000E+000
+7.90421250000E+007, -3.71382291453E+001, +0.00000000000E+000
+8.09169375000E+007, -4.69694672398E+001, +0.00000000000E+000
+8.27917500000E+007, -5.70768050036E+001, +0.00000000000E+000
+8.46665625000E+007, -6.73629676438E+001, +0.00000000000E+000
+8.65413750000E+007, -7.77962784336E+001, +0.00000000000E+000
+8.84161875000E+007, -8.83228392732E+001, +0.00000000000E+000
+9.02910000000E+007, -9.89185050867E+001, +0.00000000000E+000
+9.21658125000E+007, -1.09551749967E+002, +0.00000000000E+000
+9.40406250000E+007, -1.20230616233E+002, +0.00000000000E+000
+9.59154375000E+007, -1.30908193875E+002, +0.00000000000E+000
+9.77902500000E+007, -1.41593778117E+002, +0.00000000000E+000
+9.96650625000E+007, -1.52256617054E+002, +0.00000000000E+000
+1.01539875000E+008, -1.62886180315E+002, +0.00000000000E+000
+1.03414687500E+008, -1.73486887940E+002, +0.00000000000E+000
+1.05289500000E+008, +1.75976513361E+002, +0.00000000000E+000
+1.07164312500E+008, +1.65499491060E+002, +0.00000000000E+000
+1.09039125000E+008, +1.55127256860E+002, +0.00000000000E+000
+1.10913937500E+008, +1.44873820281E+002, +0.00000000000E+000
+1.12788750000E+008, +1.34781246596E+002, +0.00000000000E+000
+1.14663562500E+008, +1.24891572075E+002, +0.00000000000E+000
+1.16538375000E+008, +1.15299527976E+002, +0.00000000000E+000
+1.18413187500E+008, +1.06051888607E+002, +0.00000000000E+000
+1.20288000000E+008, +9.72748358700E+001, +0.00000000000E+000
+1.22162812500E+008, +8.90344563516E+001, +0.00000000000E+000
+1.24037625000E+008, +8.13555177142E+001, +0.00000000000E+000
+1.25912437500E+008, +7.41910454388E+001, +0.00000000000E+000
+1.27787250000E+008, +6.74210179515E+001, +0.00000000000E+000
+1.29662062500E+008, +6.09882167949E+001, +0.00000000000E+000
