"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -5.34074282230E+001, +0.00000000000E+000
+2.17481250000E+006, -4.09164637923E+001, +0.00000000000E+000
+4.04962500000E+006, -3.55446549687E+001, +0.00000000000E+000
+5.92443750000E+006, -3.21529833712E+001, +0.00000000000E+000
+7.79925000000E+006, -2.97060577449E+001, +0.00000000000E+000
+9.67406250000E+006, -2.77793644086E+001, +0.00000000000E+000
+1.15488750000E+007, -2.62033777890E+001, +0.00000000000E+000
+1.34236875000E+007, -2.48704358133E+001, +0.00000000000E+000
+1.52985000000E+007, -2.37142541566E+001, +0.00000000000E+000
+1.71733125000E+007, -2.26999501023E+001, +0.00000000000E+000
+1.90481250000E+007, -2.17930829544E+001, +0.00000000000E+000
+2.09229375000E+007, -2.09767068023E+001, +0.00000000000E+000
+2.27977500000E+007, -2.02320487544E+001, +0.00000000000E+000
+2.46725625000E+007, -1.85426734544E+001, +0.00000000000E+000
+2.65473750000E+007, -1.74886068400E+001, +0.00000000000E+000
+2.84221875000E+007, -1.66252860908E+001, +0.00000000000E+000
+3.02970000000E+007, -1.58851362206E+001, +0.00000000000E+000
+3.21718125000E+007, -1.52389910469E+001, +0.00000000000E+000
+3.40466250000E+007, -1.46541028570E+001, +0.00000000000E+000
+3.59214375000E+007, -1.41157119599E+001, +0.00000000000E+000
+3.77962500000E+007, -1.36200771048E+001, +0.00000000000E+000
+3.96710625000E+007, -1.31548293962E+001, +0.00000000000E+000
+4.15458750000E+007, -1.27245354687E+001, +0.00000000000E+000
+4.34206875000E+007, -1.23230302609E+001, +0.00000000000E+000
+4.52955000000E+007, -1.19409063372E+001, +0.00000000000E+000
+4.71703125000E+007, -1.15830230494E+001, +0.00000000000E+000
+4.90451250000E+007, -1.12434594335E+001, +0.00000000000E+000
+5.09199375000E+007, -1.09174718507E+001, +0.00000000000E+000
+5.27947500000E+007, -1.06112829384E+001, +0.00000000000E+000
+5.46695625000E+007, -1.03169053913E+001, +0.00000000000E+000
+5.65443750000E+007, -1.00347380994E+001, +0.00000000000E+000
+5.84191875000E+007, -9.76448966462E+000, +0.00000000000E+000
+6.02940000000E+007, -9.50785702594E+000, +0.00000000000E+000
+6.21688125000E+007, -9.26098709165E+000, +0.00000000000E+000
+6.40436250000E+007, -9.02234334695E+000, +0.00000000000E+000
+6.59184375000E+007, -8.79372170891E+000, +0.00000000000E+000
+6.77932500000E+007, -8.57484511120E+000, +0.00000000000E+000
+6.96680625000E+007, -8.36351450318E+000, +0.00000000000E+000
+7.15428750000E+007, -8.15989535432E+000, +0.00000000000E+000
+7.34176875000E+007, -7.96460013474E+000, +0.00000000000E+000
+7.52925000000E+007, -7.77581567256E+000, +0.00000000000E+000
+7.71673125000E+007, -7.59430011391E+000, +0.00000000000E+000
+7.90421250000E+007, -7.41516654088E+000, +0.00000000000E+000
+8.09169375000E+007, -7.24415883813E+000, +0.00000000000E+000
+8.27917500000E+007, -7.07572887231E+000, +0.00000000000E+000
+8.46665625000E+007, -6.91233300178E+000, +0.00000000000E+000
+8.65413750000E+007, -6.75283497041E+000, +0.00000000000E+000
+8.84161875000E+007, -6.59607744754E+000, +0.00000000000E+000
+9.02910000000E+007, -6.44371804521E+000, +0.00000000000E+000
+9.21658125000E+007, -6.29600469944E+000, +0.00000000000E+000
+9.40406250000E+007, -6.14951474015E+000, +0.00000000000E+000
+9.59154375000E+007, -6.00721293866E+000, +0.00000000000E+000
+9.77902500000E+007, -5.86887633194E+000, +0.00000000000E+000
+9.96650625000E+007, -5.73107549311E+000, +0.00000000000E+000
+1.01539875000E+008, -5.59696115207E+000, +0.00000000000E+000
+1.03414687500E+008, -5.46597909088E+000, +0.00000000000E+000
+1.05289500000E+008, -5.33706698481E+000, +0.00000000000E+000
+1.07164312500E+008, -5.20732353905E+000, +0.00000000000E+000
+1.09039125000E+008, -5.08301385860E+000, +0.00000000000E+000
+1.10913937500E+008, -4.96042662420E+000, +0.00000000000E+000
+1.12788750000E+008, -4.84117772852E+000, +0.00000000000E+000
+1.14663562500E+008, -4.72324182293E+000, +0.00000000000E+000
+1.16538375000E+008, -4.60842793079E+000, +0.00000000000E+000
+1.18413187500E+008, -4.49442963635E+000, +0.00000000000E+000
+1.20288000000E+008, -4.38292345556E+000, +0.00000000000E+000
+1.22162812500E+008, -4.26904016822E+000, +0.00000000000E+000
+1.24037625000E+008, -4.15859796209E+000, +0.00000000000E+000
+1.25912437500E+008, -4.05093875872E+000, +0.00000000000E+000
+1.27787250000E+008, -3.94530857519E+000, +0.00000000000E+000
+1.29662062500E+008, -3.84059640207E+000, +0.00000000000E+000
+1.31536875000E+008, -3.74012892788E+000, +0.00000000000E+000
+1.33411687500E+008, -3.64292085591E+000, +0.00000000000E+000
+1.35286500000E+008, -3.54805958603E+000, +0.00000000000E+000
+1.37161312500E+008, -3.45348175273E+000, +0.00000000000E+000
+1.39036125000E+008, -3.36190487759E+000, +0.00000000000E+000
+1.40910937500E+008, -3.27031575612E+000, +0.00000000000E+000
+1.42785750000E+008, -3.18301778951E+000, +0.00000000000E+000
+1.44660562500E+008, -3.09415296069E+000, +0.00000000000E+000
+1.46535375000E+008, -3.01095910827E+000, +0.00000000000E+000
+1.48410187500E+008, -2.92810865682E+000, +0.00000000000E+000
+1.50285000000E+008, -2.84714844786E+000, +0.00000000000E+000
+1.52159812500E+008, -2.76808921935E+000, +0.00000000000E+000
+1.54034625000E+008, -2.69361301058E+000, +0.00000000000E+000
+1.55909437500E+008, -2.61577765272E+000, +0.00000000000E+000
+1.57784250000E+008, -2.54020195142E+000, +0.00000000000E+000
+1.59659062500E+008, -2.46281923680E+000, +0.00000000000E+000
+1.61533875000E+008, -2.38849733661E+000, +0.00000000000E+000
+1.63408687500E+008, -2.31311546826E+000, +0.00000000000E+000
+1.65283500000E+008, -2.24170907822E+000, +0.00000000000E+000
+1.67158312500E+008, -2.16932599853E+000, +0.00000000000E+000
+1.69033125000E+008, -2.10188366405E+000, +0.00000000000E+000
+1.70907937500E+008, -2.03439326982E+000, +0.00000000000E+000
+1.72782750000E+008, -1.96737082124E+000, +0.00000000000E+000
+1.74657562500E+008, -1.90218726363E+000, +0.00000000000E+000
+1.76532375000E+008, -1.84040235352E+000, +0.00000000000E+000
+1.78407187500E+008, -1.77776224847E+000, +0.00000000000E+000
+1.80282000000E+008, -1.71509261373E+000, +0.00000000000E+000
+1.82156812500E+008, -1.65286729886E+000, +0.00000000000E+000
+1.84031625000E+008, -1.59372292036E+000, +0.00000000000E+000
+1.85906437500E+008, -1.53384072781E+000, +0.00000000000E+000
+1.87781250000E+008, -1.47769532439E+000, +0.00000000000E+000
