"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +3.78063099890E-009, +0.00000000000E+000
+2.17481250000E+006, +3.59341302741E-009, +0.00000000000E+000
+4.04962500000E+006, +3.50692401137E-009, +0.00000000000E+000
+5.92443750000E+006, +3.44246666844E-009, +0.00000000000E+000
+7.79925000000E+006, +3.40119492923E-009, +0.00000000000E+000
+9.67406250000E+006, +3.36972448908E-009, +0.00000000000E+000
+1.15488750000E+007, +3.35041739040E-009, +0.00000000000E+000
+1.34236875000E+007, +3.32920821249E-009, +0.00000000000E+000
+1.52985000000E+007, +3.31821451193E-009, +0.00000000000E+000
+1.71733125000E+007, +3.30342640506E-009, +0.00000000000E+000
+1.90481250000E+007, +3.29811361282E-009, +0.00000000000E+000
+2.09229375000E+007, +3.29470688818E-009, +0.00000000000E+000
+2.27977500000E+007, +3.28371421589E-009, +0.00000000000E+000
+2.46725625000E+007, +3.27075946844E-009, +0.00000000000E+000
+2.65473750000E+007, +3.24828840311E-009, +0.00000000000E+000
+2.84221875000E+007, +3.24401450344E-009, +0.00000000000E+000
+3.02970000000E+007, +3.23412579253E-009, +0.00000000000E+000
+3.21718125000E+007, +3.23173580175E-009, +0.00000000000E+000
+3.40466250000E+007, +3.22506788689E-009, +0.00000000000E+000
+3.59214375000E+007, +3.21901027701E-009, +0.00000000000E+000
+3.77962500000E+007, +3.22646038101E-009, +0.00000000000E+000
+3.96710625000E+007, +3.21980351802E-009, +0.00000000000E+000
+4.15458750000E+007, +3.21591596092E-009, +0.00000000000E+000
+4.34206875000E+007, +3.21813245749E-009, +0.00000000000E+000
+4.52955000000E+007, +3.21874863091E-009, +0.00000000000E+000
+4.71703125000E+007, +3.21820967124E-009, +0.00000000000E+000
+4.90451250000E+007, +3.21742600604E-009, +0.00000000000E+000
+5.09199375000E+007, +3.21901496347E-009, +0.00000000000E+000
+5.27947500000E+007, +3.21559044475E-009, +0.00000000000E+000
+5.46695625000E+007, +3.21274216325E-009, +0.00000000000E+000
+5.65443750000E+007, +3.22538747386E-009, +0.00000000000E+000
+5.84191875000E+007, +3.21527208227E-009, +0.00000000000E+000
+6.02940000000E+007, +3.22143259335E-009, +0.00000000000E+000
+6.21688125000E+007, +3.21381342781E-009, +0.00000000000E+000
+6.40436250000E+007, +3.21329345532E-009, +0.00000000000E+000
+6.59184375000E+007, +3.21226005577E-009, +0.00000000000E+000
+6.77932500000E+007, +3.21094880269E-009, +0.00000000000E+000
+6.96680625000E+007, +3.22015908904E-009, +0.00000000000E+000
+7.15428750000E+007, +3.20774966250E-009, +0.00000000000E+000
+7.34176875000E+007, +3.20973674748E-009, +0.00000000000E+000
+7.52925000000E+007, +3.21386968266E-009, +0.00000000000E+000
+7.71673125000E+007, +3.21389440198E-009, +0.00000000000E+000
+7.90421250000E+007, +3.21423702433E-009, +0.00000000000E+000
+8.09169375000E+007, +3.21387959531E-009, +0.00000000000E+000
+8.27917500000E+007, +3.22137674261E-009, +0.00000000000E+000
+8.46665625000E+007, +3.21788789037E-009, +0.00000000000E+000
+8.65413750000E+007, +3.21835941941E-009, +0.00000000000E+000
+8.84161875000E+007, +3.21861895890E-009, +0.00000000000E+000
+9.02910000000E+007, +3.21777390734E-009, +0.00000000000E+000
+9.21658125000E+007, +3.22108070541E-009, +0.00000000000E+000
+9.40406250000E+007, +3.21464393408E-009, +0.00000000000E+000
+9.59154375000E+007, +3.21725529259E-009, +0.00000000000E+000
+9.77902500000E+007, +3.21654310827E-009, +0.00000000000E+000
