"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -5.88548997933E+001, +0.00000000000E+000
+2.17481250000E+006, -4.09427973607E+001, +0.00000000000E+000
+4.04962500000E+006, -3.47339559478E+001, +0.00000000000E+000
+5.92443750000E+006, -3.10122034437E+001, +0.00000000000E+000
+7.79925000000E+006, -2.83831074597E+001, +0.00000000000E+000
+9.67406250000E+006, -2.63512295854E+001, +0.00000000000E+000
+1.15488750000E+007, -2.47227266979E+001, +0.00000000000E+000
+1.34236875000E+007, -2.33579178644E+001, +0.00000000000E+000
+1.52985000000E+007, -2.21867011928E+001, +0.00000000000E+000
+1.71733125000E+007, -2.11663573061E+001, +0.00000000000E+000
+1.90481250000E+007, -2.02623762533E+001, +0.00000000000E+000
+2.09229375000E+007, -1.94556675640E+001, +0.00000000000E+000
+2.27977500000E+007, -1.87269812532E+001, +0.00000000000E+000
+2.46725625000E+007, -1.67693891274E+001, +0.00000000000E+000
+2.65473750000E+007, -1.57864253870E+001, +0.00000000000E+000
+2.84221875000E+007, -1.49718260574E+001, +0.00000000000E+000
+3.02970000000E+007, -1.42806706848E+001, +0.00000000000E+000
+3.21718125000E+007, -1.36610792655E+001, +0.00000000000E+000
+3.40466250000E+007, -1.31125110792E+001, +0.00000000000E+000
+3.59214375000E+007, -1.26105491493E+001, +0.00000000000E+000
+3.77962500000E+007, -1.21551722859E+001, +0.00000000000E+000
+3.96710625000E+007, -1.17308005250E+001, +0.00000000000E+000
+4.15458750000E+007, -1.13420064725E+001, +0.00000000000E+000
+4.34206875000E+007, -1.09807666587E+001, +0.00000000000E+000
+4.52955000000E+007, -1.06375899089E+001, +0.00000000000E+000
+4.71703125000E+007, -1.03172494252E+001, +0.00000000000E+000
+4.90451250000E+007, -1.00173860661E+001, +0.00000000000E+000
+5.09199375000E+007, -9.73561256415E+000, +0.00000000000E+000
+5.27947500000E+007, -9.46870365939E+000, +0.00000000000E+000
+5.46695625000E+007, -9.21724345527E+000, +0.00000000000E+000
+5.65443750000E+007, -8.97641123294E+000, +0.00000000000E+000
+5.84191875000E+007, -8.75024002626E+000, +0.00000000000E+000
+6.02940000000E+007, -8.53521144785E+000, +0.00000000000E+000
+6.21688125000E+007, -8.33162587101E+000, +0.00000000000E+000
+6.40436250000E+007, -8.13762702724E+000, +0.00000000000E+000
+6.59184375000E+007, -7.95253579770E+000, +0.00000000000E+000
+6.77932500000E+007, -7.77578679557E+000, +0.00000000000E+000
+6.96680625000E+007, -7.60835864552E+000, +0.00000000000E+000
+7.15428750000E+007, -7.44933131770E+000, +0.00000000000E+000
+7.34176875000E+007, -7.29797426693E+000, +0.00000000000E+000
+7.52925000000E+007, -7.15241654719E+000, +0.00000000000E+000
+7.71673125000E+007, -7.01398275910E+000, +0.00000000000E+000
+7.90421250000E+007, -6.88128508651E+000, +0.00000000000E+000
+8.09169375000E+007, -6.75275520191E+000, +0.00000000000E+000
+8.27917500000E+007, -6.62531915110E+000, +0.00000000000E+000
+8.46665625000E+007, -6.50022806079E+000, +0.00000000000E+000
+8.65413750000E+007, -6.37821733943E+000, +0.00000000000E+000
+8.84161875000E+007, -6.25643001293E+000, +0.00000000000E+000
+9.02910000000E+007, -6.13793874286E+000, +0.00000000000E+000
+9.21658125000E+007, -6.02366532039E+000, +0.00000000000E+000
+9.40406250000E+007, -5.90959926990E+000, +0.00000000000E+000
+9.59154375000E+007, -5.79476045333E+000, +0.00000000000E+000
+9.77902500000E+007, -5.68095524878E+000, +0.00000000000E+000
+9.96650625000E+007, -5.56723516608E+000, +0.00000000000E+000
+1.01539875000E+008, -5.45844064441E+000, +0.00000000000E+000
+1.03414687500E+008, -5.34717812268E+000, +0.00000000000E+000
+1.05289500000E+008, -5.23780657184E+000, +0.00000000000E+000
+1.07164312500E+008, -5.12683400623E+000, +0.00000000000E+000
+1.09039125000E+008, -5.01720976864E+000, +0.00000000000E+000
+1.10913937500E+008, -4.90726533084E+000, +0.00000000000E+000
+1.12788750000E+008, -4.79999310540E+000, +0.00000000000E+000
+1.14663562500E+008, -4.69144127511E+000, +0.00000000000E+000
+1.16538375000E+008, -4.58415584582E+000, +0.00000000000E+000
+1.18413187500E+008, -4.47319099485E+000, +0.00000000000E+000
+1.20288000000E+008, -4.36429272858E+000, +0.00000000000E+000
+1.22162812500E+008, -4.25485979102E+000, +0.00000000000E+000
+1.24037625000E+008, -4.14617199581E+000, +0.00000000000E+000
+1.25912437500E+008, -4.03571322740E+000, +0.00000000000E+000
+1.27787250000E+008, -3.93053289950E+000, +0.00000000000E+000
+1.29662062500E+008, -3.82684799911E+000, +0.00000000000E+000
+1.31536875000E+008, -3.72832796648E+000, +0.00000000000E+000
+1.33411687500E+008, -3.62828980445E+000, +0.00000000000E+000
+1.35286500000E+008, -3.53259953787E+000, +0.00000000000E+000
+1.37161312500E+008, -3.43646621510E+000, +0.00000000000E+000
+1.39036125000E+008, -3.34273908010E+000, +0.00000000000E+000
+1.40910937500E+008, -3.25019097663E+000, +0.00000000000E+000
+1.42785750000E+008, -3.16344740953E+000, +0.00000000000E+000
+1.44660562500E+008, -3.07420239026E+000, +0.00000000000E+000
+1.46535375000E+008, -2.99066439787E+000, +0.00000000000E+000
+1.48410187500E+008, -2.90499376404E+000, +0.00000000000E+000
+1.50285000000E+008, -2.82508498341E+000, +0.00000000000E+000
+1.52159812500E+008, -2.74535355076E+000, +0.00000000000E+000
+1.54034625000E+008, -2.66916349182E+000, +0.00000000000E+000
+1.55909437500E+008, -2.59201702440E+000, +0.00000000000E+000
+1.57784250000E+008, -2.51655079790E+000, +0.00000000000E+000
+1.59659062500E+008, -2.43885328177E+000, +0.00000000000E+000
+1.61533875000E+008, -2.36445674253E+000, +0.00000000000E+000
+1.63408687500E+008, -2.29163686299E+000, +0.00000000000E+000
+1.65283500000E+008, -2.22155063416E+000, +0.00000000000E+000
+1.67158312500E+008, -2.15243854932E+000, +0.00000000000E+000
+1.69033125000E+008, -2.08432877998E+000, +0.00000000000E+000
+1.70907937500E+008, -2.01575128677E+000, +0.00000000000E+000
+1.72782750000E+008, -1.95230470482E+000, +0.00000000000E+000
+1.74657562500E+008, -1.88820128541E+000, +0.00000000000E+000
+1.76532375000E+008, -1.82422478064E+000, +0.00000000000E+000
+1.78407187500E+008, -1.75994944284E+000, +0.00000000000E+000
+1.80282000000E+008, -1.69922320463E+000, +0.00000000000E+000
+1.82156812500E+008, -1.63979538798E+000, +0.00000000000E+000
+1.84031625000E+008, -1.58324865760E+000, +0.00000000000E+000
+1.85906437500E+008, -1.52570421888E+000, +0.00000000000E+000
+1.87781250000E+008, -1.47075094630E+000, +0.00000000000E+000
+1.89656062500E+008, -1.41383009857E+000, +0.00000000000E+000
+1.91530875000E+008, -1.36140153086E+000, +0.00000000000E+000
+1.93405687500E+008, -1.30864506888E+000, +0.00000000000E+000
+1.95280500000E+008, -1.25793109760E+000, +0.00000000000E+000
+1.97155312500E+008, -1.20465857126E+000, +0.00000000000E+000
+1.99030125000E+008, -1.15477175693E+000, +0.00000000000E+000
+2.00904937500E+008, -1.10349658712E+000, +0.00000000000E+000
+2.02779750000E+008, -1.05418103181E+000, +0.00000000000E+000
+2.04654562500E+008, -1.00693645966E+000, +0.00000000000E+000
+2.06529375000E+008, -9.61245427885E-001, +0.00000000000E+000
+2.08404187500E+008, -9.16201150533E-001, +0.00000000000E+000
+2.10279000000E+008, -8.71237607899E-001, +0.00000000000E+000
+2.12153812500E+008, -8.27566907891E-001, +0.00000000000E+000
+2.14028625000E+008, -7.84792466359E-001, +0.00000000000E+000
+2.15903437500E+008, -7.41734823710E-001, +0.00000000000E+000
+2.17778250000E+008, -6.99898314784E-001, +0.00000000000E+000
+2.19653062500E+008, -6.55354863344E-001, +0.00000000000E+000
+2.21527875000E+008, -6.11237789679E-001, +0.00000000000E+000
+2.23402687500E+008, -5.70286211784E-001, +0.00000000000E+000
+2.25277500000E+008, -5.30636652340E-001, +0.00000000000E+000
+2.27152312500E+008, -4.90488697522E-001, +0.00000000000E+000
+2.29027125000E+008, -4.51995820571E-001, +0.00000000000E+000
+2.30901937500E+008, -4.12442735542E-001, +0.00000000000E+000
+2.32776750000E+008, -3.76185098003E-001, +0.00000000000E+000
+2.34651562500E+008, -3.39882868003E-001, +0.00000000000E+000
+2.36526375000E+008, -3.04887179789E-001, +0.00000000000E+000
+2.38401187500E+008, -2.69108947817E-001, +0.00000000000E+000
+2.40276000000E+008, -2.34700173753E-001, +0.00000000000E+000
+2.42150812500E+008, -1.97723947057E-001, +0.00000000000E+000
+2.44025625000E+008, -1.64872965334E-001, +0.00000000000E+000
+2.45900437500E+008, -1.29447573253E-001, +0.00000000000E+000
+2.47775250000E+008, -9.62576348144E-002, +0.00000000000E+000
+2.49650062500E+008, -6.47184006287E-002, +0.00000000000E+000
+2.51524875000E+008, -3.30310040890E-002, +0.00000000000E+000
+2.53399687500E+008, -8.34434980646E-004, +0.00000000000E+000
+2.55274500000E+008, +2.91405914411E-002, +0.00000000000E+000
+2.57149312500E+008, +5.95968763080E-002, +0.00000000000E+000
+2.59024125000E+008, +9.04266682252E-002, +0.00000000000E+000
+2.60898937500E+008, +1.21248703463E-001, +0.00000000000E+000
+2.62773750000E+008, +1.50517415258E-001, +0.00000000000E+000
+2.64648562500E+008, +1.80599996075E-001, +0.00000000000E+000
+2.66523375000E+008, +2.06093813353E-001, +0.00000000000E+000
+2.68398187500E+008, +2.32422868647E-001, +0.00000000000E+000
+2.70273000000E+008, +2.58760794508E-001, +0.00000000000E+000
+2.72147812500E+008, +2.85807176717E-001, +0.00000000000E+000
+2.74022625000E+008, +3.13830472859E-001, +0.00000000000E+000
+2.75897437500E+008, +3.40902272753E-001, +0.00000000000E+000
+2.77772250000E+008, +3.66562932509E-001, +0.00000000000E+000
+2.79647062500E+008, +3.94507382946E-001, +0.00000000000E+000
+2.81521875000E+008, +4.20983046390E-001, +0.00000000000E+000
+2.83396687500E+008, +4.47677088171E-001, +0.00000000000E+000
+2.85271500000E+008, +4.72055509941E-001, +0.00000000000E+000
+2.87146312500E+008, +4.98011578639E-001, +0.00000000000E+000
+2.89021125000E+008, +5.21754910078E-001, +0.00000000000E+000
+2.90895937500E+008, +5.45898927724E-001, +0.00000000000E+000
+2.92770750000E+008, +5.67242223102E-001, +0.00000000000E+000
+2.94645562500E+008, +5.90891973115E-001, +0.00000000000E+000
+2.96520375000E+008, +6.11734973169E-001, +0.00000000000E+000
+2.98395187500E+008, +6.35443352941E-001, +0.00000000000E+000
+3.00270000000E+008, +6.57112697582E-001, +0.00000000000E+000
+3.02144812500E+008, +6.79171516434E-001, +0.00000000000E+000
+3.04019625000E+008, +7.00575163370E-001, +0.00000000000E+000
+3.05894437500E+008, +7.21312138807E-001, +0.00000000000E+000
+3.07769250000E+008, +7.40856561202E-001, +0.00000000000E+000
+3.09644062500E+008, +7.64119703289E-001, +0.00000000000E+000
+3.11518875000E+008, +7.81079691129E-001, +0.00000000000E+000
+3.13393687500E+008, +8.02450648425E-001, +0.00000000000E+000
+3.15268500000E+008, +8.21977583670E-001, +0.00000000000E+000
+3.17143312500E+008, +8.42843342998E-001, +0.00000000000E+000
+3.19018125000E+008, +8.61310817830E-001, +0.00000000000E+000
+3.20892937500E+008, +8.79476565568E-001, +0.00000000000E+000
+3.22767750000E+008, +8.96420325198E-001, +0.00000000000E+000
+3.24642562500E+008, +9.15627123153E-001, +0.00000000000E+000
+3.26517375000E+008, +9.32491969363E-001, +0.00000000000E+000
+3.28392187500E+008, +9.49809630703E-001, +0.00000000000E+000
+3.30267000000E+008, +9.66242096925E-001, +0.00000000000E+000
+3.32141812500E+008, +9.85717165507E-001, +0.00000000000E+000
+3.34016625000E+008, +1.00048299533E+000, +0.00000000000E+000
+3.35891437500E+008, +1.01774024698E+000, +0.00000000000E+000
+3.37766250000E+008, +1.03353577985E+000, +0.00000000000E+000
+3.39641062500E+008, +1.05062273214E+000, +0.00000000000E+000
+3.41515875000E+008, +1.06369376941E+000, +0.00000000000E+000
+3.43390687500E+008, +1.08062939218E+000, +0.00000000000E+000
+3.45265500000E+008, +1.09474094341E+000, +0.00000000000E+000
+3.47140312500E+008, +1.11068202217E+000, +0.00000000000E+000
+3.49015125000E+008, +1.12505473031E+000, +0.00000000000E+000
+3.50889937500E+008, +1.14261188212E+000, +0.00000000000E+000
+3.52764750000E+008, +1.15692184909E+000, +0.00000000000E+000
+3.54639562500E+008, +1.17156752306E+000, +0.00000000000E+000
+3.56514375000E+008, +1.18490748740E+000, +0.00000000000E+000
+3.58389187500E+008, +1.20138007183E+000, +0.00000000000E+000
+3.60264000000E+008, +1.21459387783E+000, +0.00000000000E+000
+3.62138812500E+008, +1.23063408753E+000, +0.00000000000E+000
+3.64013625000E+008, +1.24199024749E+000, +0.00000000000E+000
+3.65888437500E+008, +1.25593250046E+000, +0.00000000000E+000
+3.67763250000E+008, +1.26823587334E+000, +0.00000000000E+000
+3.69638062500E+008, +1.28245417975E+000, +0.00000000000E+000
+3.71512875000E+008, +1.29301014831E+000, +0.00000000000E+000
+3.73387687500E+008, +1.30508396410E+000, +0.00000000000E+000
+3.75262500000E+008, +1.31705422422E+000, +0.00000000000E+000
+3.77137312500E+008, +1.33121536630E+000, +0.00000000000E+000
+3.79012125000E+008, +1.34012503489E+000, +0.00000000000E+000
+3.80886937500E+008, +1.35428247915E+000, +0.00000000000E+000
+3.82761750000E+008, +1.36485237051E+000, +0.00000000000E+000
+3.84636562500E+008, +1.37631141630E+000, +0.00000000000E+000
+3.86511375000E+008, +1.38744757357E+000, +0.00000000000E+000
+3.88386187500E+008, +1.40002553682E+000, +0.00000000000E+000
+3.90261000000E+008, +1.40978100835E+000, +0.00000000000E+000
+3.92135812500E+008, +1.42128225931E+000, +0.00000000000E+000
+3.94010625000E+008, +1.43142243363E+000, +0.00000000000E+000
+3.95885437500E+008, +1.44358266662E+000, +0.00000000000E+000
+3.97760250000E+008, +1.45140334930E+000, +0.00000000000E+000
+3.99635062500E+008, +1.46226347719E+000, +0.00000000000E+000
+4.01509875000E+008, +1.47286894628E+000, +0.00000000000E+000
+4.03384687500E+008, +1.48112283300E+000, +0.00000000000E+000
+4.05259500000E+008, +1.48874527788E+000, +0.00000000000E+000
+4.07134312500E+008, +1.49875691793E+000, +0.00000000000E+000
+4.09009125000E+008, +1.50582553213E+000, +0.00000000000E+000
