"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -1.27385500275E+002, +0.00000000000E+000
+2.17481250000E+006, +1.40619790887E+002, +0.00000000000E+000
+4.04962500000E+006, +1.17434148421E+002, +0.00000000000E+000
+5.92443750000E+006, +1.04329520775E+002, +0.00000000000E+000
+7.79925000000E+006, +9.48757860647E+001, +0.00000000000E+000
+9.67406250000E+006, +8.72362241718E+001, +0.00000000000E+000
+1.15488750000E+007, +8.05421218162E+001, +0.00000000000E+000
+1.34236875000E+007, +7.44328732963E+001, +0.00000000000E+000
+1.52985000000E+007, +6.87258676168E+001, +0.00000000000E+000
+1.71733125000E+007, +6.32955548546E+001, +0.00000000000E+000
+1.90481250000E+007, +5.80159856670E+001, +0.00000000000E+000
+2.09229375000E+007, +5.28958859644E+001, +0.00000000000E+000
+2.27977500000E+007, +4.78843880089E+001, +0.00000000000E+000
+2.46725625000E+007, +3.79258240165E+001, +0.00000000000E+000
+2.65473750000E+007, +3.31652675086E+001, +0.00000000000E+000
+2.84221875000E+007, +2.85492240481E+001, +0.00000000000E+000
+3.02970000000E+007, +2.39046021735E+001, +0.00000000000E+000
+3.21718125000E+007, +1.94219698706E+001, +0.00000000000E+000
+3.40466250000E+007, +1.49360830109E+001, +0.00000000000E+000
+3.59214375000E+007, +1.04921652289E+001, +0.00000000000E+000
+3.77962500000E+007, +6.06624288395E+000, +0.00000000000E+000
+3.96710625000E+007, +1.64436105986E+000, +0.00000000000E+000
+4.15458750000E+007, -2.77043202634E+000, +0.00000000000E+000
+4.34206875000E+007, -7.18323065761E+000, +0.00000000000E+000
+4.52955000000E+007, -1.15641942441E+001, +0.00000000000E+000
+4.71703125000E+007, -1.59702932472E+001, +0.00000000000E+000
+4.90451250000E+007, -2.03424425175E+001, +0.00000000000E+000
+5.09199375000E+007, -2.47172908441E+001, +0.00000000000E+000
+5.27947500000E+007, -2.90786604420E+001, +0.00000000000E+000
+5.46695625000E+007, -3.34562461843E+001, +0.00000000000E+000
+5.65443750000E+007, -3.78052353816E+001, +0.00000000000E+000
+5.84191875000E+007, -4.21661474143E+001, +0.00000000000E+000
+6.02940000000E+007, -4.64836429773E+001, +0.00000000000E+000
+6.21688125000E+007, -5.08196089494E+001, +0.00000000000E+000
+6.40436250000E+007, -5.51233432797E+001, +0.00000000000E+000
+6.59184375000E+007, -5.94626020041E+001, +0.00000000000E+000
+6.77932500000E+007, -6.37654624938E+001, +0.00000000000E+000
+6.96680625000E+007, -6.80740658126E+001, +0.00000000000E+000
+7.15428750000E+007, -7.23718257094E+001, +0.00000000000E+000
+7.34176875000E+007, -7.66808988263E+001, +0.00000000000E+000
+7.52925000000E+007, -8.09737737169E+001, +0.00000000000E+000
+7.71673125000E+007, -8.52689402516E+001, +0.00000000000E+000
+7.90421250000E+007, -8.95420219033E+001, +0.00000000000E+000
+8.09169375000E+007, -9.38228433476E+001, +0.00000000000E+000
+8.27917500000E+007, -9.80933982173E+001, +0.00000000000E+000
+8.46665625000E+007, -1.02361096339E+002, +0.00000000000E+000
+8.65413750000E+007, -1.06625122974E+002, +0.00000000000E+000
+8.84161875000E+007, -1.10877921956E+002, +0.00000000000E+000
+9.02910000000E+007, -1.15126271973E+002, +0.00000000000E+000
+9.21658125000E+007, -1.19364785751E+002, +0.00000000000E+000
+9.40406250000E+007, -1.23599205577E+002, +0.00000000000E+000
+9.59154375000E+007, -1.27832451492E+002, +0.00000000000E+000
+9.77902500000E+007, -1.32056707427E+002, +0.00000000000E+000
+9.96650625000E+007, -1.36270363782E+002, +0.00000000000E+000
+1.01539875000E+008, -1.40482261281E+002, +0.00000000000E+000
+1.03414687500E+008, -1.44686083440E+002, +0.00000000000E+000
+1.05289500000E+008, -1.48881934180E+002, +0.00000000000E+000
+1.07164312500E+008, -1.53071993578E+002, +0.00000000000E+000
+1.09039125000E+008, -1.57266020785E+002, +0.00000000000E+000
+1.10913937500E+008, -1.61451547594E+002, +0.00000000000E+000
+1.12788750000E+008, -1.65624157117E+002, +0.00000000000E+000
+1.14663562500E+008, -1.69789968066E+002, +0.00000000000E+000
+1.16538375000E+008, -1.73955656548E+002, +0.00000000000E+000
+1.18413187500E+008, -1.78105624228E+002, +0.00000000000E+000
+1.20288000000E+008, +1.77739649850E+002, +0.00000000000E+000
+1.22162812500E+008, +1.73603409264E+002, +0.00000000000E+000
+1.24037625000E+008, +1.69461048233E+002, +0.00000000000E+000
+1.25912437500E+008, +1.65337434699E+002, +0.00000000000E+000
+1.27787250000E+008, +1.61217396655E+002, +0.00000000000E+000
+1.29662062500E+008, +1.57105985119E+002, +0.00000000000E+000
+1.31536875000E+008, +1.52992298812E+002, +0.00000000000E+000
+1.33411687500E+008, +1.48899878942E+002, +0.00000000000E+000
+1.35286500000E+008, +1.44806099160E+002, +0.00000000000E+000
+1.37161312500E+008, +1.40716057325E+002, +0.00000000000E+000
+1.39036125000E+008, +1.36626286840E+002, +0.00000000000E+000
+1.40910937500E+008, +1.32548018636E+002, +0.00000000000E+000
+1.42785750000E+008, +1.28468319389E+002, +0.00000000000E+000
+1.44660562500E+008, +1.24400414474E+002, +0.00000000000E+000
+1.46535375000E+008, +1.20331326185E+002, +0.00000000000E+000
+1.48410187500E+008, +1.16264394468E+002, +0.00000000000E+000
+1.50285000000E+008, +1.12190094725E+002, +0.00000000000E+000
+1.52159812500E+008, +1.08130653081E+002, +0.00000000000E+000
+1.54034625000E+008, +1.04074774806E+002, +0.00000000000E+000
+1.55909437500E+008, +1.00031245251E+002, +0.00000000000E+000
+1.57784250000E+008, +9.59869240564E+001, +0.00000000000E+000
+1.59659062500E+008, +9.19525037691E+001, +0.00000000000E+000
+1.61533875000E+008, +8.79171585350E+001, +0.00000000000E+000
+1.63408687500E+008, +8.38827010248E+001, +0.00000000000E+000
+1.65283500000E+008, +7.98568150140E+001, +0.00000000000E+000
+1.67158312500E+008, +7.58234771780E+001, +0.00000000000E+000
+1.69033125000E+008, +7.18039608641E+001, +0.00000000000E+000
+1.70907937500E+008, +6.77830575860E+001, +0.00000000000E+000
+1.72782750000E+008, +6.37621237060E+001, +0.00000000000E+000
+1.74657562500E+008, +5.97440480103E+001, +0.00000000000E+000
+1.76532375000E+008, +5.57283881410E+001, +0.00000000000E+000
+1.78407187500E+008, +5.17143747850E+001, +0.00000000000E+000
+1.80282000000E+008, +4.77127875854E+001, +0.00000000000E+000
+1.82156812500E+008, +4.36967647400E+001, +0.00000000000E+000
+1.84031625000E+008, +3.96968185783E+001, +0.00000000000E+000
+1.85906437500E+008, +3.56929242933E+001, +0.00000000000E+000
+1.87781250000E+008, +3.16962510520E+001, +0.00000000000E+000
+1.89656062500E+008, +2.76971183880E+001, +0.00000000000E+000
+1.91530875000E+008, +2.37038611744E+001, +0.00000000000E+000
+1.93405687500E+008, +1.97133827337E+001, +0.00000000000E+000
+1.95280500000E+008, +1.57364208154E+001, +0.00000000000E+000
