"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +9.37513906331E-009, +0.00000000000E+000
+2.17481250000E+006, +1.04815437359E-008, +0.00000000000E+000
+4.04962500000E+006, +6.89142452755E-009, +0.00000000000E+000
+5.92443750000E+006, +5.85023997292E-009, +0.00000000000E+000
+7.79925000000E+006, +5.50780637803E-009, +0.00000000000E+000
+9.67406250000E+006, +5.44342558279E-009, +0.00000000000E+000
+1.15488750000E+007, +5.29063999833E-009, +0.00000000000E+000
+1.34236875000E+007, +5.14986916714E-009, +0.00000000000E+000
+1.52985000000E+007, +5.10040922248E-009, +0.00000000000E+000
+1.71733125000E+007, +5.05283221918E-009, +0.00000000000E+000
+1.90481250000E+007, +5.06958294943E-009, +0.00000000000E+000
+2.09229375000E+007, +5.12963485251E-009, +0.00000000000E+000
+2.27977500000E+007, +5.20823538033E-009, +0.00000000000E+000
+2.46725625000E+007, +5.10278046803E-009, +0.00000000000E+000
+2.65473750000E+007, +5.04470469592E-009, +0.00000000000E+000
+2.84221875000E+007, +4.82347369676E-009, +0.00000000000E+000
+3.02970000000E+007, +5.24006392396E-009, +0.00000000000E+000
+3.21718125000E+007, +5.35662272752E-009, +0.00000000000E+000
+3.40466250000E+007, +5.63166081539E-009, +0.00000000000E+000
+3.59214375000E+007, +5.90599810933E-009, +0.00000000000E+000
+3.77962500000E+007, +6.20858733856E-009, +0.00000000000E+000
+3.96710625000E+007, +6.56189448030E-009, +0.00000000000E+000
+4.15458750000E+007, +6.93998434614E-009, +0.00000000000E+000
+4.34206875000E+007, +7.41059230831E-009, +0.00000000000E+000
+4.52955000000E+007, +8.02495680257E-009, +0.00000000000E+000
+4.71703125000E+007, +8.69560461058E-009, +0.00000000000E+000
+4.90451250000E+007, +9.32606908116E-009, +0.00000000000E+000
+5.09199375000E+007, +9.97023581560E-009, +0.00000000000E+000
+5.27947500000E+007, +1.05288822639E-008, +0.00000000000E+000
+5.46695625000E+007, +1.10410011311E-008, +0.00000000000E+000
+5.65443750000E+007, +1.14358107248E-008, +0.00000000000E+000
+5.84191875000E+007, +1.18384496867E-008, +0.00000000000E+000
+6.02940000000E+007, +1.20827786657E-008, +0.00000000000E+000
+6.21688125000E+007, +1.23154090068E-008, +0.00000000000E+000
+6.40436250000E+007, +1.24680367404E-008, +0.00000000000E+000
+6.59184375000E+007, +1.26283335641E-008, +0.00000000000E+000
+6.77932500000E+007, +1.27224626965E-008, +0.00000000000E+000
+6.96680625000E+007, +1.28038189789E-008, +0.00000000000E+000
+7.15428750000E+007, +1.28290942835E-008, +0.00000000000E+000
+7.34176875000E+007, +1.28187805095E-008, +0.00000000000E+000
+7.52925000000E+007, +1.28076368030E-008, +0.00000000000E+000
+7.71673125000E+007, +1.27384810607E-008, +0.00000000000E+000
+7.90421250000E+007, +1.26964622224E-008, +0.00000000000E+000
+8.09169375000E+007, +1.25487683840E-008, +0.00000000000E+000
+8.27917500000E+007, +1.24057858878E-008, +0.00000000000E+000
+8.46665625000E+007, +1.21963453446E-008, +0.00000000000E+000
+8.65413750000E+007, +1.18921788188E-008, +0.00000000000E+000
+8.84161875000E+007, +1.15489087362E-008, +0.00000000000E+000
+9.02910000000E+007, +1.11033252610E-008, +0.00000000000E+000
+9.21658125000E+007, +1.05147011017E-008, +0.00000000000E+000
+9.40406250000E+007, +9.89760095263E-009, +0.00000000000E+000
+9.59154375000E+007, +9.30499351220E-009, +0.00000000000E+000
+9.77902500000E+007, +8.68454792194E-009, +0.00000000000E+000
+9.96650625000E+007, +8.13176467720E-009, +0.00000000000E+000
+1.01539875000E+008, +7.58836488021E-009, +0.00000000000E+000
+1.03414687500E+008, +7.17042643247E-009, +0.00000000000E+000
+1.05289500000E+008, +6.72999756152E-009, +0.00000000000E+000
+1.07164312500E+008, +6.41506256271E-009, +0.00000000000E+000
+1.09039125000E+008, +6.05734504564E-009, +0.00000000000E+000
+1.10913937500E+008, +5.78734044839E-009, +0.00000000000E+000
+1.12788750000E+008, +5.44186889519E-009, +0.00000000000E+000
+1.14663562500E+008, +5.11848825070E-009, +0.00000000000E+000
+1.16538375000E+008, +4.80987972949E-009, +0.00000000000E+000
+1.18413187500E+008, +4.45924981730E-009, +0.00000000000E+000
+1.20288000000E+008, +4.11761344873E-009, +0.00000000000E+000
+1.22162812500E+008, +3.72332425858E-009, +0.00000000000E+000
+1.24037625000E+008, +3.35734524560E-009, +0.00000000000E+000
+1.25912437500E+008, +2.96023650707E-009, +0.00000000000E+000
+1.27787250000E+008, +2.59814946969E-009, +0.00000000000E+000
+1.29662062500E+008, +2.22222705240E-009, +0.00000000000E+000
+1.31536875000E+008, +1.89519155990E-009, +0.00000000000E+000
+1.33411687500E+008, +1.58812547136E-009, +0.00000000000E+000
+1.35286500000E+008, +1.32174492274E-009, +0.00000000000E+000
+1.37161312500E+008, +1.09033725060E-009, +0.00000000000E+000
+1.39036125000E+008, +9.18655672933E-010, +0.00000000000E+000
+1.40910937500E+008, +7.31321080002E-010, +0.00000000000E+000
+1.42785750000E+008, +6.21304675219E-010, +0.00000000000E+000
+1.44660562500E+008, +5.16275476875E-010, +0.00000000000E+000
+1.46535375000E+008, +4.66181318501E-010, +0.00000000000E+000
+1.48410187500E+008, +4.26221956521E-010, +0.00000000000E+000
+1.50285000000E+008, +4.43105397841E-010, +0.00000000000E+000
+1.52159812500E+008, +4.38404038306E-010, +0.00000000000E+000
+1.54034625000E+008, +4.87476552708E-010, +0.00000000000E+000
+1.55909437500E+008, +5.81085051798E-010, +0.00000000000E+000
+1.57784250000E+008, +6.85142499070E-010, +0.00000000000E+000
+1.59659062500E+008, +8.23063504150E-010, +0.00000000000E+000
+1.61533875000E+008, +1.03140748755E-009, +0.00000000000E+000
+1.63408687500E+008, +1.21048085445E-009, +0.00000000000E+000
+1.65283500000E+008, +1.48436625070E-009, +0.00000000000E+000
+1.67158312500E+008, +1.74434869741E-009, +0.00000000000E+000
+1.69033125000E+008, +2.08622804837E-009, +0.00000000000E+000
+1.70907937500E+008, +2.41148377687E-009, +0.00000000000E+000
+1.72782750000E+008, +2.76905523243E-009, +0.00000000000E+000
+1.74657562500E+008, +3.10336361515E-009, +0.00000000000E+000
+1.76532375000E+008, +3.46979040289E-009, +0.00000000000E+000
+1.78407187500E+008, +3.77052389170E-009, +0.00000000000E+000
+1.80282000000E+008, +4.09452141472E-009, +0.00000000000E+000
+1.82156812500E+008, +4.36690274640E-009, +0.00000000000E+000
+1.84031625000E+008, +4.61345586313E-009, +0.00000000000E+000
+1.85906437500E+008, +4.82019115073E-009, +0.00000000000E+000
+1.87781250000E+008, +5.03835060090E-009, +0.00000000000E+000
+1.89656062500E+008, +5.20144456508E-009, +0.00000000000E+000
+1.91530875000E+008, +5.33858238155E-009, +0.00000000000E+000
+1.93405687500E+008, +5.46257794613E-009, +0.00000000000E+000
+1.95280500000E+008, +5.57859122893E-009, +0.00000000000E+000
+1.97155312500E+008, +5.65960221666E-009, +0.00000000000E+000
+1.99030125000E+008, +5.76121267643E-009, +0.00000000000E+000
+2.00904937500E+008, +5.83667489951E-009, +0.00000000000E+000
+2.02779750000E+008, +5.89206802093E-009, +0.00000000000E+000
+2.04654562500E+008, +5.94707043352E-009, +0.00000000000E+000
+2.06529375000E+008, +5.98588956934E-009, +0.00000000000E+000
+2.08404187500E+008, +6.02897720831E-009, +0.00000000000E+000
+2.10279000000E+008, +6.04610056824E-009, +0.00000000000E+000
+2.12153812500E+008, +6.06661274895E-009, +0.00000000000E+000
+2.14028625000E+008, +6.08223245963E-009, +0.00000000000E+000
+2.15903437500E+008, +6.08785161530E-009, +0.00000000000E+000
