"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +2.11482121550E-009, +0.00000000000E+000
+2.17481250000E+006, +2.42942079290E-009, +0.00000000000E+000
+4.04962500000E+006, +2.79404939299E-009, +0.00000000000E+000
+5.92443750000E+006, +2.93288325357E-009, +0.00000000000E+000
+7.79925000000E+006, +2.99842907704E-009, +0.00000000000E+000
+9.67406250000E+006, +3.04740847140E-009, +0.00000000000E+000
+1.15488750000E+007, +3.07078865725E-009, +0.00000000000E+000
+1.34236875000E+007, +3.09304273096E-009, +0.00000000000E+000
+1.52985000000E+007, +3.10855834737E-009, +0.00000000000E+000
+1.71733125000E+007, +3.11810165846E-009, +0.00000000000E+000
+1.90481250000E+007, +3.13154257876E-009, +0.00000000000E+000
+2.09229375000E+007, +3.13350236333E-009, +0.00000000000E+000
+2.27977500000E+007, +3.14499793511E-009, +0.00000000000E+000
+2.46725625000E+007, +3.18988406536E-009, +0.00000000000E+000
+2.65473750000E+007, +3.23300034485E-009, +0.00000000000E+000
+2.84221875000E+007, +3.23781796883E-009, +0.00000000000E+000
+3.02970000000E+007, +3.22656759771E-009, +0.00000000000E+000
+3.21718125000E+007, +3.23194948605E-009, +0.00000000000E+000
+3.40466250000E+007, +3.22309661666E-009, +0.00000000000E+000
+3.59214375000E+007, +3.22848077469E-009, +0.00000000000E+000
+3.77962500000E+007, +3.22451333758E-009, +0.00000000000E+000
+3.96710625000E+007, +3.22763362417E-009, +0.00000000000E+000
+4.15458750000E+007, +3.21867806869E-009, +0.00000000000E+000
+4.34206875000E+007, +3.21970408361E-009, +0.00000000000E+000
+4.52955000000E+007, +3.22204967266E-009, +0.00000000000E+000
+4.71703125000E+007, +3.22011620544E-009, +0.00000000000E+000
+4.90451250000E+007, +3.21442313736E-009, +0.00000000000E+000
+5.09199375000E+007, +3.22283297764E-009, +0.00000000000E+000
+5.27947500000E+007, +3.21716417742E-009, +0.00000000000E+000
+5.46695625000E+007, +3.21896764714E-009, +0.00000000000E+000
+5.65443750000E+007, +3.22226075301E-009, +0.00000000000E+000
+5.84191875000E+007, +3.22263992610E-009, +0.00000000000E+000
+6.02940000000E+007, +3.22273422112E-009, +0.00000000000E+000
+6.21688125000E+007, +3.21453956038E-009, +0.00000000000E+000
+6.40436250000E+007, +3.22114937339E-009, +0.00000000000E+000
+6.59184375000E+007, +3.21875246385E-009, +0.00000000000E+000
+6.77932500000E+007, +3.21729410958E-009, +0.00000000000E+000
+6.96680625000E+007, +3.21261866987E-009, +0.00000000000E+000
+7.15428750000E+007, +3.21371821454E-009, +0.00000000000E+000
+7.34176875000E+007, +3.21308459111E-009, +0.00000000000E+000
+7.52925000000E+007, +3.21402040160E-009, +0.00000000000E+000
+7.71673125000E+007, +3.21241910442E-009, +0.00000000000E+000
+7.90421250000E+007, +3.20815651872E-009, +0.00000000000E+000
+8.09169375000E+007, +3.21104001218E-009, +0.00000000000E+000
+8.27917500000E+007, +3.20857199535E-009, +0.00000000000E+000
+8.46665625000E+007, +3.21331349828E-009, +0.00000000000E+000
+8.65413750000E+007, +3.20372449797E-009, +0.00000000000E+000
+8.84161875000E+007, +3.21242448644E-009, +0.00000000000E+000
+9.02910000000E+007, +3.20960005477E-009, +0.00000000000E+000
+9.21658125000E+007, +3.20611652190E-009, +0.00000000000E+000
+9.40406250000E+007, +3.20796852983E-009, +0.00000000000E+000
+9.59154375000E+007, +3.20980672483E-009, +0.00000000000E+000
+9.77902500000E+007, +3.20486262278E-009, +0.00000000000E+000
+9.96650625000E+007, +3.20645196865E-009, +0.00000000000E+000
+1.01539875000E+008, +3.20859710220E-009, +0.00000000000E+000
+1.03414687500E+008, +3.20876619672E-009, +0.00000000000E+000
+1.05289500000E+008, +3.20647530344E-009, +0.00000000000E+000
+1.07164312500E+008, +3.20647052429E-009, +0.00000000000E+000
+1.09039125000E+008, +3.20989653898E-009, +0.00000000000E+000
+1.10913937500E+008, +3.20644484245E-009, +0.00000000000E+000
+1.12788750000E+008, +3.20937521702E-009, +0.00000000000E+000
+1.14663562500E+008, +3.21209147207E-009, +0.00000000000E+000
+1.16538375000E+008, +3.21055110915E-009, +0.00000000000E+000
+1.18413187500E+008, +3.21034239835E-009, +0.00000000000E+000
+1.20288000000E+008, +3.21000778789E-009, +0.00000000000E+000
+1.22162812500E+008, +3.20759129454E-009, +0.00000000000E+000
+1.24037625000E+008, +3.21582839128E-009, +0.00000000000E+000
+1.25912437500E+008, +3.21340295619E-009, +0.00000000000E+000
+1.27787250000E+008, +3.21257129759E-009, +0.00000000000E+000
+1.29662062500E+008, +3.21086604694E-009, +0.00000000000E+000
+1.31536875000E+008, +3.20747787594E-009, +0.00000000000E+000
+1.33411687500E+008, +3.21526616016E-009, +0.00000000000E+000
+1.35286500000E+008, +3.21101002437E-009, +0.00000000000E+000
+1.37161312500E+008, +3.21345841053E-009, +0.00000000000E+000
+1.39036125000E+008, +3.21553403010E-009, +0.00000000000E+000
+1.40910937500E+008, +3.21334676210E-009, +0.00000000000E+000
+1.42785750000E+008, +3.21472777687E-009, +0.00000000000E+000
+1.44660562500E+008, +3.21334811753E-009, +0.00000000000E+000
+1.46535375000E+008, +3.21428164663E-009, +0.00000000000E+000
+1.48410187500E+008, +3.20915062360E-009, +0.00000000000E+000
+1.50285000000E+008, +3.20420402509E-009, +0.00000000000E+000
+1.52159812500E+008, +3.20674055557E-009, +0.00000000000E+000
+1.54034625000E+008, +3.20626711484E-009, +0.00000000000E+000
+1.55909437500E+008, +3.20566794463E-009, +0.00000000000E+000
+1.57784250000E+008, +3.21150240394E-009, +0.00000000000E+000
+1.59659062500E+008, +3.21078890442E-009, +0.00000000000E+000
+1.61533875000E+008, +3.20468033031E-009, +0.00000000000E+000
+1.63408687500E+008, +3.21088678130E-009, +0.00000000000E+000
+1.65283500000E+008, +3.20801388121E-009, +0.00000000000E+000
+1.67158312500E+008, +3.20853379992E-009, +0.00000000000E+000
+1.69033125000E+008, +3.21134666552E-009, +0.00000000000E+000
+1.70907937500E+008, +3.20154714858E-009, +0.00000000000E+000
+1.72782750000E+008, +3.20234968032E-009, +0.00000000000E+000
+1.74657562500E+008, +3.20713320176E-009, +0.00000000000E+000
+1.76532375000E+008, +3.20180750585E-009, +0.00000000000E+000
+1.78407187500E+008, +3.20293348772E-009, +0.00000000000E+000
+1.80282000000E+008, +3.20257409241E-009, +0.00000000000E+000
+1.82156812500E+008, +3.20604687630E-009, +0.00000000000E+000
+1.84031625000E+008, +3.20374225562E-009, +0.00000000000E+000
+1.85906437500E+008, +3.19941157730E-009, +0.00000000000E+000
+1.87781250000E+008, +3.20813456220E-009, +0.00000000000E+000
+1.89656062500E+008, +3.20166064682E-009, +0.00000000000E+000
+1.91530875000E+008, +3.20467585787E-009, +0.00000000000E+000
+1.93405687500E+008, +3.20322028665E-009, +0.00000000000E+000
+1.95280500000E+008, +3.20848184779E-009, +0.00000000000E+000
+1.97155312500E+008, +3.21073787092E-009, +0.00000000000E+000
+1.99030125000E+008, +3.21013450912E-009, +0.00000000000E+000
+2.00904937500E+008, +3.20743039371E-009, +0.00000000000E+000
+2.02779750000E+008, +3.21145843568E-009, +0.00000000000E+000
+2.04654562500E+008, +3.20820307508E-009, +0.00000000000E+000
+2.06529375000E+008, +3.20839465676E-009, +0.00000000000E+000
+2.08404187500E+008, +3.20918548107E-009, +0.00000000000E+000
+2.10279000000E+008, +3.20775799892E-009, +0.00000000000E+000
+2.12153812500E+008, +3.20772722962E-009, +0.00000000000E+000
+2.14028625000E+008, +3.20724032197E-009, +0.00000000000E+000
+2.15903437500E+008, +3.20715912982E-009, +0.00000000000E+000
+2.17778250000E+008, +3.21317981408E-009, +0.00000000000E+000
+2.19653062500E+008, +3.21110233497E-009, +0.00000000000E+000
+2.21527875000E+008, +3.21084318569E-009, +0.00000000000E+000
+2.23402687500E+008, +3.21158242215E-009, +0.00000000000E+000
+2.25277500000E+008, +3.21302511852E-009, +0.00000000000E+000
+2.27152312500E+008, +3.21076609529E-009, +0.00000000000E+000
+2.29027125000E+008, +3.20648426063E-009, +0.00000000000E+000
+2.30901937500E+008, +3.20792759386E-009, +0.00000000000E+000
+2.32776750000E+008, +3.21099446908E-009, +0.00000000000E+000
+2.34651562500E+008, +3.20225337937E-009, +0.00000000000E+000
+2.36526375000E+008, +3.20579867144E-009, +0.00000000000E+000
+2.38401187500E+008, +3.20180670088E-009, +0.00000000000E+000
+2.40276000000E+008, +3.20250493592E-009, +0.00000000000E+000
+2.42150812500E+008, +3.19893455568E-009, +0.00000000000E+000
+2.44025625000E+008, +3.20289526029E-009, +0.00000000000E+000
+2.45900437500E+008, +3.19785723215E-009, +0.00000000000E+000
+2.47775250000E+008, +3.20049311606E-009, +0.00000000000E+000
+2.49650062500E+008, +3.19758200004E-009, +0.00000000000E+000
+2.51524875000E+008, +3.19460079091E-009, +0.00000000000E+000
+2.53399687500E+008, +3.19793523032E-009, +0.00000000000E+000
+2.55274500000E+008, +3.20089818039E-009, +0.00000000000E+000
+2.57149312500E+008, +3.19725553028E-009, +0.00000000000E+000
+2.59024125000E+008, +3.19657446915E-009, +0.00000000000E+000
+2.60898937500E+008, +3.19815555062E-009, +0.00000000000E+000
+2.62773750000E+008, +3.20283204511E-009, +0.00000000000E+000
+2.64648562500E+008, +3.19629990340E-009, +0.00000000000E+000
+2.66523375000E+008, +3.19889845378E-009, +0.00000000000E+000
+2.68398187500E+008, +3.19388534083E-009, +0.00000000000E+000
+2.70273000000E+008, +3.19740247051E-009, +0.00000000000E+000
+2.72147812500E+008, +3.20032557073E-009, +0.00000000000E+000
+2.74022625000E+008, +3.19620251108E-009, +0.00000000000E+000
+2.75897437500E+008, +3.19971756951E-009, +0.00000000000E+000
+2.77772250000E+008, +3.20335174693E-009, +0.00000000000E+000
+2.79647062500E+008, +3.19960472859E-009, +0.00000000000E+000
+2.81521875000E+008, +3.20188171769E-009, +0.00000000000E+000
+2.83396687500E+008, +3.20665067562E-009, +0.00000000000E+000
+2.85271500000E+008, +3.20520096046E-009, +0.00000000000E+000
+2.87146312500E+008, +3.20710061348E-009, +0.00000000000E+000
+2.89021125000E+008, +3.20440583815E-009, +0.00000000000E+000
+2.90895937500E+008, +3.20507191768E-009, +0.00000000000E+000
+2.92770750000E+008, +3.20973811795E-009, +0.00000000000E+000
+2.94645562500E+008, +3.20677196575E-009, +0.00000000000E+000
+2.96520375000E+008, +3.21148513395E-009, +0.00000000000E+000
+2.98395187500E+008, +3.20093251114E-009, +0.00000000000E+000
+3.00270000000E+008, +3.20397062248E-009, +0.00000000000E+000
+3.02144812500E+008, +3.20403820377E-009, +0.00000000000E+000
+3.04019625000E+008, +3.20324960020E-009, +0.00000000000E+000
+3.05894437500E+008, +3.20326377235E-009, +0.00000000000E+000
+3.07769250000E+008, +3.20550712985E-009, +0.00000000000E+000
+3.09644062500E+008, +3.20055052928E-009, +0.00000000000E+000
+3.11518875000E+008, +3.20265312873E-009, +0.00000000000E+000
+3.13393687500E+008, +3.20199879530E-009, +0.00000000000E+000
+3.15268500000E+008, +3.20729533401E-009, +0.00000000000E+000
+3.17143312500E+008, +3.20343960927E-009, +0.00000000000E+000
+3.19018125000E+008, +3.20202056779E-009, +0.00000000000E+000
+3.20892937500E+008, +3.20758928138E-009, +0.00000000000E+000
+3.22767750000E+008, +3.20599540927E-009, +0.00000000000E+000
+3.24642562500E+008, +3.19813295194E-009, +0.00000000000E+000
