"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +8.94793747031E+001, +0.00000000000E+000
+2.17481250000E+006, +8.57775948125E+001, +0.00000000000E+000
+4.04962500000E+006, +8.23145265415E+001, +0.00000000000E+000
+5.92443750000E+006, +7.88647197676E+001, +0.00000000000E+000
+7.79925000000E+006, +7.54593139323E+001, +0.00000000000E+000
+9.67406250000E+006, +7.20487166273E+001, +0.00000000000E+000
+1.15488750000E+007, +6.86612771154E+001, +0.00000000000E+000
+1.34236875000E+007, +6.52753005894E+001, +0.00000000000E+000
+1.52985000000E+007, +6.18975409802E+001, +0.00000000000E+000
+1.71733125000E+007, +5.85233898784E+001, +0.00000000000E+000
+1.90481250000E+007, +5.51538427922E+001, +0.00000000000E+000
+2.09229375000E+007, +5.17846204647E+001, +0.00000000000E+000
+2.27977500000E+007, +4.84171574606E+001, +0.00000000000E+000
+2.46725625000E+007, +4.50250100117E+001, +0.00000000000E+000
+2.65473750000E+007, +4.16540343487E+001, +0.00000000000E+000
+2.84221875000E+007, +3.82829013775E+001, +0.00000000000E+000
+3.02970000000E+007, +3.49188102823E+001, +0.00000000000E+000
+3.21718125000E+007, +3.15510873317E+001, +0.00000000000E+000
+3.40466250000E+007, +2.81982944448E+001, +0.00000000000E+000
+3.59214375000E+007, +2.48412292960E+001, +0.00000000000E+000
+3.77962500000E+007, +2.14883890232E+001, +0.00000000000E+000
+3.96710625000E+007, +1.81357823770E+001, +0.00000000000E+000
+4.15458750000E+007, +1.47907215366E+001, +0.00000000000E+000
+4.34206875000E+007, +1.14474425750E+001, +0.00000000000E+000
+4.52955000000E+007, +8.10052647708E+000, +0.00000000000E+000
+4.71703125000E+007, +4.76134188710E+000, +0.00000000000E+000
+4.90451250000E+007, +1.42318591926E+000, +0.00000000000E+000
+5.09199375000E+007, -1.91655103141E+000, +0.00000000000E+000
+5.27947500000E+007, -5.25036300152E+000, +0.00000000000E+000
+5.46695625000E+007, -8.58083710691E+000, +0.00000000000E+000
+5.65443750000E+007, -1.19073452347E+001, +0.00000000000E+000
+5.84191875000E+007, -1.52347950251E+001, +0.00000000000E+000
+6.02940000000E+007, -1.85594926198E+001, +0.00000000000E+000
+6.21688125000E+007, -2.18841559862E+001, +0.00000000000E+000
+6.40436250000E+007, -2.52015673886E+001, +0.00000000000E+000
+6.59184375000E+007, -2.85187400410E+001, +0.00000000000E+000
+6.77932500000E+007, -3.18313781095E+001, +0.00000000000E+000
+6.96680625000E+007, -3.51427907480E+001, +0.00000000000E+000
+7.15428750000E+007, -3.84469771604E+001, +0.00000000000E+000
+7.34176875000E+007, -4.17518777312E+001, +0.00000000000E+000
+7.52925000000E+007, -4.50524107926E+001, +0.00000000000E+000
+7.71673125000E+007, -4.83534215346E+001, +0.00000000000E+000
+7.90421250000E+007, -5.16455935783E+001, +0.00000000000E+000
+8.09169375000E+007, -5.49354168137E+001, +0.00000000000E+000
+8.27917500000E+007, -5.82257169529E+001, +0.00000000000E+000
+8.46665625000E+007, -6.15085711766E+001, +0.00000000000E+000
+8.65413750000E+007, -6.47899874938E+001, +0.00000000000E+000
+8.84161875000E+007, -6.80681686209E+001, +0.00000000000E+000
+9.02910000000E+007, -7.13431161746E+001, +0.00000000000E+000
+9.21658125000E+007, -7.46138192283E+001, +0.00000000000E+000
+9.40406250000E+007, -7.78833525102E+001, +0.00000000000E+000
+9.59154375000E+007, -8.11465811025E+001, +0.00000000000E+000
+9.77902500000E+007, -8.44034470329E+001, +0.00000000000E+000
+9.96650625000E+007, -8.76603345074E+001, +0.00000000000E+000
+1.01539875000E+008, -9.09158303960E+001, +0.00000000000E+000
+1.03414687500E+008, -9.41661779892E+001, +0.00000000000E+000
+1.05289500000E+008, -9.74108628239E+001, +0.00000000000E+000
+1.07164312500E+008, -1.00652071918E+002, +0.00000000000E+000
+1.09039125000E+008, -1.03888662208E+002, +0.00000000000E+000
+1.10913937500E+008, -1.07123741494E+002, +0.00000000000E+000
+1.12788750000E+008, -1.10352218451E+002, +0.00000000000E+000
+1.14663562500E+008, -1.13577347834E+002, +0.00000000000E+000
+1.16538375000E+008, -1.16797688698E+002, +0.00000000000E+000
+1.18413187500E+008, -1.20017555766E+002, +0.00000000000E+000
+1.20288000000E+008, -1.23230298851E+002, +0.00000000000E+000
+1.22162812500E+008, -1.26437480159E+002, +0.00000000000E+000
+1.24037625000E+008, -1.29640423011E+002, +0.00000000000E+000
+1.25912437500E+008, -1.32841662191E+002, +0.00000000000E+000
+1.27787250000E+008, -1.36039997842E+002, +0.00000000000E+000
+1.29662062500E+008, -1.39230841670E+002, +0.00000000000E+000
+1.31536875000E+008, -1.42421604378E+002, +0.00000000000E+000
+1.33411687500E+008, -1.45606234450E+002, +0.00000000000E+000
+1.35286500000E+008, -1.48786035518E+002, +0.00000000000E+000
+1.37161312500E+008, -1.51964334578E+002, +0.00000000000E+000
+1.39036125000E+008, -1.55136907329E+002, +0.00000000000E+000
+1.40910937500E+008, -1.58310047719E+002, +0.00000000000E+000
+1.42785750000E+008, -1.61479950364E+002, +0.00000000000E+000
+1.44660562500E+008, -1.64644034633E+002, +0.00000000000E+000
+1.46535375000E+008, -1.67806895612E+002, +0.00000000000E+000
+1.48410187500E+008, -1.70966608084E+002, +0.00000000000E+000
+1.50285000000E+008, -1.74126123883E+002, +0.00000000000E+000
+1.52159812500E+008, -1.77282187749E+002, +0.00000000000E+000
+1.54034625000E+008, +1.79565878849E+002, +0.00000000000E+000
+1.55909437500E+008, +1.76417914872E+002, +0.00000000000E+000
+1.57784250000E+008, +1.73269380969E+002, +0.00000000000E+000
+1.59659062500E+008, +1.70123695315E+002, +0.00000000000E+000
+1.61533875000E+008, +1.66981857011E+002, +0.00000000000E+000
+1.63408687500E+008, +1.63845366862E+002, +0.00000000000E+000
+1.65283500000E+008, +1.60710886766E+002, +0.00000000000E+000
+1.67158312500E+008, +1.57580988752E+002, +0.00000000000E+000
+1.69033125000E+008, +1.54452263215E+002, +0.00000000000E+000
+1.70907937500E+008, +1.51327139781E+002, +0.00000000000E+000
+1.72782750000E+008, +1.48202736283E+002, +0.00000000000E+000
+1.74657562500E+008, +1.45081150339E+002, +0.00000000000E+000
+1.76532375000E+008, +1.41959229474E+002, +0.00000000000E+000
+1.78407187500E+008, +1.38841099811E+002, +0.00000000000E+000
+1.80282000000E+008, +1.35721977214E+002, +0.00000000000E+000
+1.82156812500E+008, +1.32604416747E+002, +0.00000000000E+000
+1.84031625000E+008, +1.29490440969E+002, +0.00000000000E+000
+1.85906437500E+008, +1.26381161643E+002, +0.00000000000E+000
+1.87781250000E+008, +1.23274859740E+002, +0.00000000000E+000
+1.89656062500E+008, +1.20170582319E+002, +0.00000000000E+000
+1.91530875000E+008, +1.17069031274E+002, +0.00000000000E+000
+1.93405687500E+008, +1.13968495359E+002, +0.00000000000E+000
+1.95280500000E+008, +1.10875948779E+002, +0.00000000000E+000
+1.97155312500E+008, +1.07785492840E+002, +0.00000000000E+000
+1.99030125000E+008, +1.04698204439E+002, +0.00000000000E+000
+2.00904937500E+008, +1.01612750253E+002, +0.00000000000E+000
+2.02779750000E+008, +9.85284544690E+001, +0.00000000000E+000
+2.04654562500E+008, +9.54502868021E+001, +0.00000000000E+000
+2.06529375000E+008, +9.23744666062E+001, +0.00000000000E+000
+2.08404187500E+008, +8.92986594427E+001, +0.00000000000E+000
+2.10279000000E+008, +8.62235623302E+001, +0.00000000000E+000
+2.12153812500E+008, +8.31513871858E+001, +0.00000000000E+000
+2.14028625000E+008, +8.00785295640E+001, +0.00000000000E+000
+2.15903437500E+008, +7.70051792504E+001, +0.00000000000E+000
+2.17778250000E+008, +7.39366217155E+001, +0.00000000000E+000
+2.19653062500E+008, +7.08686580442E+001, +0.00000000000E+000
+2.21527875000E+008, +6.77984835902E+001, +0.00000000000E+000
+2.23402687500E+008, +6.47321550746E+001, +0.00000000000E+000
+2.25277500000E+008, +6.16608451125E+001, +0.00000000000E+000
+2.27152312500E+008, +5.85911680836E+001, +0.00000000000E+000
+2.29027125000E+008, +5.55261696434E+001, +0.00000000000E+000
+2.30901937500E+008, +5.24587590167E+001, +0.00000000000E+000
+2.32776750000E+008, +4.93916362484E+001, +0.00000000000E+000
+2.34651562500E+008, +4.63249453600E+001, +0.00000000000E+000
+2.36526375000E+008, +4.32571222882E+001, +0.00000000000E+000
+2.38401187500E+008, +4.01882807872E+001, +0.00000000000E+000
+2.40276000000E+008, +3.71199865445E+001, +0.00000000000E+000
+2.42150812500E+008, +3.40505238418E+001, +0.00000000000E+000
+2.44025625000E+008, +3.09777315544E+001, +0.00000000000E+000
+2.45900437500E+008, +2.79059883924E+001, +0.00000000000E+000
+2.47775250000E+008, +2.48344896301E+001, +0.00000000000E+000
+2.49650062500E+008, +2.17612142511E+001, +0.00000000000E+000
+2.51524875000E+008, +1.86829692766E+001, +0.00000000000E+000
+2.53399687500E+008, +1.56045577186E+001, +0.00000000000E+000
+2.55274500000E+008, +1.25313465470E+001, +0.00000000000E+000
+2.57149312500E+008, +9.45775656473E+000, +0.00000000000E+000
+2.59024125000E+008, +6.38488379507E+000, +0.00000000000E+000
+2.60898937500E+008, +3.31519573553E+000, +0.00000000000E+000
+2.62773750000E+008, +2.44571285680E-001, +0.00000000000E+000
+2.64648562500E+008, -2.82540371415E+000, +0.00000000000E+000
+2.66523375000E+008, -5.89458947047E+000, +0.00000000000E+000
+2.68398187500E+008, -8.95684164951E+000, +0.00000000000E+000
+2.70273000000E+008, -1.20147364982E+001, +0.00000000000E+000
+2.72147812500E+008, -1.50680296931E+001, +0.00000000000E+000
+2.74022625000E+008, -1.81133820629E+001, +0.00000000000E+000
+2.75897437500E+008, -2.11631122486E+001, +0.00000000000E+000
+2.77772250000E+008, -2.42019001683E+001, +0.00000000000E+000
+2.79647062500E+008, -2.72409955712E+001, +0.00000000000E+000
+2.81521875000E+008, -3.02774487931E+001, +0.00000000000E+000
+2.83396687500E+008, -3.33076470242E+001, +0.00000000000E+000
+2.85271500000E+008, -3.63358826572E+001, +0.00000000000E+000
