"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.42717489128E+001, +0.00000000000E+000
+2.17481250000E+006, -4.19145585210E+001, +0.00000000000E+000
+4.04962500000E+006, -3.53205030850E+001, +0.00000000000E+000
+5.92443750000E+006, -3.52824511577E+001, +0.00000000000E+000
+7.79925000000E+006, -3.79681440588E+001, +0.00000000000E+000
+9.67406250000E+006, -4.21742477466E+001, +0.00000000000E+000
+1.15488750000E+007, -4.73443662116E+001, +0.00000000000E+000
+1.34236875000E+007, -5.32747128682E+001, +0.00000000000E+000
+1.52985000000E+007, -6.01687853891E+001, +0.00000000000E+000
+1.71733125000E+007, -6.86646043169E+001, +0.00000000000E+000
+1.90481250000E+007, -7.95750824630E+001, +0.00000000000E+000
+2.09229375000E+007, -9.24317890174E+001, +0.00000000000E+000
+2.27977500000E+007, -1.05718008487E+002, +0.00000000000E+000
+2.46725625000E+007, -1.13776137447E+002, +0.00000000000E+000
+2.65473750000E+007, -1.24081781646E+002, +0.00000000000E+000
+2.84221875000E+007, -1.34887915115E+002, +0.00000000000E+000
+3.02970000000E+007, -1.46053409515E+002, +0.00000000000E+000
+3.21718125000E+007, -1.57364574104E+002, +0.00000000000E+000
+3.40466250000E+007, -1.68783118221E+002, +0.00000000000E+000
+3.59214375000E+007, +1.79717180912E+002, +0.00000000000E+000
+3.77962500000E+007, +1.68187989534E+002, +0.00000000000E+000
+3.96710625000E+007, +1.56647774003E+002, +0.00000000000E+000
+4.15458750000E+007, +1.45112563515E+002, +0.00000000000E+000
+4.34206875000E+007, +1.33585957789E+002, +0.00000000000E+000
+4.52955000000E+007, +1.22092485305E+002, +0.00000000000E+000
+4.71703125000E+007, +1.10627979458E+002, +0.00000000000E+000
+4.90451250000E+007, +9.92294230317E+001, +0.00000000000E+000
+5.09199375000E+007, +8.78832173198E+001, +0.00000000000E+000
+5.27947500000E+007, +7.66768656199E+001, +0.00000000000E+000
+5.46695625000E+007, +6.56548333069E+001, +0.00000000000E+000
+5.65443750000E+007, +5.49352515665E+001, +0.00000000000E+000
+5.84191875000E+007, +4.46300113254E+001, +0.00000000000E+000
+6.02940000000E+007, +3.48828618518E+001, +0.00000000000E+000
+6.21688125000E+007, +2.58001672028E+001, +0.00000000000E+000
+6.40436250000E+007, +1.72786415641E+001, +0.00000000000E+000
+6.59184375000E+007, +9.16060419904E+000, +0.00000000000E+000
+6.77932500000E+007, +1.26462611114E+000, +0.00000000000E+000
+6.96680625000E+007, -6.57325975114E+000, +0.00000000000E+000
+7.15428750000E+007, -1.44729848865E+001, +0.00000000000E+000
+7.34176875000E+007, -2.25871672648E+001, +0.00000000000E+000
+7.52925000000E+007, -3.10293601522E+001, +0.00000000000E+000
+7.71673125000E+007, -3.98838629809E+001, +0.00000000000E+000
