"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -3.22197396842E-009, +0.00000000000E+000
+2.17481250000E+006, -1.44200290843E-010, +0.00000000000E+000
+4.04962500000E+006, +3.63734671316E-009, +0.00000000000E+000
+5.92443750000E+006, +4.73368588961E-009, +0.00000000000E+000
+7.79925000000E+006, +5.35921302349E-009, +0.00000000000E+000
+9.67406250000E+006, +5.64860506363E-009, +0.00000000000E+000
+1.15488750000E+007, +5.79677988402E-009, +0.00000000000E+000
+1.34236875000E+007, +5.88777882204E-009, +0.00000000000E+000
+1.52985000000E+007, +6.00365149109E-009, +0.00000000000E+000
+1.71733125000E+007, +6.02709128057E-009, +0.00000000000E+000
+1.90481250000E+007, +6.10999658566E-009, +0.00000000000E+000
+2.09229375000E+007, +6.16237012348E-009, +0.00000000000E+000
+2.27977500000E+007, +6.21476614946E-009, +0.00000000000E+000
+2.46725625000E+007, +6.55189505648E-009, +0.00000000000E+000
+2.65473750000E+007, +6.95962742770E-009, +0.00000000000E+000
+2.84221875000E+007, +6.96329859301E-009, +0.00000000000E+000
+3.02970000000E+007, +6.86003234507E-009, +0.00000000000E+000
+3.21718125000E+007, +6.76560742267E-009, +0.00000000000E+000
+3.40466250000E+007, +6.73811085781E-009, +0.00000000000E+000
+3.59214375000E+007, +6.67859290178E-009, +0.00000000000E+000
+3.77962500000E+007, +6.67734337772E-009, +0.00000000000E+000
+3.96710625000E+007, +6.59644321076E-009, +0.00000000000E+000
+4.15458750000E+007, +6.58885766033E-009, +0.00000000000E+000
+4.34206875000E+007, +6.55182173561E-009, +0.00000000000E+000
+4.52955000000E+007, +6.58635348355E-009, +0.00000000000E+000
+4.71703125000E+007, +6.54494735110E-009, +0.00000000000E+000
+4.90451250000E+007, +6.53687873934E-009, +0.00000000000E+000
+5.09199375000E+007, +6.53696424014E-009, +0.00000000000E+000
+5.27947500000E+007, +6.52996631738E-009, +0.00000000000E+000
+5.46695625000E+007, +6.50145632117E-009, +0.00000000000E+000
+5.65443750000E+007, +6.53668677283E-009, +0.00000000000E+000
+5.84191875000E+007, +6.52421202337E-009, +0.00000000000E+000
+6.02940000000E+007, +6.49048780026E-009, +0.00000000000E+000
+6.21688125000E+007, +6.47922929252E-009, +0.00000000000E+000
+6.40436250000E+007, +6.46476831474E-009, +0.00000000000E+000
+6.59184375000E+007, +6.45982961256E-009, +0.00000000000E+000
+6.77932500000E+007, +6.45420630777E-009, +0.00000000000E+000
+6.96680625000E+007, +6.41143615272E-009, +0.00000000000E+000
+7.15428750000E+007, +6.45878742212E-009, +0.00000000000E+000
+7.34176875000E+007, +6.43423895164E-009, +0.00000000000E+000
+7.52925000000E+007, +6.44813365546E-009, +0.00000000000E+000
+7.71673125000E+007, +6.39244836307E-009, +0.00000000000E+000
+7.90421250000E+007, +6.41107040220E-009, +0.00000000000E+000
+8.09169375000E+007, +6.38770291329E-009, +0.00000000000E+000
+8.27917500000E+007, +6.39309065133E-009, +0.00000000000E+000
+8.46665625000E+007, +6.37567646248E-009, +0.00000000000E+000
+8.65413750000E+007, +6.36777868396E-009, +0.00000000000E+000
+8.84161875000E+007, +6.36811627932E-009, +0.00000000000E+000
+9.02910000000E+007, +6.36416564539E-009, +0.00000000000E+000
+9.21658125000E+007, +6.34884314729E-009, +0.00000000000E+000
+9.40406250000E+007, +6.34523418537E-009, +0.00000000000E+000
+9.59154375000E+007, +6.32673928897E-009, +0.00000000000E+000
+9.77902500000E+007, +6.32161173724E-009, +0.00000000000E+000
+9.96650625000E+007, +6.33673999524E-009, +0.00000000000E+000
+1.01539875000E+008, +6.30293277569E-009, +0.00000000000E+000
+1.03414687500E+008, +6.29742045201E-009, +0.00000000000E+000
+1.05289500000E+008, +6.29557389957E-009, +0.00000000000E+000
+1.07164312500E+008, +6.29180831000E-009, +0.00000000000E+000
+1.09039125000E+008, +6.28317001707E-009, +0.00000000000E+000
+1.10913937500E+008, +6.28456020064E-009, +0.00000000000E+000
+1.12788750000E+008, +6.26048257001E-009, +0.00000000000E+000
+1.14663562500E+008, +6.26500954845E-009, +0.00000000000E+000
+1.16538375000E+008, +6.26285804281E-009, +0.00000000000E+000
+1.18413187500E+008, +6.25243818560E-009, +0.00000000000E+000
+1.20288000000E+008, +6.23946449422E-009, +0.00000000000E+000
+1.22162812500E+008, +6.23453327602E-009, +0.00000000000E+000
+1.24037625000E+008, +6.23714551531E-009, +0.00000000000E+000
+1.25912437500E+008, +6.22192464653E-009, +0.00000000000E+000
+1.27787250000E+008, +6.20068020191E-009, +0.00000000000E+000
+1.29662062500E+008, +6.21885345967E-009, +0.00000000000E+000
+1.31536875000E+008, +6.19233922541E-009, +0.00000000000E+000
+1.33411687500E+008, +6.21587554672E-009, +0.00000000000E+000
+1.35286500000E+008, +6.19917304926E-009, +0.00000000000E+000
+1.37161312500E+008, +6.19410466562E-009, +0.00000000000E+000
+1.39036125000E+008, +6.16990581630E-009, +0.00000000000E+000
+1.40910937500E+008, +6.18122909721E-009, +0.00000000000E+000
+1.42785750000E+008, +6.18256387476E-009, +0.00000000000E+000
+1.44660562500E+008, +6.18621233093E-009, +0.00000000000E+000
+1.46535375000E+008, +6.15242149883E-009, +0.00000000000E+000
+1.48410187500E+008, +6.16913110884E-009, +0.00000000000E+000
+1.50285000000E+008, +6.17148690645E-009, +0.00000000000E+000
+1.52159812500E+008, +6.15818940433E-009, +0.00000000000E+000
+1.54034625000E+008, +6.14586300717E-009, +0.00000000000E+000
+1.55909437500E+008, +6.14146277336E-009, +0.00000000000E+000
+1.57784250000E+008, +6.15231790731E-009, +0.00000000000E+000
+1.59659062500E+008, +6.13966080386E-009, +0.00000000000E+000
+1.61533875000E+008, +6.14250112595E-009, +0.00000000000E+000
+1.63408687500E+008, +6.13428368015E-009, +0.00000000000E+000
+1.65283500000E+008, +6.13921665840E-009, +0.00000000000E+000
+1.67158312500E+008, +6.14357997522E-009, +0.00000000000E+000
+1.69033125000E+008, +6.14399207660E-009, +0.00000000000E+000
+1.70907937500E+008, +6.12857391283E-009, +0.00000000000E+000
+1.72782750000E+008, +6.13044760712E-009, +0.00000000000E+000
+1.74657562500E+008, +6.14503534749E-009, +0.00000000000E+000
+1.76532375000E+008, +6.13441303977E-009, +0.00000000000E+000
+1.78407187500E+008, +6.12888694224E-009, +0.00000000000E+000
+1.80282000000E+008, +6.13336511448E-009, +0.00000000000E+000
+1.82156812500E+008, +6.12842389129E-009, +0.00000000000E+000
+1.84031625000E+008, +6.13516802182E-009, +0.00000000000E+000
+1.85906437500E+008, +6.13329551441E-009, +0.00000000000E+000
+1.87781250000E+008, +6.13795787906E-009, +0.00000000000E+000
+1.89656062500E+008, +6.13789192129E-009, +0.00000000000E+000
+1.91530875000E+008, +6.14163898071E-009, +0.00000000000E+000
+1.93405687500E+008, +6.14162233233E-009, +0.00000000000E+000
+1.95280500000E+008, +6.15245020564E-009, +0.00000000000E+000
+1.97155312500E+008, +6.12967119337E-009, +0.00000000000E+000
+1.99030125000E+008, +6.14534149033E-009, +0.00000000000E+000
+2.00904937500E+008, +6.14283081240E-009, +0.00000000000E+000
+2.02779750000E+008, +6.15978443131E-009, +0.00000000000E+000
+2.04654562500E+008, +6.13883458600E-009, +0.00000000000E+000
+2.06529375000E+008, +6.15880496881E-009, +0.00000000000E+000
+2.08404187500E+008, +6.14478469767E-009, +0.00000000000E+000
+2.10279000000E+008, +6.16251390714E-009, +0.00000000000E+000
+2.12153812500E+008, +6.16362928212E-009, +0.00000000000E+000
+2.14028625000E+008, +6.15213611098E-009, +0.00000000000E+000
