"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -2.22808545104E-008, +0.00000000000E+000
+2.17481250000E+006, -1.05150057819E-008, +0.00000000000E+000
+4.04962500000E+006, -6.62575143177E-009, +0.00000000000E+000
+5.92443750000E+006, -4.08268348530E-009, +0.00000000000E+000
+7.79925000000E+006, -2.45383569878E-009, +0.00000000000E+000
+9.67406250000E+006, -1.16531280855E-009, +0.00000000000E+000
+1.15488750000E+007, -4.87606643753E-010, +0.00000000000E+000
+1.34236875000E+007, +2.16251213603E-011, +0.00000000000E+000
+1.52985000000E+007, +3.94661953764E-010, +0.00000000000E+000
+1.71733125000E+007, +7.38458489542E-010, +0.00000000000E+000
+1.90481250000E+007, +1.04349950933E-009, +0.00000000000E+000
+2.09229375000E+007, +1.30639469357E-009, +0.00000000000E+000
+2.27977500000E+007, +1.55316851917E-009, +0.00000000000E+000
+2.46725625000E+007, +2.66047312827E-009, +0.00000000000E+000
+2.65473750000E+007, +3.77715379826E-009, +0.00000000000E+000
+2.84221875000E+007, +3.54247797780E-009, +0.00000000000E+000
+3.02970000000E+007, +4.01181444801E-009, +0.00000000000E+000
+3.21718125000E+007, +4.30820580989E-009, +0.00000000000E+000
+3.40466250000E+007, +4.57717482976E-009, +0.00000000000E+000
+3.59214375000E+007, +5.20044264458E-009, +0.00000000000E+000
+3.77962500000E+007, +5.98600710013E-009, +0.00000000000E+000
+3.96710625000E+007, +7.56896652835E-009, +0.00000000000E+000
+4.15458750000E+007, +9.75747643077E-009, +0.00000000000E+000
+4.34206875000E+007, +1.12206699489E-008, +0.00000000000E+000
+4.52955000000E+007, +1.21253146447E-008, +0.00000000000E+000
+4.71703125000E+007, +1.26297701345E-008, +0.00000000000E+000
+4.90451250000E+007, +1.29648611631E-008, +0.00000000000E+000
+5.09199375000E+007, +1.32273366345E-008, +0.00000000000E+000
+5.27947500000E+007, +1.34600852638E-008, +0.00000000000E+000
+5.46695625000E+007, +1.36326685212E-008, +0.00000000000E+000
+5.65443750000E+007, +1.37696807801E-008, +0.00000000000E+000
+5.84191875000E+007, +1.38469757120E-008, +0.00000000000E+000
+6.02940000000E+007, +1.39641042367E-008, +0.00000000000E+000
+6.21688125000E+007, +1.40360769957E-008, +0.00000000000E+000
+6.40436250000E+007, +1.41183722612E-008, +0.00000000000E+000
+6.59184375000E+007, +1.41743714791E-008, +0.00000000000E+000
+6.77932500000E+007, +1.42493922348E-008, +0.00000000000E+000
+6.96680625000E+007, +1.42719254627E-008, +0.00000000000E+000
+7.15428750000E+007, +1.43049805777E-008, +0.00000000000E+000
+7.34176875000E+007, +1.42902012189E-008, +0.00000000000E+000
+7.52925000000E+007, +1.42310229929E-008, +0.00000000000E+000
+7.71673125000E+007, +1.41787834373E-008, +0.00000000000E+000
+7.90421250000E+007, +1.39681828382E-008, +0.00000000000E+000
+8.09169375000E+007, +1.37856331648E-008, +0.00000000000E+000
+8.27917500000E+007, +1.33231558429E-008, +0.00000000000E+000
+8.46665625000E+007, +1.26368014651E-008, +0.00000000000E+000
+8.65413750000E+007, +1.11247531789E-008, +0.00000000000E+000
+8.84161875000E+007, +8.96801404989E-009, +0.00000000000E+000
+9.02910000000E+007, +7.53467511090E-009, +0.00000000000E+000
+9.21658125000E+007, +6.67301327774E-009, +0.00000000000E+000
+9.40406250000E+007, +6.27253005188E-009, +0.00000000000E+000
+9.59154375000E+007, +6.00444535607E-009, +0.00000000000E+000
+9.77902500000E+007, +5.82278945752E-009, +0.00000000000E+000
+9.96650625000E+007, +5.65708197684E-009, +0.00000000000E+000
+1.01539875000E+008, +5.55208817935E-009, +0.00000000000E+000
+1.03414687500E+008, +5.46178425484E-009, +0.00000000000E+000
+1.05289500000E+008, +5.41862457743E-009, +0.00000000000E+000
+1.07164312500E+008, +5.31534677608E-009, +0.00000000000E+000
+1.09039125000E+008, +5.22145083684E-009, +0.00000000000E+000
+1.10913937500E+008, +5.14362947449E-009, +0.00000000000E+000
+1.12788750000E+008, +5.02213186122E-009, +0.00000000000E+000
+1.14663562500E+008, +4.87028969525E-009, +0.00000000000E+000
+1.16538375000E+008, +4.74248530689E-009, +0.00000000000E+000
+1.18413187500E+008, +4.51387637685E-009, +0.00000000000E+000
+1.20288000000E+008, +4.25454575473E-009, +0.00000000000E+000
+1.22162812500E+008, +3.93520105911E-009, +0.00000000000E+000
+1.24037625000E+008, +3.52524463077E-009, +0.00000000000E+000
+1.25912437500E+008, +3.05199541961E-009, +0.00000000000E+000
+1.27787250000E+008, +2.45681360084E-009, +0.00000000000E+000
+1.29662062500E+008, +1.78489523725E-009, +0.00000000000E+000
+1.31536875000E+008, +1.14099876333E-009, +0.00000000000E+000
+1.33411687500E+008, +5.28795209618E-010, +0.00000000000E+000
+1.35286500000E+008, +1.82774032955E-011, +0.00000000000E+000
+1.37161312500E+008, -4.33162565934E-010, +0.00000000000E+000
+1.39036125000E+008, -7.84818103968E-010, +0.00000000000E+000
+1.40910937500E+008, -1.02273139154E-009, +0.00000000000E+000
+1.42785750000E+008, -1.24583907871E-009, +0.00000000000E+000
+1.44660562500E+008, -1.39885444455E-009, +0.00000000000E+000
+1.46535375000E+008, -1.48818547631E-009, +0.00000000000E+000
+1.48410187500E+008, -1.54046271602E-009, +0.00000000000E+000
+1.50285000000E+008, -1.59431773667E-009, +0.00000000000E+000
+1.52159812500E+008, -1.60081994557E-009, +0.00000000000E+000
+1.54034625000E+008, -1.59806034703E-009, +0.00000000000E+000
+1.55909437500E+008, -1.50919363914E-009, +0.00000000000E+000
+1.57784250000E+008, -1.47263861285E-009, +0.00000000000E+000
+1.59659062500E+008, -1.34017279558E-009, +0.00000000000E+000
+1.61533875000E+008, -1.20780549351E-009, +0.00000000000E+000
+1.63408687500E+008, -1.04221395911E-009, +0.00000000000E+000
+1.65283500000E+008, -8.21963059720E-010, +0.00000000000E+000
+1.67158312500E+008, -5.05062522984E-010, +0.00000000000E+000
+1.69033125000E+008, -1.59142577644E-010, +0.00000000000E+000
+1.70907937500E+008, +3.14767838335E-010, +0.00000000000E+000
+1.72782750000E+008, +8.30854928104E-010, +0.00000000000E+000
+1.74657562500E+008, +1.52529267700E-009, +0.00000000000E+000
+1.76532375000E+008, +2.25003679416E-009, +0.00000000000E+000
+1.78407187500E+008, +3.00784476812E-009, +0.00000000000E+000
+1.80282000000E+008, +3.70194396906E-009, +0.00000000000E+000
+1.82156812500E+008, +4.33957859002E-009, +0.00000000000E+000
+1.84031625000E+008, +4.90640461896E-009, +0.00000000000E+000
+1.85906437500E+008, +5.42269265717E-009, +0.00000000000E+000
+1.87781250000E+008, +5.83145216726E-009, +0.00000000000E+000
+1.89656062500E+008, +6.25012946520E-009, +0.00000000000E+000
