"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -4.76839845721E+001, +0.00000000000E+000
+2.17481250000E+006, -3.75093933488E+001, +0.00000000000E+000
+4.04962500000E+006, -3.26309054962E+001, +0.00000000000E+000
+5.92443750000E+006, -2.95086013864E+001, +0.00000000000E+000
+7.79925000000E+006, -2.72114258529E+001, +0.00000000000E+000
+9.67406250000E+006, -2.54067797063E+001, +0.00000000000E+000
+1.15488750000E+007, -2.39086890522E+001, +0.00000000000E+000
+1.34236875000E+007, -2.26564266379E+001, +0.00000000000E+000
+1.52985000000E+007, -2.15688294408E+001, +0.00000000000E+000
+1.71733125000E+007, -2.06143566032E+001, +0.00000000000E+000
+1.90481250000E+007, -1.97658388228E+001, +0.00000000000E+000
+2.09229375000E+007, -1.90003032574E+001, +0.00000000000E+000
+2.27977500000E+007, -1.83079996983E+001, +0.00000000000E+000
+2.46725625000E+007, -1.67977835157E+001, +0.00000000000E+000
+2.65473750000E+007, -1.57782202203E+001, +0.00000000000E+000
+2.84221875000E+007, -1.49652715581E+001, +0.00000000000E+000
+3.02970000000E+007, -1.42761351547E+001, +0.00000000000E+000
+3.21718125000E+007, -1.36629736511E+001, +0.00000000000E+000
+3.40466250000E+007, -1.31089467066E+001, +0.00000000000E+000
+3.59214375000E+007, -1.26131613840E+001, +0.00000000000E+000
+3.77962500000E+007, -1.21559718438E+001, +0.00000000000E+000
+3.96710625000E+007, -1.17359196329E+001, +0.00000000000E+000
+4.15458750000E+007, -1.13436812844E+001, +0.00000000000E+000
+4.34206875000E+007, -1.09797553451E+001, +0.00000000000E+000
+4.52955000000E+007, -1.06400555823E+001, +0.00000000000E+000
+4.71703125000E+007, -1.03258044157E+001, +0.00000000000E+000
+4.90451250000E+007, -1.00224585733E+001, +0.00000000000E+000
+5.09199375000E+007, -9.73914277343E+000, +0.00000000000E+000
+5.27947500000E+007, -9.47023590075E+000, +0.00000000000E+000
+5.46695625000E+007, -9.22020654288E+000, +0.00000000000E+000
+5.65443750000E+007, -8.98016197479E+000, +0.00000000000E+000
