"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -5.73749604037E+001, +0.00000000000E+000
+2.17481250000E+006, -5.86021315816E+001, +0.00000000000E+000
+4.04962500000E+006, -5.98012040195E+001, +0.00000000000E+000
+5.92443750000E+006, -5.82379007648E+001, +0.00000000000E+000
+7.79925000000E+006, -5.65111681824E+001, +0.00000000000E+000
+9.67406250000E+006, -5.55259798407E+001, +0.00000000000E+000
+1.15488750000E+007, -5.39792055089E+001, +0.00000000000E+000
+1.34236875000E+007, -5.28639319216E+001, +0.00000000000E+000
+1.52985000000E+007, -5.16973951072E+001, +0.00000000000E+000
+1.71733125000E+007, -5.06846890795E+001, +0.00000000000E+000
+1.90481250000E+007, -4.98178669458E+001, +0.00000000000E+000
+2.09229375000E+007, -4.89768590315E+001, +0.00000000000E+000
+2.27977500000E+007, -4.82407213406E+001, +0.00000000000E+000
+2.46725625000E+007, -4.75249885648E+001, +0.00000000000E+000
+2.65473750000E+007, -4.66274871198E+001, +0.00000000000E+000
+2.84221875000E+007, -4.58909408797E+001, +0.00000000000E+000
+3.02970000000E+007, -4.46119475298E+001, +0.00000000000E+000
+3.21718125000E+007, -4.40041990925E+001, +0.00000000000E+000
+3.40466250000E+007, -4.31430902909E+001, +0.00000000000E+000
+3.59214375000E+007, -4.26594652291E+001, +0.00000000000E+000
+3.77962500000E+007, -4.20089426653E+001, +0.00000000000E+000
+3.96710625000E+007, -4.16065886329E+001, +0.00000000000E+000
+4.15458750000E+007, -4.08216356788E+001, +0.00000000000E+000
+4.34206875000E+007, -4.04589264093E+001, +0.00000000000E+000
+4.52955000000E+007, -4.01185305119E+001, +0.00000000000E+000
+4.71703125000E+007, -3.97490872150E+001, +0.00000000000E+000
+4.90451250000E+007, -3.93310795047E+001, +0.00000000000E+000
+5.09199375000E+007, -3.89923450605E+001, +0.00000000000E+000
+5.27947500000E+007, -3.86438743342E+001, +0.00000000000E+000
+5.46695625000E+007, -3.84069586183E+001, +0.00000000000E+000
+5.65443750000E+007, -3.81093819416E+001, +0.00000000000E+000
+5.84191875000E+007, -3.78758587189E+001, +0.00000000000E+000
+6.02940000000E+007, -3.76493604267E+001, +0.00000000000E+000
+6.21688125000E+007, -3.73469483768E+001, +0.00000000000E+000
+6.40436250000E+007, -3.71263971758E+001, +0.00000000000E+000
+6.59184375000E+007, -3.69342005169E+001, +0.00000000000E+000
+6.77932500000E+007, -3.67302650390E+001, +0.00000000000E+000
+6.96680625000E+007, -3.65145981024E+001, +0.00000000000E+000
+7.15428750000E+007, -3.63279548215E+001, +0.00000000000E+000
+7.34176875000E+007, -3.61349900576E+001, +0.00000000000E+000
+7.52925000000E+007, -3.59810281446E+001, +0.00000000000E+000
+7.71673125000E+007, -3.58372594553E+001, +0.00000000000E+000
+7.90421250000E+007, -3.57020999223E+001, +0.00000000000E+000
+8.09169375000E+007, -3.55356509801E+001, +0.00000000000E+000
+8.27917500000E+007, -3.53996019023E+001, +0.00000000000E+000
