"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +5.73179353642E-009, +0.00000000000E+000
+2.17481250000E+006, +5.49526784548E-009, +0.00000000000E+000
+4.04962500000E+006, +5.37319579380E-009, +0.00000000000E+000
+5.92443750000E+006, +5.28556513534E-009, +0.00000000000E+000
+7.79925000000E+006, +5.22765820968E-009, +0.00000000000E+000
+9.67406250000E+006, +5.19556529290E-009, +0.00000000000E+000
+1.15488750000E+007, +5.16834150318E-009, +0.00000000000E+000
+1.34236875000E+007, +5.14003724552E-009, +0.00000000000E+000
+1.52985000000E+007, +5.12981316545E-009, +0.00000000000E+000
+1.71733125000E+007, +5.10430218324E-009, +0.00000000000E+000
+1.90481250000E+007, +5.09924081776E-009, +0.00000000000E+000
+2.09229375000E+007, +5.08306668702E-009, +0.00000000000E+000
+2.27977500000E+007, +5.08232269221E-009, +0.00000000000E+000
+2.46725625000E+007, +5.05105398211E-009, +0.00000000000E+000
+2.65473750000E+007, +5.01976523146E-009, +0.00000000000E+000
+2.84221875000E+007, +5.01128482514E-009, +0.00000000000E+000
+3.02970000000E+007, +5.00050380767E-009, +0.00000000000E+000
+3.21718125000E+007, +4.99538517552E-009, +0.00000000000E+000
+3.40466250000E+007, +4.98808691816E-009, +0.00000000000E+000
+3.59214375000E+007, +4.98343882436E-009, +0.00000000000E+000
+3.77962500000E+007, +4.97865364601E-009, +0.00000000000E+000
+3.96710625000E+007, +4.97170319277E-009, +0.00000000000E+000
+4.15458750000E+007, +4.96488436655E-009, +0.00000000000E+000
+4.34206875000E+007, +4.96353087643E-009, +0.00000000000E+000
+4.52955000000E+007, +4.95380429045E-009, +0.00000000000E+000
+4.71703125000E+007, +4.95362184185E-009, +0.00000000000E+000
+4.90451250000E+007, +4.95376859415E-009, +0.00000000000E+000
+5.09199375000E+007, +4.94548852598E-009, +0.00000000000E+000
+5.27947500000E+007, +4.93623294340E-009, +0.00000000000E+000
+5.46695625000E+007, +4.93144511256E-009, +0.00000000000E+000
+5.65443750000E+007, +4.93730901906E-009, +0.00000000000E+000
+5.84191875000E+007, +4.93441039950E-009, +0.00000000000E+000
+6.02940000000E+007, +4.91982516260E-009, +0.00000000000E+000
+6.21688125000E+007, +4.91991074032E-009, +0.00000000000E+000
+6.40436250000E+007, +4.91164037653E-009, +0.00000000000E+000
+6.59184375000E+007, +4.91708474476E-009, +0.00000000000E+000
+6.77932500000E+007, +4.90480357015E-009, +0.00000000000E+000
+6.96680625000E+007, +4.89902230749E-009, +0.00000000000E+000
+7.15428750000E+007, +4.89684216631E-009, +0.00000000000E+000
+7.34176875000E+007, +4.89051699995E-009, +0.00000000000E+000
+7.52925000000E+007, +4.89360466555E-009, +0.00000000000E+000
+7.71673125000E+007, +4.88336288255E-009, +0.00000000000E+000
+7.90421250000E+007, +4.87812401545E-009, +0.00000000000E+000
+8.09169375000E+007, +4.87147552129E-009, +0.00000000000E+000
+8.27917500000E+007, +4.87416383288E-009, +0.00000000000E+000
+8.46665625000E+007, +4.86900677820E-009, +0.00000000000E+000
+8.65413750000E+007, +4.86703643714E-009, +0.00000000000E+000
+8.84161875000E+007, +4.86369704483E-009, +0.00000000000E+000
+9.02910000000E+007, +4.85275641474E-009, +0.00000000000E+000
+9.21658125000E+007, +4.84751313414E-009, +0.00000000000E+000
+9.40406250000E+007, +4.84236583890E-009, +0.00000000000E+000
+9.59154375000E+007, +4.83514659178E-009, +0.00000000000E+000
+9.77902500000E+007, +4.83544873335E-009, +0.00000000000E+000
+9.96650625000E+007, +4.82387097588E-009, +0.00000000000E+000
+1.01539875000E+008, +4.82679453103E-009, +0.00000000000E+000
+1.03414687500E+008, +4.81441653819E-009, +0.00000000000E+000
+1.05289500000E+008, +4.80880815320E-009, +0.00000000000E+000
+1.07164312500E+008, +4.80852491660E-009, +0.00000000000E+000
+1.09039125000E+008, +4.79898651694E-009, +0.00000000000E+000
+1.10913937500E+008, +4.79778160866E-009, +0.00000000000E+000
+1.12788750000E+008, +4.79013984936E-009, +0.00000000000E+000
+1.14663562500E+008, +4.78387552366E-009, +0.00000000000E+000
+1.16538375000E+008, +4.77808092062E-009, +0.00000000000E+000
+1.18413187500E+008, +4.76766445878E-009, +0.00000000000E+000
+1.20288000000E+008, +4.76456270274E-009, +0.00000000000E+000
+1.22162812500E+008, +4.75792664246E-009, +0.00000000000E+000
+1.24037625000E+008, +4.75188839729E-009, +0.00000000000E+000
+1.25912437500E+008, +4.74568476759E-009, +0.00000000000E+000
+1.27787250000E+008, +4.73962926202E-009, +0.00000000000E+000
+1.29662062500E+008, +4.72811420493E-009, +0.00000000000E+000
+1.31536875000E+008, +4.72055394988E-009, +0.00000000000E+000
+1.33411687500E+008, +4.71642508623E-009, +0.00000000000E+000
+1.35286500000E+008, +4.70863550797E-009, +0.00000000000E+000
+1.37161312500E+008, +4.70719249708E-009, +0.00000000000E+000
+1.39036125000E+008, +4.70419871632E-009, +0.00000000000E+000
+1.40910937500E+008, +4.69804962464E-009, +0.00000000000E+000
+1.42785750000E+008, +4.69988688044E-009, +0.00000000000E+000
+1.44660562500E+008, +4.69242577437E-009, +0.00000000000E+000
+1.46535375000E+008, +4.69410029004E-009, +0.00000000000E+000
+1.48410187500E+008, +4.68194202425E-009, +0.00000000000E+000
+1.50285000000E+008, +4.68062854334E-009, +0.00000000000E+000
+1.52159812500E+008, +4.67912883100E-009, +0.00000000000E+000
+1.54034625000E+008, +4.67298169787E-009, +0.00000000000E+000
+1.55909437500E+008, +4.67157854993E-009, +0.00000000000E+000
+1.57784250000E+008, +4.66566832034E-009, +0.00000000000E+000
