"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.12329552209E-008, +0.00000000000E+000
+2.17481250000E+006, -4.98578930699E-008, +0.00000000000E+000
+4.04962500000E+006, -2.66413742006E-008, +0.00000000000E+000
+5.92443750000E+006, -1.68367418025E-008, +0.00000000000E+000
+7.79925000000E+006, -1.14211051248E-008, +0.00000000000E+000
+9.67406250000E+006, -8.06804367739E-009, +0.00000000000E+000
+1.15488750000E+007, -5.78673750003E-009, +0.00000000000E+000
+1.34236875000E+007, -4.10861213054E-009, +0.00000000000E+000
+1.52985000000E+007, -2.85942002227E-009, +0.00000000000E+000
+1.71733125000E+007, -1.87894423851E-009, +0.00000000000E+000
+1.90481250000E+007, -1.03275641882E-009, +0.00000000000E+000
+2.09229375000E+007, -4.04811521478E-010, +0.00000000000E+000
+2.27977500000E+007, +1.50685921751E-010, +0.00000000000E+000
+2.46725625000E+007, +3.64874844475E-009, +0.00000000000E+000
+2.65473750000E+007, +7.18228288530E-009, +0.00000000000E+000
+2.84221875000E+007, +6.91580999538E-009, +0.00000000000E+000
+3.02970000000E+007, +6.86645821376E-009, +0.00000000000E+000
+3.21718125000E+007, +6.77649825625E-009, +0.00000000000E+000
+3.40466250000E+007, +6.76039637952E-009, +0.00000000000E+000
+3.59214375000E+007, +6.68456780340E-009, +0.00000000000E+000
+3.77962500000E+007, +6.69305937256E-009, +0.00000000000E+000
+3.96710625000E+007, +6.60230123410E-009, +0.00000000000E+000
+4.15458750000E+007, +6.62727210447E-009, +0.00000000000E+000
+4.34206875000E+007, +6.55439095362E-009, +0.00000000000E+000
+4.52955000000E+007, +6.60385580022E-009, +0.00000000000E+000
+4.71703125000E+007, +6.53698042592E-009, +0.00000000000E+000
+4.90451250000E+007, +6.56372982285E-009, +0.00000000000E+000
+5.09199375000E+007, +6.50808371392E-009, +0.00000000000E+000
+5.27947500000E+007, +6.53553661449E-009, +0.00000000000E+000
+5.46695625000E+007, +6.50609012769E-009, +0.00000000000E+000
+5.65443750000E+007, +6.52496227293E-009, +0.00000000000E+000
+5.84191875000E+007, +6.50595600619E-009, +0.00000000000E+000
+6.02940000000E+007, +6.50148627937E-009, +0.00000000000E+000
+6.21688125000E+007, +6.45222699292E-009, +0.00000000000E+000
+6.40436250000E+007, +6.49181993746E-009, +0.00000000000E+000
+6.59184375000E+007, +6.46666163373E-009, +0.00000000000E+000
+6.77932500000E+007, +6.47855037965E-009, +0.00000000000E+000
+6.96680625000E+007, +6.45242623413E-009, +0.00000000000E+000
+7.15428750000E+007, +6.45347391814E-009, +0.00000000000E+000
+7.34176875000E+007, +6.43775715112E-009, +0.00000000000E+000
+7.52925000000E+007, +6.43325121917E-009, +0.00000000000E+000
+7.71673125000E+007, +6.41713218695E-009, +0.00000000000E+000
+7.90421250000E+007, +6.40966353355E-009, +0.00000000000E+000
+8.09169375000E+007, +6.41343518671E-009, +0.00000000000E+000
+8.27917500000E+007, +6.42098336298E-009, +0.00000000000E+000
+8.46665625000E+007, +6.38448231212E-009, +0.00000000000E+000
+8.65413750000E+007, +6.38848526901E-009, +0.00000000000E+000
+8.84161875000E+007, +6.37987311603E-009, +0.00000000000E+000
+9.02910000000E+007, +6.36904284013E-009, +0.00000000000E+000
+9.21658125000E+007, +6.37843310756E-009, +0.00000000000E+000
+9.40406250000E+007, +6.34282569617E-009, +0.00000000000E+000
+9.59154375000E+007, +6.34833527103E-009, +0.00000000000E+000
+9.77902500000E+007, +6.33656887138E-009, +0.00000000000E+000
+9.96650625000E+007, +6.34850590716E-009, +0.00000000000E+000
+1.01539875000E+008, +6.31682642283E-009, +0.00000000000E+000
+1.03414687500E+008, +6.31250449115E-009, +0.00000000000E+000
+1.05289500000E+008, +6.29975494769E-009, +0.00000000000E+000
+1.07164312500E+008, +6.30332868139E-009, +0.00000000000E+000
+1.09039125000E+008, +6.28883732342E-009, +0.00000000000E+000
+1.10913937500E+008, +6.29053403990E-009, +0.00000000000E+000
+1.12788750000E+008, +6.27279732738E-009, +0.00000000000E+000
+1.14663562500E+008, +6.26948236862E-009, +0.00000000000E+000
+1.16538375000E+008, +6.25911247807E-009, +0.00000000000E+000
+1.18413187500E+008, +6.25443559295E-009, +0.00000000000E+000
+1.20288000000E+008, +6.24162118583E-009, +0.00000000000E+000
+1.22162812500E+008, +6.23634459024E-009, +0.00000000000E+000
+1.24037625000E+008, +6.22975612705E-009, +0.00000000000E+000
+1.25912437500E+008, +6.23645477448E-009, +0.00000000000E+000
+1.27787250000E+008, +6.20506175253E-009, +0.00000000000E+000
+1.29662062500E+008, +6.19382514125E-009, +0.00000000000E+000
+1.31536875000E+008, +6.21465442718E-009, +0.00000000000E+000
+1.33411687500E+008, +6.18792615010E-009, +0.00000000000E+000
+1.35286500000E+008, +6.19116764946E-009, +0.00000000000E+000
+1.37161312500E+008, +6.19855704395E-009, +0.00000000000E+000
+1.39036125000E+008, +6.17905643391E-009, +0.00000000000E+000
+1.40910937500E+008, +6.18377149745E-009, +0.00000000000E+000
+1.42785750000E+008, +6.16665011469E-009, +0.00000000000E+000
+1.44660562500E+008, +6.15961356315E-009, +0.00000000000E+000
+1.46535375000E+008, +6.18157285156E-009, +0.00000000000E+000
+1.48410187500E+008, +6.16772293136E-009, +0.00000000000E+000
+1.50285000000E+008, +6.16797297037E-009, +0.00000000000E+000
+1.52159812500E+008, +6.15559275199E-009, +0.00000000000E+000
+1.54034625000E+008, +6.16567698558E-009, +0.00000000000E+000
+1.55909437500E+008, +6.14171055424E-009, +0.00000000000E+000
+1.57784250000E+008, +6.14834997534E-009, +0.00000000000E+000
+1.59659062500E+008, +6.14658014158E-009, +0.00000000000E+000
+1.61533875000E+008, +6.13934508514E-009, +0.00000000000E+000
+1.63408687500E+008, +6.13670133632E-009, +0.00000000000E+000
+1.65283500000E+008, +6.15429254549E-009, +0.00000000000E+000
+1.67158312500E+008, +6.12231054151E-009, +0.00000000000E+000
+1.69033125000E+008, +6.14491155017E-009, +0.00000000000E+000
+1.70907937500E+008, +6.12927510625E-009, +0.00000000000E+000
+1.72782750000E+008, +6.14610576449E-009, +0.00000000000E+000
+1.74657562500E+008, +6.13349506985E-009, +0.00000000000E+000
+1.76532375000E+008, +6.13430253389E-009, +0.00000000000E+000
+1.78407187500E+008, +6.11487149126E-009, +0.00000000000E+000
+1.80282000000E+008, +6.14199563067E-009, +0.00000000000E+000
+1.82156812500E+008, +6.12567524565E-009, +0.00000000000E+000
+1.84031625000E+008, +6.13189869762E-009, +0.00000000000E+000
+1.85906437500E+008, +6.11107898265E-009, +0.00000000000E+000
+1.87781250000E+008, +6.14496575149E-009, +0.00000000000E+000
+1.89656062500E+008, +6.12833789676E-009, +0.00000000000E+000
+1.91530875000E+008, +6.15758561845E-009, +0.00000000000E+000
+1.93405687500E+008, +6.11061717031E-009, +0.00000000000E+000
+1.95280500000E+008, +6.12924009264E-009, +0.00000000000E+000
