"# Channel 2"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -1.07028909336E+001, +0.00000000000E+000
+2.17481250000E+006, -3.12778964584E+000, +0.00000000000E+000
+4.04962500000E+006, -2.79343830045E+000, +0.00000000000E+000
+5.92443750000E+006, -3.64714255841E+000, +0.00000000000E+000
+7.79925000000E+006, -4.89154709173E+000, +0.00000000000E+000
+9.67406250000E+006, -6.73920033526E+000, +0.00000000000E+000
+1.15488750000E+007, -8.82880232059E+000, +0.00000000000E+000
+1.34236875000E+007, -1.09052377269E+001, +0.00000000000E+000
+1.52985000000E+007, -1.30524857349E+001, +0.00000000000E+000
+1.71733125000E+007, -1.52451384048E+001, +0.00000000000E+000
+1.90481250000E+007, -1.74934208777E+001, +0.00000000000E+000
+2.09229375000E+007, -1.98088739289E+001, +0.00000000000E+000
+2.27977500000E+007, -2.22527076447E+001, +0.00000000000E+000
+2.46725625000E+007, -2.40604536247E+001, +0.00000000000E+000
+2.65473750000E+007, -2.66260757197E+001, +0.00000000000E+000
+2.84221875000E+007, -2.90293062435E+001, +0.00000000000E+000
+3.02970000000E+007, -3.17198263291E+001, +0.00000000000E+000
+3.21718125000E+007, -3.45900940584E+001, +0.00000000000E+000
+3.40466250000E+007, -3.76629999305E+001, +0.00000000000E+000
+3.59214375000E+007, -4.11697034284E+001, +0.00000000000E+000
+3.77962500000E+007, -4.52148710543E+001, +0.00000000000E+000
+3.96710625000E+007, -5.03644806428E+001, +0.00000000000E+000
+4.15458750000E+007, -5.69190464071E+001, +0.00000000000E+000
+4.34206875000E+007, -6.44928599911E+001, +0.00000000000E+000
+4.52955000000E+007, -7.26696160710E+001, +0.00000000000E+000
+4.71703125000E+007, -8.11806390313E+001, +0.00000000000E+000
+4.90451250000E+007, -8.99791128705E+001, +0.00000000000E+000
+5.09199375000E+007, -9.89099423100E+001, +0.00000000000E+000
+5.27947500000E+007, -1.07988956441E+002, +0.00000000000E+000
+5.46695625000E+007, -1.17164119172E+002, +0.00000000000E+000
+5.65443750000E+007, -1.26445089386E+002, +0.00000000000E+000
+5.84191875000E+007, -1.35789744430E+002, +0.00000000000E+000
+6.02940000000E+007, -1.45217185649E+002, +0.00000000000E+000
+6.21688125000E+007, -1.54694618425E+002, +0.00000000000E+000
+6.40436250000E+007, -1.64233535931E+002, +0.00000000000E+000
+6.59184375000E+007, -1.73819700803E+002, +0.00000000000E+000
+6.77932500000E+007, +1.76576644916E+002, +0.00000000000E+000
+6.96680625000E+007, +1.66928574226E+002, +0.00000000000E+000
+7.15428750000E+007, +1.57298000978E+002, +0.00000000000E+000
+7.34176875000E+007, +1.47647281151E+002, +0.00000000000E+000
+7.52925000000E+007, +1.38037417653E+002, +0.00000000000E+000
+7.71673125000E+007, +1.28466446147E+002, +0.00000000000E+000
+7.90421250000E+007, +1.19018895000E+002, +0.00000000000E+000
+8.09169375000E+007, +1.09695944270E+002, +0.00000000000E+000
+8.27917500000E+007, +1.00710399589E+002, +0.00000000000E+000
+8.46665625000E+007, +9.21843912599E+001, +0.00000000000E+000
+8.65413750000E+007, +8.47098447113E+001, +0.00000000000E+000
