"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -2.87535473946E+001, +0.00000000000E+000
+2.17481250000E+006, -2.87253110691E+001, +0.00000000000E+000
+4.04962500000E+006, -2.93720179873E+001, +0.00000000000E+000
+5.92443750000E+006, -3.02908104593E+001, +0.00000000000E+000
+7.79925000000E+006, -3.11925621253E+001, +0.00000000000E+000
+9.67406250000E+006, -3.21177677344E+001, +0.00000000000E+000
+1.15488750000E+007, -3.27373854421E+001, +0.00000000000E+000
+1.34236875000E+007, -3.29648453378E+001, +0.00000000000E+000
+1.52985000000E+007, -3.29839333564E+001, +0.00000000000E+000
+1.71733125000E+007, -3.29181698835E+001, +0.00000000000E+000
+1.90481250000E+007, -3.28297540512E+001, +0.00000000000E+000
+2.09229375000E+007, -3.27984562163E+001, +0.00000000000E+000
+2.27977500000E+007, -3.28461838083E+001, +0.00000000000E+000
+2.46725625000E+007, -3.30835637687E+001, +0.00000000000E+000
+2.65473750000E+007, -3.33818543218E+001, +0.00000000000E+000
+2.84221875000E+007, -3.37143448279E+001, +0.00000000000E+000
+3.02970000000E+007, -3.40853687276E+001, +0.00000000000E+000
+3.21718125000E+007, -3.44907658902E+001, +0.00000000000E+000
+3.40466250000E+007, -3.49615399974E+001, +0.00000000000E+000
+3.59214375000E+007, -3.55135066698E+001, +0.00000000000E+000
+3.77962500000E+007, -3.61270820923E+001, +0.00000000000E+000
+3.96710625000E+007, -3.65849125000E+001, +0.00000000000E+000
+4.15458750000E+007, -3.69673999939E+001, +0.00000000000E+000
+4.34206875000E+007, -3.71894978194E+001, +0.00000000000E+000
+4.52955000000E+007, -3.73917808675E+001, +0.00000000000E+000
+4.71703125000E+007, -3.75664090206E+001, +0.00000000000E+000
+4.90451250000E+007, -3.77797328708E+001, +0.00000000000E+000
+5.09199375000E+007, -3.79544881977E+001, +0.00000000000E+000
+5.27947500000E+007, -3.82018483019E+001, +0.00000000000E+000
+5.46695625000E+007, -3.84734723808E+001, +0.00000000000E+000
+5.65443750000E+007, -3.87415628632E+001, +0.00000000000E+000
+5.84191875000E+007, -3.90436837306E+001, +0.00000000000E+000
+6.02940000000E+007, -3.93035178526E+001, +0.00000000000E+000
+6.21688125000E+007, -3.95522327774E+001, +0.00000000000E+000
+6.40436250000E+007, -3.97013285940E+001, +0.00000000000E+000
+6.59184375000E+007, -3.97587516576E+001, +0.00000000000E+000
+6.77932500000E+007, -3.97397087167E+001, +0.00000000000E+000
+6.96680625000E+007, -3.96270606577E+001, +0.00000000000E+000
+7.15428750000E+007, -3.94147221014E+001, +0.00000000000E+000
+7.34176875000E+007, -3.91036475445E+001, +0.00000000000E+000
+7.52925000000E+007, -3.86966402407E+001, +0.00000000000E+000
+7.71673125000E+007, -3.81599677728E+001, +0.00000000000E+000
+7.90421250000E+007, -3.75570883169E+001, +0.00000000000E+000
+8.09169375000E+007, -3.68145268170E+001, +0.00000000000E+000
+8.27917500000E+007, -3.59635412501E+001, +0.00000000000E+000
+8.46665625000E+007, -3.50158951107E+001, +0.00000000000E+000
+8.65413750000E+007, -3.42027768421E+001, +0.00000000000E+000
+8.84161875000E+007, -3.34143810315E+001, +0.00000000000E+000
+9.02910000000E+007, -3.28319820225E+001, +0.00000000000E+000
+9.21658125000E+007, -3.22579068485E+001, +0.00000000000E+000
+9.40406250000E+007, -3.18063239706E+001, +0.00000000000E+000
+9.59154375000E+007, -3.13909811455E+001, +0.00000000000E+000
+9.77902500000E+007, -3.11027967553E+001, +0.00000000000E+000
+9.96650625000E+007, -3.08355803810E+001, +0.00000000000E+000
+1.01539875000E+008, -3.06480348866E+001, +0.00000000000E+000
+1.03414687500E+008, -3.06401388535E+001, +0.00000000000E+000
+1.05289500000E+008, -3.07391364162E+001, +0.00000000000E+000
+1.07164312500E+008, -3.12543235674E+001, +0.00000000000E+000
+1.09039125000E+008, -3.14752655889E+001, +0.00000000000E+000
+1.10913937500E+008, -3.16693791670E+001, +0.00000000000E+000
+1.12788750000E+008, -3.18010749648E+001, +0.00000000000E+000
+1.14663562500E+008, -3.19233388900E+001, +0.00000000000E+000
+1.16538375000E+008, -3.20253908822E+001, +0.00000000000E+000
+1.18413187500E+008, -3.21410344607E+001, +0.00000000000E+000
+1.20288000000E+008, -3.22988218543E+001, +0.00000000000E+000
+1.22162812500E+008, -3.24386578094E+001, +0.00000000000E+000
+1.24037625000E+008, -3.26131150433E+001, +0.00000000000E+000
+1.25912437500E+008, -3.27426614384E+001, +0.00000000000E+000
+1.27787250000E+008, -3.28629902911E+001, +0.00000000000E+000
+1.29662062500E+008, -3.29360849985E+001, +0.00000000000E+000
+1.31536875000E+008, -3.29851430472E+001, +0.00000000000E+000
+1.33411687500E+008, -3.29770062461E+001, +0.00000000000E+000
+1.35286500000E+008, -3.29405698251E+001, +0.00000000000E+000
+1.37161312500E+008, -3.28141395061E+001, +0.00000000000E+000
+1.39036125000E+008, -3.26813884851E+001, +0.00000000000E+000
+1.40910937500E+008, -3.24707624829E+001, +0.00000000000E+000
+1.42785750000E+008, -3.21872043321E+001, +0.00000000000E+000
+1.44660562500E+008, -3.18375284319E+001, +0.00000000000E+000
+1.46535375000E+008, -3.14082149731E+001, +0.00000000000E+000
+1.48410187500E+008, -3.08831404159E+001, +0.00000000000E+000
+1.50285000000E+008, -3.01910761919E+001, +0.00000000000E+000
+1.52159812500E+008, -2.93610417117E+001, +0.00000000000E+000
+1.54034625000E+008, -2.81789875923E+001, +0.00000000000E+000
+1.55909437500E+008, -2.72750873266E+001, +0.00000000000E+000
+1.57784250000E+008, -2.64982644116E+001, +0.00000000000E+000
+1.59659062500E+008, -2.58568225453E+001, +0.00000000000E+000
+1.61533875000E+008, -2.53009056563E+001, +0.00000000000E+000
+1.63408687500E+008, -2.48396900051E+001, +0.00000000000E+000
+1.65283500000E+008, -2.44266906460E+001, +0.00000000000E+000
+1.67158312500E+008, -2.40298063490E+001, +0.00000000000E+000
+1.69033125000E+008, -2.37200381004E+001, +0.00000000000E+000
+1.70907937500E+008, -2.34425422258E+001, +0.00000000000E+000
+1.72782750000E+008, -2.32286900353E+001, +0.00000000000E+000
+1.74657562500E+008, -2.30627711599E+001, +0.00000000000E+000
+1.76532375000E+008, -2.29458381395E+001, +0.00000000000E+000
+1.78407187500E+008, -2.28914990160E+001, +0.00000000000E+000
+1.80282000000E+008, -2.29037080104E+001, +0.00000000000E+000
+1.82156812500E+008, -2.29536483789E+001, +0.00000000000E+000
+1.84031625000E+008, -2.30996702701E+001, +0.00000000000E+000
+1.85906437500E+008, -2.32762043767E+001, +0.00000000000E+000
+1.87781250000E+008, -2.35018801727E+001, +0.00000000000E+000
+1.89656062500E+008, -2.38081166785E+001, +0.00000000000E+000
+1.91530875000E+008, -2.41434136604E+001, +0.00000000000E+000
+1.93405687500E+008, -2.45108520136E+001, +0.00000000000E+000
+1.95280500000E+008, -2.49131873339E+001, +0.00000000000E+000
+1.97155312500E+008, -2.52578780532E+001, +0.00000000000E+000
+1.99030125000E+008, -2.56040610858E+001, +0.00000000000E+000
+2.00904937500E+008, -2.59094885931E+001, +0.00000000000E+000
+2.02779750000E+008, -2.61734433818E+001, +0.00000000000E+000
+2.04654562500E+008, -2.63973699624E+001, +0.00000000000E+000
+2.06529375000E+008, -2.65923889653E+001, +0.00000000000E+000
+2.08404187500E+008, -2.67437804581E+001, +0.00000000000E+000
+2.10279000000E+008, -2.68574939315E+001, +0.00000000000E+000
+2.12153812500E+008, -2.69527176237E+001, +0.00000000000E+000
+2.14028625000E+008, -2.70234955623E+001, +0.00000000000E+000
+2.15903437500E+008, -2.70740377015E+001, +0.00000000000E+000
+2.17778250000E+008, -2.70950307088E+001, +0.00000000000E+000
+2.19653062500E+008, -2.70955319329E+001, +0.00000000000E+000
+2.21527875000E+008, -2.70711348306E+001, +0.00000000000E+000
