"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -2.51055305417E-008, +0.00000000000E+000
+2.17481250000E+006, -1.24279405390E-008, +0.00000000000E+000
+4.04962500000E+006, -7.66339734260E-009, +0.00000000000E+000
+5.92443750000E+006, -4.89307729742E-009, +0.00000000000E+000
+7.79925000000E+006, -3.13314658533E-009, +0.00000000000E+000
+9.67406250000E+006, -1.71795658465E-009, +0.00000000000E+000
+1.15488750000E+007, -9.48527169506E-010, +0.00000000000E+000
+1.34236875000E+007, -3.60925404564E-010, +0.00000000000E+000
+1.52985000000E+007, +3.40969044616E-011, +0.00000000000E+000
+1.71733125000E+007, +3.81104168765E-010, +0.00000000000E+000
+1.90481250000E+007, +6.79547153015E-010, +0.00000000000E+000
+2.09229375000E+007, +9.76347814172E-010, +0.00000000000E+000
+2.27977500000E+007, +1.20440172042E-009, +0.00000000000E+000
+2.46725625000E+007, +2.44143219752E-009, +0.00000000000E+000
+2.65473750000E+007, +3.61807208476E-009, +0.00000000000E+000
+2.84221875000E+007, +3.34103389124E-009, +0.00000000000E+000
+3.02970000000E+007, +3.81682861252E-009, +0.00000000000E+000
+3.21718125000E+007, +4.00310578892E-009, +0.00000000000E+000
+3.40466250000E+007, +4.19077204470E-009, +0.00000000000E+000
+3.59214375000E+007, +4.79648136236E-009, +0.00000000000E+000
+3.77962500000E+007, +5.68676184560E-009, +0.00000000000E+000
+3.96710625000E+007, +7.76033581654E-009, +0.00000000000E+000
+4.15458750000E+007, +1.08484392977E-008, +0.00000000000E+000
+4.34206875000E+007, +1.22476542480E-008, +0.00000000000E+000
+4.52955000000E+007, +1.28807302526E-008, +0.00000000000E+000
+4.71703125000E+007, +1.31912545527E-008, +0.00000000000E+000
+4.90451250000E+007, +1.34752140389E-008, +0.00000000000E+000
+5.09199375000E+007, +1.36563067163E-008, +0.00000000000E+000
+5.27947500000E+007, +1.38271641639E-008, +0.00000000000E+000
+5.46695625000E+007, +1.39561914105E-008, +0.00000000000E+000
+5.65443750000E+007, +1.40291622015E-008, +0.00000000000E+000
+5.84191875000E+007, +1.41879561563E-008, +0.00000000000E+000
+6.02940000000E+007, +1.42474429228E-008, +0.00000000000E+000
+6.21688125000E+007, +1.43657998448E-008, +0.00000000000E+000
+6.40436250000E+007, +1.44209863850E-008, +0.00000000000E+000
+6.59184375000E+007, +1.44834356106E-008, +0.00000000000E+000
+6.77932500000E+007, +1.44984978401E-008, +0.00000000000E+000
+6.96680625000E+007, +1.46139191214E-008, +0.00000000000E+000
+7.15428750000E+007, +1.46077157852E-008, +0.00000000000E+000
+7.34176875000E+007, +1.46469306200E-008, +0.00000000000E+000
+7.52925000000E+007, +1.46184329484E-008, +0.00000000000E+000
+7.71673125000E+007, +1.45463039216E-008, +0.00000000000E+000
+7.90421250000E+007, +1.44346078176E-008, +0.00000000000E+000
+8.09169375000E+007, +1.43577346549E-008, +0.00000000000E+000
+8.27917500000E+007, +1.39124009477E-008, +0.00000000000E+000
+8.46665625000E+007, +1.31315135609E-008, +0.00000000000E+000
+8.65413750000E+007, +1.11417716135E-008, +0.00000000000E+000
+8.84161875000E+007, +8.06764422317E-009, +0.00000000000E+000
+9.02910000000E+007, +6.70462336005E-009, +0.00000000000E+000
+9.21658125000E+007, +6.12866293633E-009, +0.00000000000E+000
+9.40406250000E+007, +5.93299184323E-009, +0.00000000000E+000
+9.59154375000E+007, +5.72635678257E-009, +0.00000000000E+000
+9.77902500000E+007, +5.60702575651E-009, +0.00000000000E+000
+9.96650625000E+007, +5.53286879422E-009, +0.00000000000E+000
+1.01539875000E+008, +5.47730893406E-009, +0.00000000000E+000
+1.03414687500E+008, +5.43066019369E-009, +0.00000000000E+000
+1.05289500000E+008, +5.36214339917E-009, +0.00000000000E+000
+1.07164312500E+008, +5.32216331612E-009, +0.00000000000E+000
+1.09039125000E+008, +5.24937708483E-009, +0.00000000000E+000
+1.10913937500E+008, +5.17440462094E-009, +0.00000000000E+000
+1.12788750000E+008, +5.11645831047E-009, +0.00000000000E+000
+1.14663562500E+008, +5.03178006044E-009, +0.00000000000E+000
+1.16538375000E+008, +4.89572100003E-009, +0.00000000000E+000
+1.18413187500E+008, +4.74506659913E-009, +0.00000000000E+000
+1.20288000000E+008, +4.56197075664E-009, +0.00000000000E+000
+1.22162812500E+008, +4.34640693951E-009, +0.00000000000E+000
+1.24037625000E+008, +4.01206162194E-009, +0.00000000000E+000
+1.25912437500E+008, +3.64554428706E-009, +0.00000000000E+000
+1.27787250000E+008, +3.15819152919E-009, +0.00000000000E+000
+1.29662062500E+008, +2.61695404081E-009, +0.00000000000E+000
+1.31536875000E+008, +1.91529995687E-009, +0.00000000000E+000
+1.33411687500E+008, +1.33773928104E-009, +0.00000000000E+000
+1.35286500000E+008, +6.71223575167E-010, +0.00000000000E+000
