"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -6.91994942643E-008, +0.00000000000E+000
+2.17481250000E+006, -4.78701994833E-008, +0.00000000000E+000
+4.04962500000E+006, -2.75730811555E-008, +0.00000000000E+000
+5.92443750000E+006, -1.75528262197E-008, +0.00000000000E+000
+7.79925000000E+006, -1.15664827993E-008, +0.00000000000E+000
+9.67406250000E+006, -7.54913842373E-009, +0.00000000000E+000
+1.15488750000E+007, -4.73563334444E-009, +0.00000000000E+000
+1.34236875000E+007, -2.44096301276E-009, +0.00000000000E+000
+1.52985000000E+007, -2.94699732395E-010, +0.00000000000E+000
+1.71733125000E+007, +2.23504149899E-009, +0.00000000000E+000
+1.90481250000E+007, +5.22333403608E-009, +0.00000000000E+000
+2.09229375000E+007, +7.44944235260E-009, +0.00000000000E+000
+2.27977500000E+007, +8.52339692645E-009, +0.00000000000E+000
+2.46725625000E+007, +1.19055074691E-008, +0.00000000000E+000
+2.65473750000E+007, +1.52466220439E-008, +0.00000000000E+000
+2.84221875000E+007, +1.59950733221E-008, +0.00000000000E+000
+3.02970000000E+007, +1.65601359628E-008, +0.00000000000E+000
+3.21718125000E+007, +1.67305937442E-008, +0.00000000000E+000
+3.40466250000E+007, +1.69053039640E-008, +0.00000000000E+000
+3.59214375000E+007, +1.70004652328E-008, +0.00000000000E+000
+3.77962500000E+007, +1.70748621356E-008, +0.00000000000E+000
+3.96710625000E+007, +1.70922952541E-008, +0.00000000000E+000
+4.15458750000E+007, +1.70993820192E-008, +0.00000000000E+000
+4.34206875000E+007, +1.70426504283E-008, +0.00000000000E+000
+4.52955000000E+007, +1.70079836750E-008, +0.00000000000E+000
+4.71703125000E+007, +1.69792494377E-008, +0.00000000000E+000
+4.90451250000E+007, +1.69011066129E-008, +0.00000000000E+000
+5.09199375000E+007, +1.67852239752E-008, +0.00000000000E+000
+5.27947500000E+007, +1.65612446798E-008, +0.00000000000E+000
+5.46695625000E+007, +1.63295845090E-008, +0.00000000000E+000
+5.65443750000E+007, +1.58720781332E-008, +0.00000000000E+000
+5.84191875000E+007, +1.52652268176E-008, +0.00000000000E+000
+6.02940000000E+007, +1.43823570001E-008, +0.00000000000E+000
+6.21688125000E+007, +1.34807783140E-008, +0.00000000000E+000
+6.40436250000E+007, +1.26438179712E-008, +0.00000000000E+000
+6.59184375000E+007, +1.20502527755E-008, +0.00000000000E+000
+6.77932500000E+007, +1.17219610888E-008, +0.00000000000E+000
+6.96680625000E+007, +1.16288203740E-008, +0.00000000000E+000
+7.15428750000E+007, +1.17484031553E-008, +0.00000000000E+000
+7.34176875000E+007, +1.20623706248E-008, +0.00000000000E+000
+7.52925000000E+007, +1.24956904955E-008, +0.00000000000E+000
+7.71673125000E+007, +1.31003677693E-008, +0.00000000000E+000
+7.90421250000E+007, +1.37521660606E-008, +0.00000000000E+000
+8.09169375000E+007, +1.43262486664E-008, +0.00000000000E+000
+8.27917500000E+007, +1.48569166219E-008, +0.00000000000E+000
+8.46665625000E+007, +1.52310454980E-008, +0.00000000000E+000
+8.65413750000E+007, +1.55059272546E-008, +0.00000000000E+000
+8.84161875000E+007, +1.57112695859E-008, +0.00000000000E+000
+9.02910000000E+007, +1.58919620494E-008, +0.00000000000E+000
+9.21658125000E+007, +1.59875209690E-008, +0.00000000000E+000
+9.40406250000E+007, +1.60785510557E-008, +0.00000000000E+000
+9.59154375000E+007, +1.61029759473E-008, +0.00000000000E+000
+9.77902500000E+007, +1.61408820772E-008, +0.00000000000E+000
+9.96650625000E+007, +1.61309743843E-008, +0.00000000000E+000
+1.01539875000E+008, +1.61193456093E-008, +0.00000000000E+000
+1.03414687500E+008, +1.60771123164E-008, +0.00000000000E+000
+1.05289500000E+008, +1.60218656950E-008, +0.00000000000E+000
+1.07164312500E+008, +1.59338695207E-008, +0.00000000000E+000
+1.09039125000E+008, +1.58245915360E-008, +0.00000000000E+000
+1.10913937500E+008, +1.56714865023E-008, +0.00000000000E+000
+1.12788750000E+008, +1.54763076612E-008, +0.00000000000E+000
+1.14663562500E+008, +1.52226347389E-008, +0.00000000000E+000
+1.16538375000E+008, +1.48865948661E-008, +0.00000000000E+000
+1.18413187500E+008, +1.44795374574E-008, +0.00000000000E+000
+1.20288000000E+008, +1.39109199165E-008, +0.00000000000E+000
+1.22162812500E+008, +1.32619101826E-008, +0.00000000000E+000
+1.24037625000E+008, +1.24718442502E-008, +0.00000000000E+000
+1.25912437500E+008, +1.16647185849E-008, +0.00000000000E+000
+1.27787250000E+008, +1.09689083144E-008, +0.00000000000E+000
