"# Channel 3"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -6.91501874832E-008, +0.00000000000E+000
+2.17481250000E+006, -4.78825977208E-008, +0.00000000000E+000
+4.04962500000E+006, -2.76273435957E-008, +0.00000000000E+000
+5.92443750000E+006, -1.75904744960E-008, +0.00000000000E+000
+7.79925000000E+006, -1.15879317355E-008, +0.00000000000E+000
+9.67406250000E+006, -7.58783255544E-009, +0.00000000000E+000
+1.15488750000E+007, -4.78320122193E-009, +0.00000000000E+000
+1.34236875000E+007, -2.49101756090E-009, +0.00000000000E+000
+1.52985000000E+007, -3.28565356691E-010, +0.00000000000E+000
+1.71733125000E+007, +2.21648186534E-009, +0.00000000000E+000
+1.90481250000E+007, +5.26911056634E-009, +0.00000000000E+000
+2.09229375000E+007, +7.51395955094E-009, +0.00000000000E+000
+2.27977500000E+007, +8.57024876315E-009, +0.00000000000E+000
+2.46725625000E+007, +1.19811279141E-008, +0.00000000000E+000
+2.65473750000E+007, +1.53241558255E-008, +0.00000000000E+000
+2.84221875000E+007, +1.60643268856E-008, +0.00000000000E+000
+3.02970000000E+007, +1.66226164821E-008, +0.00000000000E+000
+3.21718125000E+007, +1.68264452073E-008, +0.00000000000E+000
+3.40466250000E+007, +1.69842052530E-008, +0.00000000000E+000
+3.59214375000E+007, +1.71021754114E-008, +0.00000000000E+000
+3.77962500000E+007, +1.71339575649E-008, +0.00000000000E+000
+3.96710625000E+007, +1.71813219465E-008, +0.00000000000E+000
+4.15458750000E+007, +1.71645760687E-008, +0.00000000000E+000
+4.34206875000E+007, +1.71473027404E-008, +0.00000000000E+000
+4.52955000000E+007, +1.70972686495E-008, +0.00000000000E+000
+4.71703125000E+007, +1.70893254369E-008, +0.00000000000E+000
+4.90451250000E+007, +1.69988631932E-008, +0.00000000000E+000
+5.09199375000E+007, +1.69142106484E-008, +0.00000000000E+000
+5.27947500000E+007, +1.67066702596E-008, +0.00000000000E+000
+5.46695625000E+007, +1.64430431486E-008, +0.00000000000E+000
+5.65443750000E+007, +1.60364035956E-008, +0.00000000000E+000
+5.84191875000E+007, +1.53975899805E-008, +0.00000000000E+000
+6.02940000000E+007, +1.45730753389E-008, +0.00000000000E+000
+6.21688125000E+007, +1.35790292663E-008, +0.00000000000E+000
+6.40436250000E+007, +1.27379002916E-008, +0.00000000000E+000
+6.59184375000E+007, +1.21306425468E-008, +0.00000000000E+000
+6.77932500000E+007, +1.18218596404E-008, +0.00000000000E+000
+6.96680625000E+007, +1.17216135929E-008, +0.00000000000E+000
+7.15428750000E+007, +1.18415416452E-008, +0.00000000000E+000
+7.34176875000E+007, +1.21083245469E-008, +0.00000000000E+000
+7.52925000000E+007, +1.25472815262E-008, +0.00000000000E+000
+7.71673125000E+007, +1.30641129720E-008, +0.00000000000E+000
+7.90421250000E+007, +1.36432244010E-008, +0.00000000000E+000
+8.09169375000E+007, +1.41624517113E-008, +0.00000000000E+000
+8.27917500000E+007, +1.46321266257E-008, +0.00000000000E+000
+8.46665625000E+007, +1.49890026714E-008, +0.00000000000E+000
+8.65413750000E+007, +1.52676956546E-008, +0.00000000000E+000
+8.84161875000E+007, +1.54941847073E-008, +0.00000000000E+000
+9.02910000000E+007, +1.56473195691E-008, +0.00000000000E+000
+9.21658125000E+007, +1.57712426630E-008, +0.00000000000E+000
+9.40406250000E+007, +1.58431583253E-008, +0.00000000000E+000
+9.59154375000E+007, +1.58948888509E-008, +0.00000000000E+000
+9.77902500000E+007, +1.58919606755E-008, +0.00000000000E+000
+9.96650625000E+007, +1.59211692887E-008, +0.00000000000E+000
+1.01539875000E+008, +1.58908638681E-008, +0.00000000000E+000
+1.03414687500E+008, +1.58499762777E-008, +0.00000000000E+000
+1.05289500000E+008, +1.57820933746E-008, +0.00000000000E+000
+1.07164312500E+008, +1.56953501517E-008, +0.00000000000E+000
+1.09039125000E+008, +1.55604918081E-008, +0.00000000000E+000
+1.10913937500E+008, +1.54262296286E-008, +0.00000000000E+000
+1.12788750000E+008, +1.52151284046E-008, +0.00000000000E+000
+1.14663562500E+008, +1.49466116205E-008, +0.00000000000E+000
+1.16538375000E+008, +1.46318530687E-008, +0.00000000000E+000
+1.18413187500E+008, +1.41999042174E-008, +0.00000000000E+000
+1.20288000000E+008, +1.36697435972E-008, +0.00000000000E+000
+1.22162812500E+008, +1.30347540881E-008, +0.00000000000E+000
+1.24037625000E+008, +1.23224198918E-008, +0.00000000000E+000
+1.25912437500E+008, +1.15856475697E-008, +0.00000000000E+000
