"Record Length",2500,"Points",-2.99600004e-008,-0.001992188
"Sample Interval",4.00000005e-011,s,-2.99200004e-008,-0.002023438
"Trigger Point",749,"Samples",-2.98800004e-008,-0.002015625
"Trigger Time",           0,s,-2.98400004e-008,  -0.0019375
"",,,-2.98000004e-008,-0.001898438
"Horizontal Offset",-3.00000004e-008,s,-2.97600004e-008,-0.001835938
,,,-2.97200004e-008,-0.001820313
,,,-2.96800004e-008, -0.00178125
,,,-2.96400004e-008,-0.001804688
,,,-2.96000004e-008,-0.001789063
,,,-2.95600004e-008,-0.001804688
,,,-2.95200004e-008,-0.001789063
,,,-2.94800004e-008, -0.00178125
,,,-2.94400004e-008, -0.00178125
,,,-2.94000004e-008,-0.001773438
,,,-2.93600004e-008,-0.001789063
,,,-2.93200004e-008,-0.001773438
,,,-2.92800004e-008,-0.001757813
,,,-2.92400004e-008,-0.001765625
,,,-2.92000004e-008,-0.001734375
,,,-2.91600004e-008,-0.001757813
,,,-2.91200004e-008,-0.001695313
,,,-2.90800004e-008,  -0.0016875
,,,-2.90400004e-008,-0.001679688
,,,-2.90000004e-008,  -0.0016875
,,,-2.89600004e-008,-0.001710938
,,,-2.89200004e-008,-0.001742188
,,,-2.88800004e-008,-0.001765625
,,,-2.88400004e-008,-0.001789063
,,,-2.88000004e-008,-0.001859375
,,,-2.87600004e-008,-0.001859375
,,,-2.87200004e-008,-0.001890625
,,,-2.86800004e-008,   -0.001875
,,,-2.86400004e-008,-0.001914063
,,,-2.86000004e-008,  -0.0019375
,,,-2.85600004e-008, -0.00190625
,,,-2.85200004e-008,  -0.0019375
,,,-2.84800004e-008, -0.00190625
,,,-2.84400004e-008,-0.001929688
,,,-2.84000004e-008, -0.00196875
,,,-2.83600004e-008,-0.001984375
,,,-2.83200004e-008,-0.001992188
,,,-2.82800004e-008,-0.002007813
,,,-2.82400004e-008,-0.002046875
,,,-2.82000004e-008,-0.002046875
,,,-2.81600004e-008,-0.002085938
,,,-2.81200004e-008,-0.002101563
,,,-2.80800004e-008,-0.002101563
,,,-2.80400004e-008,-0.002046875
,,,-2.80000004e-008, -0.00203125
,,,-2.79600004e-008,-0.002046875
,,,-2.79200004e-008,-0.002046875
,,,-2.78800004e-008, -0.00203125
,,,-2.78400004e-008,-0.002070313
,,,-2.78000004e-008, -0.00203125
,,,-2.77600004e-008,-0.002015625
,,,-2.77200004e-008,-0.001945313
,,,-2.76800004e-008,  -0.0019375
,,,-2.76400004e-008,-0.001859375
,,,-2.76000004e-008,-0.001757813
,,,-2.75600004e-008,-0.001742188
,,,-2.75200004e-008,-0.001679688
,,,-2.74800004e-008,-0.001710938
,,,-2.74400004e-008,-0.001726563
,,,-2.74000004e-008,-0.001765625
,,,-2.73600004e-008,-0.001859375
,,,-2.73200004e-008,-0.001867188
,,,-2.72800004e-008,-0.001929688
,,,-2.72400004e-008,-0.001929688
,,,-2.72000004e-008,-0.001945313
,,,-2.71600004e-008,  -0.0019375
,,,-2.71200004e-008,-0.001921875
,,,-2.70800004e-008,-0.001851563
,,,-2.70400004e-008,-0.001796875
,,,-2.70000004e-008,    -0.00175
,,,-2.69600004e-008,-0.001765625
,,,-2.69200004e-008,-0.001773438
,,,-2.68800004e-008, -0.00178125
,,,-2.68400004e-008,  -0.0018125
,,,-2.68000004e-008,-0.001835938
,,,-2.67600004e-008,-0.001859375
,,,-2.67200004e-008, -0.00190625
,,,-2.66800004e-008,-0.001882813
,,,-2.66400004e-008,-0.001859375
,,,-2.66000004e-008,-0.001890625
,,,-2.65600004e-008,-0.001898438
,,,-2.65200004e-008,-0.001867188
,,,-2.64800004e-008, -0.00184375
,,,-2.64400004e-008,-0.001882813
,,,-2.64000004e-008,   -0.001875
,,,-2.63600004e-008,-0.001867188
,,,-2.63200004e-008,-0.001882813
,,,-2.62800004e-008,-0.001945313
,,,-2.62400004e-008,-0.001898438
,,,-2.62000003e-008, -0.00196875
,,,-2.61600003e-008,      -0.002
,,,-2.61200003e-008,-0.002007813
,,,-2.60800003e-008,-0.002039063
,,,-2.60400003e-008,-0.002007813
,,,-2.60000003e-008,-0.002007813
,,,-2.59600003e-008,  -0.0019375
,,,-2.59200003e-008,-0.001945313
,,,-2.58800003e-008,-0.001921875
,,,-2.58400003e-008,-0.001914063
,,,-2.58000003e-008,   -0.001875
,,,-2.57600003e-008,-0.001882813
,,,-2.57200003e-008,-0.001898438
,,,-2.56800003e-008, -0.00190625
,,,-2.56400003e-008,-0.001929688
,,,-2.56000003e-008,-0.001960938
,,,-2.55600003e-008,-0.002007813
,,,-2.55200003e-008,-0.002007813
,,,-2.54800003e-008,-0.002054688
,,,-2.54400003e-008, -0.00203125
,,,-2.54000003e-008,-0.002015625
,,,-2.53600003e-008,      -0.002
,,,-2.53200003e-008,-0.001984375
,,,-2.52800003e-008,-0.001921875
,,,-2.52400003e-008, -0.00184375
,,,-2.52000003e-008,-0.001828125
,,,-2.51600003e-008,-0.001835938
,,,-2.51200003e-008,-0.001835938
,,,-2.50800003e-008,-0.001882813
,,,-2.50400003e-008, -0.00190625
,,,-2.50000003e-008,-0.001976563
,,,-2.49600003e-008, -0.00203125
,,,-2.49200003e-008,-0.002054688
,,,-2.48800003e-008,-0.002070313
,,,-2.48400003e-008,-0.002046875
,,,-2.48000003e-008,-0.002015625
,,,-2.47600003e-008,      -0.002
,,,-2.47200003e-008,-0.002015625
,,,-2.46800003e-008,-0.001976563
,,,-2.46400003e-008,-0.001945313
,,,-2.46000003e-008,-0.001953125
,,,-2.45600003e-008,-0.001898438
,,,-2.45200003e-008,   -0.001875
,,,-2.44800003e-008, -0.00184375
,,,-2.44400003e-008,-0.001851563
,,,-2.44000003e-008,  -0.0018125
,,,-2.43600003e-008,-0.001851563
,,,-2.43200003e-008,   -0.001875
,,,-2.42800003e-008,   -0.001875
,,,-2.42400003e-008,-0.001929688
,,,-2.42000003e-008,-0.001945313
,,,-2.41600003e-008,-0.001984375
,,,-2.41200003e-008,-0.001976563
,,,-2.40800003e-008,-0.001992188
,,,-2.40400003e-008,-0.001953125
,,,-2.40000003e-008,-0.001960938
,,,-2.39600003e-008,-0.001945313
,,,-2.39200003e-008,-0.001929688
,,,-2.38800003e-008,   -0.001875
,,,-2.38400003e-008,-0.001867188
,,,-2.38000003e-008,-0.001851563
,,,-2.37600003e-008,-0.001867188
,,,-2.37200003e-008,-0.001882813
,,,-2.36800003e-008, -0.00190625
,,,-2.36400003e-008,-0.001914063
,,,-2.36000003e-008,-0.001953125
,,,-2.35600003e-008,-0.001960938
,,,-2.35200003e-008,-0.002023438
,,,-2.34800003e-008,-0.002023438
,,,-2.34400003e-008,      -0.002
,,,-2.34000003e-008, -0.00196875
,,,-2.33600003e-008,-0.001914063
,,,-2.33200003e-008,-0.001929688
,,,-2.32800003e-008, -0.00184375
,,,-2.32400003e-008,-0.001898438
,,,-2.32000003e-008,-0.001867188
,,,-2.31600003e-008,-0.001882813
,,,-2.31200003e-008,-0.001953125
,,,-2.30800003e-008,  -0.0019375
,,,-2.30400003e-008,-0.001914063
,,,-2.30000003e-008,-0.001851563
,,,-2.29600003e-008,-0.001835938
,,,-2.29200003e-008,-0.001773438
,,,-2.28800003e-008,-0.001726563
,,,-2.28400003e-008, -0.00171875
,,,-2.28000003e-008,  -0.0016875
,,,-2.27600003e-008,-0.001734375
,,,-2.27200003e-008,-0.001765625
,,,-2.26800003e-008,-0.001828125
,,,-2.26400003e-008,-0.001828125
,,,-2.26000003e-008,-0.001890625
,,,-2.25600003e-008,-0.001890625
,,,-2.25200003e-008,-0.001953125
,,,-2.24800003e-008,-0.001945313
,,,-2.24400003e-008, -0.00196875
,,,-2.24000003e-008,-0.001984375
,,,-2.23600003e-008,-0.002070313
,,,-2.23200003e-008,  -0.0020625
,,,-2.22800003e-008,-0.002078125
,,,-2.22400003e-008,-0.002039063
,,,-2.22000003e-008, -0.00196875
,,,-2.21600003e-008,-0.001914063
,,,-2.21200003e-008, -0.00184375
,,,-2.20800003e-008,-0.001796875
,,,-2.20400003e-008, -0.00178125
,,,-2.20000003e-008,-0.001765625
,,,-2.19600003e-008,-0.001828125
,,,-2.19200003e-008,-0.001859375
,,,-2.18800003e-008,-0.001914063
,,,-2.18400003e-008,-0.001890625
,,,-2.18000003e-008,  -0.0019375
,,,-2.17600003e-008, -0.00190625
,,,-2.17200003e-008, -0.00190625
,,,-2.16800003e-008,-0.001898438
,,,-2.16400003e-008,-0.001921875
,,,-2.16000003e-008, -0.00196875
,,,-2.15600003e-008,-0.001992188
,,,-2.15200003e-008,-0.002054688
,,,-2.14800003e-008,-0.002085938
,,,-2.14400003e-008, -0.00209375
,,,-2.14000003e-008,-0.002085938
,,,-2.13600003e-008,-0.002070313
,,,-2.13200003e-008, -0.00203125
,,,-2.12800003e-008,      -0.002
,,,-2.12400003e-008,-0.001960938
,,,-2.12000003e-008,-0.001945313
,,,-2.11600003e-008,-0.001960938
,,,-2.11200003e-008,-0.001976563
,,,-2.10800003e-008,-0.001976563
,,,-2.10400003e-008,-0.001976563
,,,-2.10000003e-008,-0.001992188
,,,-2.09600003e-008, -0.00203125
,,,-2.09200003e-008,-0.002085938
,,,-2.08800003e-008,-0.002117188
,,,-2.08400003e-008,-0.002117188
,,,-2.08000003e-008,-0.002148438
,,,-2.07600003e-008,-0.002140625
,,,-2.07200003e-008,-0.002171875
,,,-2.06800003e-008,   -0.002125
,,,-2.06400003e-008,-0.002078125
,,,-2.06000003e-008,  -0.0020625
,,,-2.05600003e-008,-0.002015625
,,,-2.05200003e-008,-0.002023438
,,,-2.04800003e-008,-0.002015625
,,,-2.04400003e-008,-0.002039063
,,,-2.04000003e-008,-0.002039063
,,,-2.03600003e-008,      -0.002
,,,-2.03200003e-008,-0.002039063
,,,-2.02800003e-008,-0.001992188
,,,-2.02400003e-008,-0.001960938
,,,-2.02000003e-008,-0.001960938
,,,-2.01600003e-008,-0.001945313
,,,-2.01200003e-008,-0.001953125
,,,-2.00800003e-008,  -0.0019375
,,,-2.00400003e-008,-0.001882813
,,,-2.00000003e-008,-0.001867188
,,,-1.99600003e-008,-0.001789063
,,,-1.99200003e-008,    -0.00175
,,,-1.98800003e-008,-0.001742188
,,,-1.98400003e-008,-0.001773438
,,,-1.98000003e-008,-0.001765625
,,,-1.97600003e-008,  -0.0018125
,,,-1.97200003e-008,-0.001851563
,,,-1.96800003e-008,-0.001859375
,,,-1.96400003e-008,   -0.001875
,,,-1.96000003e-008,-0.001898438
,,,-1.95600003e-008,-0.001882813
,,,-1.95200003e-008,-0.001890625
,,,-1.94800003e-008,-0.001851563
,,,-1.94400003e-008,-0.001828125
,,,-1.94000003e-008,-0.001851563
,,,-1.93600003e-008,-0.001882813
,,,-1.93200003e-008,-0.001890625
,,,-1.92800003e-008,-0.001898438
,,,-1.92400003e-008,-0.001882813
,,,-1.92000003e-008,-0.001898438
,,,-1.91600003e-008,-0.001914063
,,,-1.91200003e-008, -0.00190625
,,,-1.90800003e-008,-0.001945313
,,,-1.90400003e-008,-0.001929688
,,,-1.90000003e-008,-0.001929688
,,,-1.89600003e-008,-0.001945313
,,,-1.89200003e-008,-0.001953125
,,,-1.88800003e-008,-0.001898438
,,,-1.88400003e-008,   -0.001875
,,,-1.88000003e-008, -0.00178125
,,,-1.87600003e-008,-0.001828125
,,,-1.87200002e-008,-0.001789063
,,,-1.86800002e-008,-0.001757813
,,,-1.86400002e-008,-0.001820313
,,,-1.86000002e-008,-0.001804688
,,,-1.85600002e-008, -0.00184375
,,,-1.85200002e-008,-0.001820313
,,,-1.84800002e-008,  -0.0018125
,,,-1.84400002e-008, -0.00178125
,,,-1.84000002e-008,-0.001710938
,,,-1.83600002e-008,-0.001703125
,,,-1.83200002e-008,-0.001726563
,,,-1.82800002e-008,-0.001703125
,,,-1.82400002e-008, -0.00178125
,,,-1.82000002e-008,-0.001789063
,,,-1.81600002e-008,-0.001859375
,,,-1.81200002e-008,-0.001898438
,,,-1.80800002e-008, -0.00190625
,,,-1.80400002e-008,-0.001882813
,,,-1.80000002e-008,-0.001859375
,,,-1.79600002e-008,-0.001828125
,,,-1.79200002e-008,-0.001828125
,,,-1.78800002e-008,-0.001765625
